indices,,,,,,,,,,,,
50,3061.203107,1316.675591,1180.09747,1105.933317,891.1478856,797.2664401,803.4596608,702.689322,500,500,500,500
51,14635.20563,7165.538247,4320.179393,2718.861955,1991.264285,1663.623058,1403.05864,1120.491277,968.5013502,869.0719735,842.8850206,761.8653762
52,2935.498444,1725.071803,1028.924702,928.0885747,873.5458141,799.0124187,802.6966831,702.2311378,500,500,500,500
53,44326.82153,18415.42173,8007.086722,5822.139089,4242.440539,2375.461832,2194.749689,2048.329829,1722.532823,1476.470039,1616.588226,1364.439301
54,14673.03082,5899.573024,910.9556788,719.9702761,0,0,0,0,0,0,0,0
55,11500.99606,5379.442546,1982.654619,1516.615058,1233.71068,1247.46847,1259.892475,1182.948486,951.5367734,918.6256921,1066.562905,935.4332743
56,3740.246363,1803.570037,1055.766043,951.5266135,877.3222787,823.2704862,874.5070622,733.0915939,500,500,500,500
57,3840.399846,2304.149655,1513.87129,1387.913067,1051.521145,957.3582081,943.1878106,760.0102902,701.3640732,500,500,500
58,4341.800774,3023.337451,1990.907569,1634.548901,1133.060181,998.0870167,933.0175826,750.5592627,500,500,500,500
59,5323.135783,3973.070724,1998.238206,1459.504108,1175.080461,1115.604825,924.0539034,801.5676191,741.878739,736.1391114,748.8091702,500
60,9619.267663,13361.28499,6479.942736,3670.798538,2097.307794,1645.628131,1530.679286,1132.474789,1082.004512,1055.283662,972.1298594,818.9959124
61,3523.845647,1773.489702,1039.797474,963.2186335,875.590817,802.4034744,861.9307571,720.5242464,500,500,500,500
62,5042.976954,2713.307898,1370.045583,1017.366619,962.5846316,1017.270121,946.4565739,751.6329768,730.1417311,500,500,500
63,3654.00271,1725.677963,1032.598417,938.0806861,877.3586959,802.4034744,863.2370641,722.7447718,500,500,500,500
64,3005.298701,1915.469307,1395.880793,1101.200713,945.9314907,913.3528185,843.6893861,717.410963,500,500,500,500
65,3753.528515,3388.807935,1252.479668,858.0320397,0,0,0,0,0,0,0,0
66,4459.943257,2346.149884,1600.547547,1449.426525,1064.660709,987.5974672,950.290292,769.4281013,704.2813053,500,500,500
67,4342.514125,2637.748921,2325.523554,1641.959011,1248.494057,1174.910379,945.4363292,816.2278912,787.3348852,727.2243148,500,500
68,5648.254861,2695.955151,2388.233806,1693.034463,1331.268221,1190.424081,986.4583646,855.7402948,814.6992604,759.5067252,500,500
69,5601.088768,2426.878773,1386.004709,1273.029346,1045.452785,923.9470763,1040.5565,788.0429567,712.2960583,500,500,500
70,2844.760592,1519.965201,1142.524539,981.7400429,912.2731155,799.1234206,804.5758165,702.617584,500,500,500,500
71,3495.969978,1769.734687,1041.018266,962.0636977,875.2037831,802.4034744,859.8617859,720.5242464,500,500,0,0
72,3748.68054,1920.847328,1086.333311,952.358261,907.5951205,889.0101299,886.4249501,735.2146443,500,500,500,500
73,8145.56499,3822.513405,3121.540537,2746.395629,1604.328982,1117.519119,0,0,0,0,0,0
74,4207.344533,1960.800782,1370.397363,1257.130381,1031.670367,906.1053847,910.339565,762.4630773,500,500,500,500
75,2979.246273,1723.982961,1073.819744,988.4951362,874.3952422,799.0124187,802.6966831,702.2311378,500,500,500,500
76,6550.056421,4429.801984,2070.88616,1552.74631,1369.661969,1151.55266,1258.41775,934.8860745,807.594156,760.554655,791.6157245,714.8875844
77,2989.574068,1907.791419,1240.419387,955.2588115,939.4880283,918.1459753,844.1274194,718.6090558,500,500,500,500
78,13660.74746,6472.930426,2679.179263,2092.050819,1576.764749,1292.109374,1502.329537,1065.752392,936.3995446,921.4246316,893.449434,879.6546519
79,3616.346282,1750.267804,1043.214324,941.0315654,877.77245,802.4034744,862.7186248,722.7447718,500,500,500,500
80,6579.206646,2396.935267,1339.514007,1189.502224,932.6445154,901.1981971,1034.193948,770.1068677,758.0683934,804.5945787,713.9434473,709.4580581
81,11225.5466,7522.52154,3785.180173,2654.649768,1922.310525,1406.715583,1416.901363,1080.285811,1056.826656,1046.393066,1007.106547,842.3970277
82,5439.317606,2177.471197,1302.253168,1198.619998,902.7087888,838.8828887,967.0243559,748.0365026,703.0780498,500,500,500
83,6141.478398,3690.178174,3055.862134,1788.614751,1469.241836,1394.738695,1063.966536,919.2359527,834.0856316,764.5659694,500,500
84,8662.23102,3062.836529,1568.071076,1317.22166,1062.506164,955.6403077,1125.562603,859.289614,808.5091841,0,0,0
85,34316.37535,16527.41993,7422.465614,4955.589028,3097.973945,2215.167379,2241.28125,2167.055236,1675.776319,1610.363081,1629.461518,1466.246079
86,4464.849134,3408.592743,1483.604106,1021.652384,1041.826138,1057.981684,899.5464424,759.3497729,735.2443361,732.8369778,742.3954962,500
87,30866.84993,17166.76483,8736.348551,7129.62562,4495.010145,2487.602402,1999.703417,1509.012647,1492.177688,1305.236281,1157.732714,924.7317879
88,5252.280007,2148.787408,1276.596458,1259.498638,912.6141694,843.0997161,926.1076355,749.4868948,500,500,500,500
89,5603.642452,2381.724397,2315.213092,1604.8085,1331.268221,1188.433825,986.4583646,855.7402948,814.6992604,759.5067252,500,500
90,3635.640834,1748.087006,1043.860873,963.4657092,877.3586959,802.4034744,863.2370641,722.7447718,500,500,500,500
91,2838.96276,1540.421499,1008.105011,882.098466,872.8099532,794.0305927,802.2801489,702.2311378,500,500,500,500
92,8155.98472,3749.37931,3142.461054,2189.828705,1377.032269,1211.309651,1074.189061,907.6235044,834.0192495,780.5346552,500,500
93,6296.181963,4640.51508,2410.699621,1660.068141,1550.909199,1230.604665,1251.28431,986.0028293,989.7552814,1011.971007,877.3716956,729.5662314
94,17247.63645,9265.611295,6053.771251,4251.461923,2715.760942,1919.7225,1753.218613,1347.958579,1202.56076,1039.259019,881.448801,791.5372233
95,3747.269839,1797.112847,1150.767512,1117.815077,882.8149842,802.4034744,863.2370641,723.1543187,500,500,500,500
96,33823.24664,10371.42641,5057.52858,2684.973223,1688.221616,1404.774566,0,0,0,0,0,0
97,6471.323128,5192.248588,2660.957755,1741.059038,1544.457907,1355.185292,1123.726664,942.298588,790.2241588,750.8869885,774.0147928,500
98,3163.54897,2904.689445,1578.005245,1129.093156,931.8532409,807.8307915,808.7510912,703.4809515,500,500,500,500
99,8255.032065,6132.173174,2835.360995,1965.526994,1618.890868,1358.746067,1365.925572,1047.781578,1054.321818,1055.255199,975.926164,828.0425427
100,11937.43741,9437.217435,4393.862493,3122.211533,2310.627562,1571.940595,1565.128408,1145.678706,1083.882607,1060.657494,1017.209384,847.7617952
101,8302.412876,3038.0862,1773.023535,1578.104347,1189.645741,1236.854175,1211.506271,890.5540547,892.915644,859.2348384,714.1839991,723.4260703
102,3539.283055,2424.116483,1352.531216,956.3524298,957.1504249,1026.15669,877.327425,727.8374013,715.1319823,500,500,500
103,7338.142973,2628.476154,1191.61174,1113.709178,890.8114408,831.8700565,1072.249837,1076.426588,850.3647305,841.0542441,985.2816995,959.1944128
104,2979.246273,1715.984565,1031.234962,899.5655017,873.5458141,799.0124187,803.6326858,702.2311378,500,500,500,500
105,3694.157811,1848.112521,1216.63416,1165.103702,885.1585766,804.3264469,859.8617859,717.6985995,500,0,0,0
106,29986.95707,11527.76537,6042.61977,3501.92571,1900.548152,1593.023948,1439.797726,1083.162116,984.7577021,947.0602244,791.0302327,702.6239083
107,2895.701866,1242.460946,971.8768042,914.9200483,875.6445052,795.3603467,802.2801489,702.689322,500,500,500,500
108,12077.17428,4367.211593,2361.665156,1603.791834,964.3758843,811.8172966,935.2007616,734.692781,500,500,500,0
109,4231.309565,2166.201136,1436.728131,1345.766794,1062.957491,999.8545534,934.3629749,773.61878,708.1678116,500,500,500
110,3743.694824,2165.425377,1389.736488,1308.666933,1041.926439,917.1376554,902.5317628,748.4438728,500,500,500,500
111,2901.122159,1365.915528,999.8185159,916.7259801,873.8257458,795.3603467,804.2105692,702.689322,500,500,500,500
112,4550.603521,2446.820344,1768.438214,1645.000469,1175.524989,1180.034949,986.1384515,817.8738372,794.3357699,740.1836836,500,500
113,5900.526526,2104.766922,1305.333889,1203.364104,905.5946367,831.3623459,1010.154502,755.7166238,725.299434,783.6623098,707.0659245,702.2349034
114,3677.856666,1751.114848,1043.015477,940.9344987,877.3222787,802.4034744,863.2370641,722.7447718,500,500,500,500
115,14572.91653,9639.039471,6108.436608,4656.955548,2715.812164,1920.568663,1716.437493,1366.137894,1336.381806,1200.306372,889.3265807,766.5372085
116,3241.954886,1495.641053,1246.767586,1168.149074,1039.106498,907.9405116,859.2729283,746.0189164,500,500,500,500
117,8204.313829,3260.919075,1560.575669,1319.568511,1065.748709,962.3446199,1175.850911,1117.394741,868.5596085,852.7853743,957.7819731,902.6548075
118,3166.48634,1823.850608,1207.866119,1062.636612,886.8772354,801.4954177,807.757846,706.623849,500,500,500,500
119,2879.965053,1614.702897,1116.156785,1019.591478,877.886188,814.6798624,816.9724443,711.7750486,500,500,500,500
120,14464.69482,5326.601421,3013.656125,1796.652934,1450.263331,1435.838401,1388.708356,1350.023571,1054.993988,963.4721052,1036.470003,1008.338501
121,2904.931863,1571.63974,949.7425326,848.6034546,872.8099532,797.9866298,802.6966831,702.2311378,500,500,500,500
122,3621.25997,2458.431023,1289.336973,980.4372845,944.8262219,928.1990571,907.7469842,738.2205886,500,500,500,500
123,2831.31997,969.8319529,866.7985217,720.297907,872.8099532,794.0305927,802.2801489,702.2311378,500,500,500,500
124,49367.38735,17125.96205,6951.434586,4001.296691,2118.665102,1984.151517,1665.815342,1716.789072,1374.161949,1237.714875,1127.07478,1018.703715
125,7780.808112,3326.498103,2665.767487,2337.367247,1608.933182,1258.571765,1146.954142,1004.030393,908.7240219,886.3162552,712.4049101,500
126,2835.316398,745.4289579,500,500,873.1596841,702.9900189,0,0,0,0,0,0
127,9805.460875,4442.224241,2266.272518,1558.715106,1151.128147,0,0,0,0,0,0,0
128,5001.993308,2090.819985,1268.519015,1209.828336,895.5854409,808.2541355,931.6379719,733.2087823,500,500,500,500
129,10368.45243,3884.143693,2486.794978,1795.571002,1261.66123,1254.301294,1222.788487,961.3886939,963.2306694,900.2600688,762.9462286,758.1380121
130,21981.44002,14272.06561,7465.771092,4982.0373,2983.451265,2151.133964,1972.681391,1504.98244,1426.385798,1367.452437,1131.517706,907.4748593
131,2977.764259,1693.022767,1018.894709,861.015504,873.1596841,799.0124187,804.4738191,702.2311378,500,500,500,500
132,8935.495387,6361.088346,3496.012781,2360.698141,1688.580828,1379.218692,1379.815586,1054.579391,1050.026184,1042.246382,974.6893116,823.6454222
133,7848.996218,3060.653512,1530.132754,1435.006114,1053.133228,949.0461824,1153.178202,976.2962879,856.8831698,840.0423291,809.1427789,803.4005922
134,2846.07478,738.480247,500,500,873.1959286,794.0305927,802.2801489,702.2311378,500,500,500,500
135,11436.89495,9351.274984,3790.526757,2817.345547,1678.854047,1341.770409,1322.935991,1001.620721,819.3068602,770.29381,828.3569806,742.3539351
136,10238.43087,5342.475582,3462.205694,2497.704923,1734.633781,1467.647583,1302.605824,1062.291484,948.4743775,897.6007688,754.3471851,500
137,19889.23558,10559.7317,6807.086561,3775.640468,1911.67249,0,0,0,0,0,0,0
138,12692.78081,4312.861398,3036.880975,2748.405056,1608.225917,1260.286121,1165.619488,996.9521076,888.9334789,846.7720079,719.4051723,500
139,3621.014251,3105.030409,1686.231492,1172.292431,1028.473375,1044.192108,883.2673016,733.1437276,720.5909217,500,500,500
140,3351.209587,1797.397237,1050.612818,976.1757532,875.2149242,822.9323059,865.5115385,719.0958095,500,500,500,500
141,3509.235157,1746.473754,1045.761826,964.3088589,875.9416622,802.4034744,859.8617859,720.5242464,500,500,500,500
142,10688.53494,5201.655931,2371.276844,1777.728933,1506.969266,1254.876439,1336.867813,995.0921318,848.0128634,869.0169174,858.3865851,794.8866607
143,2855.346279,1639.579948,1009.205393,878.0410448,873.1596841,794.0305927,802.2801489,702.2311378,500,500,500,500
144,4304.636524,2177.464978,1442.450538,1344.720133,1067.741106,1003.905007,934.7926972,775.6182293,707.9134,500,500,500
145,58443.93448,22536.77853,7496.049043,4427.630815,2372.998214,2089.543959,1709.78557,1823.508431,1457.85589,1358.123706,1328.950172,1065.840687
146,4363.250614,2064.010603,1180.903122,1061.64858,877.7102495,802.4034744,864.3844937,719.3206807,500,0,0,0
147,7024.481164,5737.343207,3518.304564,2368.073912,1904.838173,1473.46841,1387.041201,1050.450003,1029.468462,1028.852726,905.1399923,752.4192427
148,17962.66183,7390.968749,3645.22517,2670.459086,1800.415553,1599.11572,1535.745516,1588.678994,1341.184201,1235.320424,1128.38154,1032.720102
149,18489.11663,9393.123128,4828.593312,3568.391293,2365.350024,1751.223793,1661.567034,1314.322603,1075.629443,1000.04968,931.479344,799.1150117
150,15159.67058,10146.30113,6416.03179,3506.363512,2306.34878,2014.338534,1645.016935,1227.006838,1244.377361,1137.873368,999.9881869,844.529027
151,7633.259222,5073.206603,2628.104604,1881.400571,1527.335492,1268.755652,1195.423525,969.2540504,811.9360647,780.1697651,781.2400719,705.1360246
152,15712.66408,5819.438107,3151.738904,2055.969882,1688.305897,1478.489429,1452.008214,1432.13164,1072.245757,983.0291684,1054.742591,1097.003776
153,3776.478802,1758.53691,1106.204466,1045.944721,878.8452667,803.7472504,863.2370641,723.2163406,500,500,500,500
154,6317.147276,2455.057684,1288.377101,1111.095877,900.4327419,812.1133882,1008.806806,755.4710164,727.1300295,799.8506707,709.4020397,707.4898589
155,6079.361203,4011.513583,2107.597495,1544.169072,1126.803062,1057.601731,1070.129717,801.0483909,723.7136088,500,500,500
156,3265.438506,1754.097714,1042.393832,956.5997722,874.8480039,802.0738658,841.045746,703.4934949,500,500,500,500
157,8038.100506,4335.3046,1984.181892,1517.189353,1227.926044,1215.298644,1170.282814,838.8480494,784.0699925,789.0890161,773.3914037,708.1583038
158,4732.765404,1967.778592,1296.963919,1276.353377,912.1216591,841.3544311,892.654679,740.907264,500,500,500,500
159,22707.50233,12750.98944,4267.613548,3638.927626,2850.775678,1759.178242,1806.593144,1519.096914,1397.973655,1291.000446,1352.114832,1102.142534
160,19467.91694,4956.458989,3294.369153,2871.93479,1644.88214,0,0,0,0,0,0,0
161,55099.58788,24251.9575,9671.236811,8165.530593,4644.500908,2617.651628,2372.505331,2336.889741,2179.092415,1933.30468,1919.727049,1555.430454
162,2984.078281,1704.559856,1134.085347,1020.983066,879.537013,800.2302023,799.4935894,500,500,0,0,0
163,2905.257617,1588.532129,968.7465825,874.9308966,873.1596841,795.3785892,802.2801489,702.2311378,500,500,500,500
164,3316.157266,1867.625662,1363.09456,1267.261767,1026.818065,899.182029,846.0565378,741.2419108,500,500,500,500
165,3032.644607,1672.973909,1207.153528,1071.698647,890.5055833,795.9334994,803.4596608,702.2311378,500,500,500,500
166,16759.52519,5874.120163,4218.327578,2365.907755,1399.012925,1240.931972,1083.939599,893.1994916,853.0219,779.1706511,500,500
167,4920.022296,2417.505709,1792.481911,1438.684498,914.4831275,804.9745727,866.9799178,723.142507,500,500,500,500
168,19815.82648,14977.67191,8919.374558,6979.557998,4422.184025,2374.104693,1709.313105,1476.499818,1660.512301,1495.92493,1208.913564,892.8592744
169,3120.518163,1705.482161,1013.055,905.0903262,874.4612983,802.0738658,840.2514422,703.6171847,500,500,500,500
170,2909.908741,839.0416141,816.8597684,500,939.1117306,910.4381853,843.6893861,717.410963,500,500,500,500
171,3981.556902,2134.653333,1395.288922,1348.1665,1042.834892,918.3562853,919.185398,758.4971427,500,500,500,500
172,2862.140731,1654.245058,1053.832165,972.6414639,874.3952422,794.0305927,802.2801489,702.2311378,500,500,500,500
173,3950.221395,1948.252475,1319.589893,1155.299431,894.3924917,804.3264469,864.5061948,723.8631113,500,500,0,0
174,3834.722902,1999.137305,1418.309839,1267.157255,897.3966693,804.9745727,865.1872328,723.142507,500,500,500,500
175,6302.186266,2625.196174,1571.678243,1318.275128,1057.838923,935.7398637,1047.68625,781.5808305,707.9455658,0,0,0
176,2852.68191,1677.508087,1047.098616,962.5267195,874.0087367,794.0305927,802.2801489,702.2311378,500,500,500,500
177,20286.42915,10821.74225,4956.419656,2611.322286,1941.977168,1545.326092,1459.472601,1125.12457,1066.078999,1040.296694,912.9753119,790.3676363
178,5785.609844,4519.887503,2297.104915,1684.426942,1514.071554,1251.167278,1092.643183,940.8331979,786.831744,749.6117271,774.040864,500
179,4020.958212,1803.96849,1288.681984,1162.665153,896.9005067,805.6734432,864.5061948,724.3354098,500,500,500,500
180,5807.187926,2751.807528,1606.193901,1450.449962,1058.341321,962.191658,1063.458993,792.9683901,719.7854104,500,500,500
181,7223.769342,6523.126648,3628.763884,2696.654358,1738.269611,1416.964661,1309.470227,1052.630047,1023.199529,1017.532941,965.3575639,807.7925002
182,2831.31997,1116.684864,909.7657567,828.106725,873.1596841,794.0305927,802.2801489,702.2311378,500,500,500,500
183,7168.067402,3527.694901,2892.94384,2637.347182,1633.209222,1283.110996,1124.166626,1002.801707,1007.341028,983.4614689,711.9669179,500
184,11944.62353,5226.380522,3644.175329,2632.977293,1676.477789,1301.301627,1232.236234,961.6412812,865.3415975,790.6491287,709.363464,500
185,2831.31997,729.4564915,500,500,873.1596841,794.0305927,802.2801489,702.2311378,500,500,500,500
186,22105.62797,8626.027688,3620.147377,2077.046667,1611.666524,1657.948394,1475.179,1386.486868,1143.766955,1054.413899,1180.278274,1014.442955
187,55890.29942,33803.54279,15723.31595,10640.80299,5448.881991,2897.877722,1995.220218,1638.052995,1511.490349,1296.574316,1108.410614,883.251114
188,56015.53123,24408.4956,10006.624,8418.840764,4657.524807,2622.03538,2372.505331,2338.41449,2188.936643,1963.586777,1922.163127,1565.251912
189,5370.422582,4365.663348,2034.051211,1466.862535,1240.873848,1217.347596,966.4103091,807.0551612,753.5641461,746.0047718,741.0090836,500
190,3052.667342,1753.04973,1057.970303,934.0395572,874.1758837,800.3505157,806.8008005,702.999391,500,500,500,500
191,2928.559825,1701.289949,1025.277571,888.4471956,873.1596841,799.0124187,802.6966831,702.2311378,500,500,500,500
192,3385.007743,2124.65264,1539.823034,1308.559823,1053.062896,921.5108964,881.6248892,748.6995846,500,500,500,500
193,36311.43283,12305.11959,6364.738076,3673.106816,2067.731797,1588.636474,1452.438781,1142.224886,1066.656229,1059.701747,740.841584,0
194,3121.999588,2446.621075,1280.194512,918.3849101,946.5256574,925.8089322,851.922673,721.4071577,500,500,500,500
195,31466.34212,16035.69952,7575.099707,5026.037558,2975.894396,2199.795126,2171.701625,1692.912111,1722.624353,1641.404194,1289.850598,1077.526777
196,4675.789609,2052.271255,1051.753047,937.7636045,878.1405927,806.3217728,925.3635491,733.2087823,500,500,500,500
197,41169.62584,18673.92194,8901.626809,7404.726173,4534.738483,2517.687288,2212.183289,1628.301611,1713.150557,1630.349931,1263.899327,1079.672419
198,34851.67887,19356.60571,8530.592193,6118.829604,3741.077126,2268.957515,2274.082658,2201.349148,1958.863556,1857.188534,1647.651004,1333.944773
199,3688.145982,1732.975604,1031.505645,915.3005894,876.9708805,802.4034744,863.2370641,724.273292,500,500,500,500
200,3562.208457,1882.132539,1317.66846,1240.523445,900.6941188,841.1809407,857.0089223,716.8817334,500,500,500,500
201,2970.561605,1683.513905,1038.825775,931.6361075,874.1758837,799.3230089,804.2466524,702.689322,500,500,500,500
202,8459.579302,5275.559594,2431.240074,1971.817585,1554.881818,1268.850987,1220.727402,976.8240357,812.8001029,773.9757509,807.2393774,736.8203416
203,14621.53051,12048.27813,7744.165696,5491.339876,3570.315184,2139.07903,1756.34422,1406.475411,1328.655036,1258.548885,1048.876254,858.9782863
204,89574.90403,39988.04153,14014.65712,7353.454803,3692.93428,2641.495555,2428.120921,2402.404525,1791.728596,1269.904894,0,0
205,6034.468472,3276.055632,1772.770127,1378.08045,1127.067808,1095.749593,1010.566494,798.4993245,744.424998,500,500,500
206,10918.55543,4596.949867,1724.914364,1288.609082,1068.49045,1098.430662,1198.374347,1152.537901,928.372499,923.2601445,1092.485181,1059.584006
207,19110.50983,9092.953112,4110.332802,2282.091977,1840.121398,1695.187784,1622.680179,1591.563882,1154.398117,1024.12929,1206.800908,1110.916719
208,6614.679015,2731.279227,1705.496993,1395.009954,899.7778506,811.7772581,996.7649027,744.0785466,706.0162705,737.2842726,500,500
209,50461.89582,22240.79746,9389.537323,7501.255079,4479.817801,2469.350515,2280.653739,2279.632481,2125.477573,1952.191614,1877.290288,1540.983226
210,9901.485923,6358.426796,4042.566073,2704.064356,1809.088082,1455.117294,1228.36586,976.601886,883.1680607,788.3562604,715.0991029,500
211,2835.316398,1121.952501,923.4177718,826.699554,872.8099532,794.0305927,802.2801489,702.2311378,500,500,500,500
212,5513.134815,3946.916302,1679.505288,1210.680484,1134.891322,1079.144364,956.0296777,822.766433,748.9244478,748.1009591,750.7576012,500
213,2831.31997,730.865687,500,500,872.8099532,794.0305927,802.2801489,702.2311378,500,500,500,500
214,2862.140731,1620.543349,997.124308,875.2221402,873.1959286,794.0305927,802.2801489,702.2311378,500,500,500,500
215,18039.49712,4761.291493,3286.81172,2858.055409,1639.424037,0,0,0,0,0,0,0
216,3742.872971,2224.519972,1609.297336,1463.434021,1036.000498,906.463017,889.4752866,743.6391929,500,500,500,500
217,2831.31997,1117.179313,922.7535353,828.9269418,873.1596841,794.0305927,802.2801489,702.2311378,500,500,500,500
218,32819.61101,15619.76198,7388.209358,4716.343935,3322.428228,2204.240092,2097.978326,1938.925893,1659.169562,1469.41677,1596.777427,1327.338627
219,2867.445446,1630.589079,999.2337134,878.0073141,873.5458141,794.0305927,802.2801489,702.2311378,500,500,500,500
220,4569.798994,3131.483622,1823.10474,1346.923329,1140.71059,1195.879627,1001.647755,777.8320412,745.2019813,704.5720485,500,500
