"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
13,3046.72534501502,2332.78118346152,2043.74007982874,1196.74176242043,771.388167449794,327.529975080751,366.602494027367,211.631972385208,179.134149026409,154.62858592349,193.883545679628,138.593050798068
14,3491.68576127981,2562.28168313844,1448.81133414367,1116.36416080428,1067.47910215034,868.116553647638,843.086568341245,706.573645558367,716.084015178952,670.935597321535,696.840481205476,666.408249356736
15,8727.34089102705,5418.35303856035,2539.04165741756,1939.71437706531,1632.92495222837,1249.43701352972,1481.99428949773,1203.36188206937,1061.3907956314,956.742009487593,1155.27385761284,975.085543272481
16,4867.66784728009,2217.75986700991,1452.40785655125,1256.9025872045,904.355265026877,826.255224183749,969.393826644427,720.642198863743,613.291298921651,679.28230310907,638.491685878931,622.32099382798
17,2847.47572053177,1618.48162138173,1149.41330643327,1154.42717705173,895.527711955248,802.619229585371,847.445063319596,611.983466605904,561.388020987961,552.748775072087,568.386131402378,496.049870518369
18,4194.11078925386,2453.4352432923,1398.09726401899,1306.34546022692,1035.39365346159,914.447270361094,969.152803290249,741.275721734752,637.962896078841,697.76632357437,656.922479834426,621.412305653168
19,3725.244308937,2183.70648252361,1526.26056110659,1285.16696243699,1027.17194031921,998.138261807091,952.220457248173,713.219176622016,681.703678104366,688.759196340704,659.864337973548,610.137102907541
20,7651.50360058475,5193.40548222759,3055.46943455347,2440.49850421895,1920.74991199851,1483.63722672151,1451.60931474762,1182.33333058053,1088.55233046418,1148.93727027076,1062.28308646141,903.169740341628
21,3404.39888955202,2062.21354157195,1438.12322012181,1220.80497043677,1099.39498268224,1002.81289774002,924.647887065353,784.973458751925,694.700521646709,686.08995041682,661.391055282972,604.619779014084
22,16345.4475686997,6813.58051150045,4072.68465786349,2825.12878643475,2120.31435037572,1932.32789480225,1920.48466324841,1621.61456769856,1441.19535697492,1487.05712181401,1395.5959275669,1350.23402644774
23,4196.17344343507,2159.1935914759,1399.68360044106,1149.60062037917,931.711625641113,943.522177521897,879.623989519362,706.286308402298,648.20281226379,688.244251814462,643.980065799458,597.031744599122
24,13531.6216500575,6563.85533207471,3498.73810119663,2235.36972123747,1904.92721582747,1414.52254080154,1723.11429293244,1466.85742342216,1285.28547017514,1225.55349030203,1321.55685687262,1138.97702999106
25,4121.62910104717,2783.66595895344,2078.04938912134,1413.13707418078,1118.3702643293,1001.79663542637,964.51737980929,847.167014333013,573.113876970599,170.266700534521,90.9294978731676,74.9269278254281
26,3422.87442170528,1942.8402409008,1420.10210594557,1333.52757115894,944.847268966842,970.607174295762,1026.03942043004,713.203486098809,722.579007331834,668.43646940612,689.751585420832,649.859108478822
27,7111.77752802252,3325.09356342517,1894.34005725478,1317.8338884764,1062.05595160061,968.892859078219,970.420501021037,863.232870145891,746.056128595374,771.18496189267,780.687709829924,745.713418588662
28,3808.08200329506,2340.08989198308,1365.35630271606,1099.80955420192,1021.26441767065,997.323385212704,739.570817770255,757.186714813135,714.675352787676,746.658279768507,668.836544938892,611.256550218157
29,3593.68177792687,2342.78299765282,1498.00809273516,1257.9406159906,1078.69585174439,873.272401168295,754.377890658548,671.136115199927,655.082258242547,666.953690673543,637.427446218599,615.652241371905
30,3422.87442170528,1947.80361163312,1404.17705846652,1293.13128612205,998.9633830099,968.915277139536,1030.931581097,719.622552743641,721.959103177311,670.054431087349,692.103391141494,648.736481782398
31,4701.98411232487,3423.69046675063,1897.69112455939,1434.31765249885,1139.63273668205,1018.37419848104,940.072871914671,832.389476054141,788.556759344228,798.604422372228,730.219198210528,647.742709335882
32,8925.13765650354,4691.19838720399,3426.3319713147,3231.92944446668,2139.90183556722,1871.38961739092,1871.87187841059,1431.24888117324,1332.63448880376,1368.73471343299,1160.6448996004,1086.04841613377
33,4901.99464068637,2615.29634806422,1535.90852615346,1242.2307853174,976.333159248174,961.779224725346,906.718617440538,745.074167248273,706.218794824157,734.699953930546,694.813174055213,641.745817031502
34,9161.94906277591,4039.89242183995,2703.18568450178,2180.51565575483,1485.8188024095,1421.81623276334,1412.24811277822,1144.54891880282,1052.99945749785,1027.40783858795,937.258375913399,900.087675023884
35,5798.94307724238,2906.54244682859,1980.50893926191,1453.14760913513,930.618355715648,871.809710197093,1091.43738046287,716.662102311259,176.162331505787,127.67692981674,203.551249971557,177.330121829697
36,10057.3301434939,7583.76745836245,4065.29706768162,3262.61582654331,2853.68567939545,2218.46974238902,1855.36752363342,1504.81285570075,1402.39673300146,1383.8249626848,1158.95129201189,972.970310745119
37,11526.0237708215,8738.50630993147,3549.94202818909,2630.40703700795,699.777434671097,352.762688122756,306.632261817239,283.565771424201,166.367468345905,205.114995525888,167.8382604585,97.5803835644225
38,8327.23492099147,4926.20796316323,2652.01009758227,1999.42211212115,1666.89015178051,1377.02324833743,1358.62082524317,1139.0944334142,992.541915222292,1056.76404808327,1040.98121356462,895.739399550909
39,2828.81909846094,1850.25551298234,1171.55654927967,946.519798043274,719.26877877936,703.055641794409,683.04433096342,550.479413191977,500.633929339269,521.76082618064,485.588480773106,419.253255012905
40,5103.15902303327,4485.22781706941,2315.02805622933,1845.74949862006,1386.54972152167,1303.14061995374,1200.80397276213,985.822674319776,922.135733895731,932.365369254405,828.897933645669,847.653270699821
41,20079.2415676348,9631.09730717034,4911.28938353057,3229.32656344778,2413.41941197296,1912.82522957819,2344.81897750362,1859.58448581721,1551.8576127275,1616.4615791234,1692.87554322495,1454.44926461336
42,25721.0885064494,12944.2793148672,7771.86299609746,5209.52634932676,3945.04314233817,2973.10319303289,2992.64773071682,2406.09396802055,2221.2199862016,2171.3873703436,1971.86392116035,1681.25074946968
43,26221.7312862191,17421.3045459015,10018.440425431,6946.15726492312,6289.61385273543,4277.09650507201,3805.27984816169,3122.82656255783,3215.34375689558,3017.8597044836,2668.39460844741,2243.64928542285
44,28417.5368828545,19527.0272530304,11634.9565502984,7850.18534058948,7092.50729918946,4790.08525898789,4260.65404837088,3498.9579093457,3717.16189215615,3441.16826107871,2988.37810093598,2502.43660552002
45,13936.3579257432,9865.4826549182,6148.02878134485,4664.65054970824,3825.12924791153,3029.28249004085,2490.21699362213,2013.93062465935,2035.56561041596,2039.45214781822,1717.54511232212,1375.07410738154
46,3820.3905904286,2071.51518385248,2024.93161922406,1397.54381447021,908.315809280051,755.283176789414,453.468752343582,253.830646857362,202.731920671526,179.389287064503,202.242785696059,158.474706113541
47,3510.80364576586,2265.94682357634,1461.58471849839,1222.09301571696,1078.50864519395,920.808161248757,917.567636205907,714.388095236351,718.202167521501,677.598854849506,698.886863325614,618.792681815053
48,9982.7395116879,4224.81927611983,2502.12637961905,1627.85393970376,1228.46957553865,1192.43860890839,1300.48444953519,1063.04184064586,961.798018878543,926.977133057322,889.882333974756,855.12346431985
49,7741.68970113214,4766.34537670385,2981.84008284285,2349.15915595726,1773.44549793946,1735.45759896626,1342.92455158292,1246.72416529778,1240.92310577012,1215.38578725448,1077.29775192577,990.394531905458
50,2599.02474489837,1595.31216681481,1025.11139214604,903.480874809945,750.256791743817,632.221797310756,569.841672432971,507.202555245485,483.708829924712,530.029936683648,484.09279586943,490.584516280546
51,5143.87908586866,2993.17691207981,1838.42282355953,1228.53767981171,1092.99617680745,958.802943591439,1020.50755064689,858.0193330811,846.198967939511,813.312072797478,761.684333328567,574.785697103517
52,48573.7372754683,27997.6249435679,13423.4330420248,7177.8256440818,2155.4410288018,1236.66024966028,291.902616467336,-48.5800175567106,227.685488513062,241.590968022308,-175.72222042376,-465.89806286414
53,4946.44351517354,2989.75609369841,2095.85784652974,1770.5715141684,1551.63862837763,1419.04220082892,1177.58442745952,1038.18619345007,872.637638995294,1090.9125897621,760.940830369607,719.600034353429
54,8523.03721739703,4929.48087348438,2777.43643519501,2000.68962849595,1560.69991421861,1247.99422712535,1310.87851681986,1162.52926727537,962.624360554955,954.882312025791,1071.90719916165,964.319404203836
55,7115.12729351253,4349.78609721776,2302.1379301242,1847.27537195699,1664.80227668844,1417.84618216623,1176.28079666663,1161.06029236091,915.223400502207,1162.43914215993,957.176413181097,905.894820568557
56,3644.72888057624,2347.21446491123,1510.81871967067,1256.17938129817,1028.33197313848,935.223634238247,808.778118824352,675.392643041056,652.691649465433,670.463345079657,637.743019292607,599.030322525848
57,29290.6202689377,18023.3081997572,10416.9569027311,7396.92978288654,4992.08752161395,3562.0048076876,3532.96841675435,2967.15858954191,2678.5081433018,2656.45872516103,2240.2725920564,2021.97182621586
58,6702.1011150976,4261.28490329843,2848.99694278691,2258.42656615316,1854.61409855939,1730.9396083731,1217.29708731338,1105.94438323362,1115.57898256557,1130.99984267034,974.838876014765,897.209795093005
59,40275.3808866542,20103.6702745687,9112.04689705944,4845.41958318207,4310.38253464239,3374.35252768569,3929.30043569797,3033.36487770682,2755.91488302895,2802.11718484591,2559.49533795628,2360.76402125346
60,24089.5964023374,19214.0511160979,6876.44268841622,4484.30658117041,4312.41810936081,3794.05521289355,3349.97445377846,2844.67024490447,3134.76786182889,2621.35499070404,2194.96536196301,143.420844488986
61,4627.78442959347,2375.94097373003,916.99020789958,901.826379488661,256.390851996221,231.889350775388,277.837781034353,185.063703606841,160.059747618528,182.087650857495,155.416282025846,137.395716613044
62,6665.17257913661,3867.71654245532,3382.7373498713,1835.42452172555,1318.11648640273,341.659774575451,476.480042154527,264.19134144518,126.832296673366,119.09032892663,146.206575604313,171.372792080684
63,25069.5135750885,11065.8045145412,5750.13996252719,3460.70122870507,2973.00396120874,2982.76003962138,2791.89488302569,2216.51917497342,1977.13751418475,2128.36792480358,1555.14941429237,1321.9511278347
64,10953.1093584772,11926.7170300461,6043.31894398167,4142.18532966025,4276.17682227575,3423.07083746584,2601.68284431723,2339.52936735949,2071.56000826496,2399.73774931143,1816.66289785585,1595.56259984798
65,4804.77500469033,2429.04828243279,1496.39184449672,1154.95295585024,781.42008354999,760.210747900583,977.717232209021,676.778484644702,546.127516344298,87.597525617449,104.104499718895,125.012779773313
66,7992.86918562333,3549.59355500753,2452.38220491795,1689.24899017744,1421.85819399345,1266.071689308,1299.19623046648,1066.26093252849,978.827702115688,859.408562089922,117.245845500284,144.636306519571
67,2528.03701664926,1641.1055499267,1083.69614470879,862.075875949013,679.876239987553,690.540763349177,721.278356081682,543.726424277177,534.310215456176,513.60922215929,513.281969187168,465.374008541796
68,4419.28203641607,2701.79912098891,1361.17986671029,1018.81962157603,339.76454553039,261.119707212564,267.265128301682,176.184747756167,192.62968409925,181.269457732332,183.102906986281,177.584041152062
69,5132.8361151425,2307.92538699291,1489.50893869489,1338.04723213382,932.030065616334,854.420404408179,1073.58556108956,792.910925779738,711.006489526101,668.168220447545,699.91977808327,663.802954533093
70,4417.61265946762,2273.38980322262,1549.9398220505,1183.25777471307,1017.21303942464,836.354030064447,954.325564512596,770.89799931773,710.946196303524,700.275092699033,682.798196765439,646.44109981745
71,12537.53692824,5365.12748102146,3175.84296964123,2140.32303656666,1730.38103829348,1416.10137300701,1349.97409415354,1260.4223008696,1116.14341068477,1161.20839356458,1090.64725958019,1052.96717137624
72,4426.87151686509,2207.23212831367,1488.08308642299,1381.75051298611,1061.60959554442,973.745705714608,1012.14844757178,747.770150376486,653.190940757825,657.865470952909,622.156639356416,578.044581154708
73,3061.5311948402,1486.98728667542,941.498067825964,912.928452712628,713.445913612713,671.236716316641,802.774399665664,576.850920796314,528.657168409302,557.685829817732,535.107593392425,467.591177213746
74,2476.62459550517,1435.30733741615,1060.64814456916,1003.1373155312,713.401494806608,712.878086924307,717.268149608665,533.270333776876,523.738936143173,528.553942617979,503.339425236908,505.786318999008
75,3867.67713668666,2272.41395200199,1656.01358896121,1536.88212903396,1302.09979553707,1191.27328481849,1112.45820943681,994.022596207253,778.31670012438,746.839375419449,681.65556392502,683.658481503782
76,3523.3510469696,2027.59715064924,1442.07253359191,1355.89459754985,1154.79017155424,1057.79866972497,963.038426505787,695.39752464067,660.062568044967,668.470111959472,649.995416334043,601.163480203069
77,4538.80514675527,2663.52177058821,1817.6150473524,1175.07751536448,333.404369242602,257.135955848663,234.336624692868,167.11859975125,136.751769490822,134.680257304005,129.679442996427,162.426651523143
78,91333.0487429967,41361.4736521164,17169.0162023973,8784.75612006308,7424.84061746086,6448.53313207675,6986.71581449582,5166.9235037987,4674.71505854156,2668.3842759703,-1412.02408220529,-1412.46003261822
79,4676.26688436522,2926.66020693494,1870.21738944932,1417.67880916904,1217.90922635606,1089.36644715838,1005.04186353565,819.58062002264,789.453655174224,803.325721603058,744.631067126102,687.903726173684
80,5397.57046616638,2433.89632904457,1684.1252616629,1317.3753508014,1158.53247286713,993.992199331608,1154.84514736387,830.300461413401,741.518734893273,707.927194189661,758.479187323016,690.189479493592
81,10427.9657337581,4816.24510208781,2858.15158901348,2706.04370423157,1635.3507037758,1555.34944521122,538.600904145419,228.245413402358,30.0504433090923,70.6999518307911,45.3931347805841,56.2289882494084
82,4854.1550938671,2662.9482747364,1669.3888258353,1281.43437284022,976.848298881361,992.693579583539,1013.56301778465,787.849326397712,774.181793916285,760.536391213433,640.630576459346,380.49549139137
83,24437.1887756145,14533.9822822905,8918.83482166963,6435.66779811085,4663.87988464524,3403.1075427947,3211.30212835429,2648.00093916541,2488.05984030333,2454.08852453721,2224.6153408291,1896.72461104095
84,3682.93260117075,2158.32885756957,1487.17970368972,1433.05126350675,1018.76857258014,974.458994478445,984.974019368134,758.428516807284,732.02463366215,717.000834676461,721.734071899614,648.797225046236
85,28759.4295425728,20003.0229431876,9781.53110621468,6736.01352238976,5719.08395749411,4195.28229146311,3555.75414887346,3697.76273291117,2622.77550776299,3387.42806650338,2380.58833762955,2164.64756250058
86,4119.37220414692,2471.4439227992,1569.441260691,1305.88346495381,1022.44616352539,939.15171676189,979.938287798049,760.635929570399,776.396664087293,723.935359435638,754.67188339331,654.882020610794
87,3537.41155624667,2480.82627965777,1572.15487648296,1257.90490341922,965.287826011006,858.701119156697,771.342534740142,707.363454547099,720.513325588688,673.886197102797,661.416893798803,574.925841942887
88,6596.47620266413,4772.99064024377,2366.5045664175,1773.98213280273,1657.53570067813,1354.09436645448,1233.35929547761,1020.72498033609,920.916964913082,966.512362750727,942.913830399739,901.418430687501
89,41237.3001580775,22469.1532168354,10868.1636391587,6622.02572502673,6350.86400533497,4262.74398481542,4028.99832373887,3341.45042381338,2919.30701335879,2828.40485728078,2706.40191294962,2399.95873388691
90,4021.69738714558,2257.92118002241,1363.63198696531,1019.09475480438,864.068292754447,855.056367347308,746.508249116612,683.376684033451,705.157909914658,660.322096323575,681.046807739227,658.044880268222
91,8831.08882572693,6508.71265934387,3712.81799655807,2635.62909472999,2320.48387804756,1901.58485101124,1647.2407391592,1359.92565147575,1257.99313993,1293.1651431742,1095.69216395938,897.954481873799
92,6475.29416222471,3736.14512729385,2454.60770063526,1960.28206221432,1647.86837274983,1534.52654884115,1313.04327427305,768.294749726753,176.112986116723,203.09054862485,112.622465356362,72.5155541540845
93,7186.51693915187,3017.05369101435,1936.14763434105,1503.51138146093,1124.12629980247,1055.99822641819,1146.34556799899,906.991554739094,733.056518877906,769.1017176191,713.131024811954,710.11598231712
94,43060.9824121293,28786.6582349139,13291.5034650838,8106.88802214448,7552.56515833438,5774.85537346973,4924.30948399495,4730.20761519759,3613.86106132736,4457.53818152446,3304.19924751052,3014.35627676032
95,17878.6181097817,13407.5794769243,8004.63858304333,6259.69554164998,5069.99244242133,4120.0393098162,3674.02339489006,3216.59459126866,2757.41607135316,2611.39924459164,2246.68593666002,1821.24423186545
96,13647.2814395232,5889.56404278451,3576.16473251435,2482.54176299506,1855.19007329349,1694.57089385565,1649.98723270281,1413.77352955498,1315.97092888719,1288.47132979879,1218.69461598346,1178.34911694615
97,3836.5570287433,1720.5710164843,1039.77214061717,970.830468650658,696.837724868905,669.53035146791,755.640868462338,515.406257680714,143.26708587773,141.177577836,149.013217119863,136.659177828493
98,6318.60417233644,3667.40237374724,2291.27894379897,2136.09144600662,1679.26116649809,1167.53570716051,1211.94058063369,997.667512481549,872.44515859338,866.459281080446,754.71851162723,756.899727003716
99,15638.5033785821,13080.2438282443,6350.0652745882,4554.446422273,4229.82840685621,3047.23086817396,2687.58845226019,2571.56184939004,1871.073646655,2323.19264562163,1807.15760650904,1641.29921748044
100,20411.8112855641,8175.45419593203,5570.29235360793,2957.87344237437,2676.06536524694,2493.9275790602,2320.31864973983,1874.10701465678,1784.07368599766,1792.07495052756,1424.20425658696,1311.21192494459
101,9645.8117807181,6610.00024617514,3919.78020832505,2788.29189703187,2400.83183026389,1980.59824659816,1810.27636444031,1450.84828410127,1364.01352854576,1420.89390226451,1292.97370514399,1073.17261423093
102,3447.8843865462,2009.84109465717,1407.68627815442,1215.86816680206,936.024003856774,925.813451746812,844.946612283436,700.532382144604,705.912243191582,669.245932816701,656.250877707654,591.461722592536
103,3538.55972949985,2007.97158567197,1466.7252397226,1193.17523176109,957.487432562451,946.790161195061,860.650329674129,680.879068429593,668.33754521136,668.148130103335,634.292181000194,637.737502822328
104,4206.32498002112,2319.52146713978,1614.48836022955,1236.70228353259,948.503865944569,855.116553381876,986.175346366628,777.17236587928,733.050313902766,604.334001141297,200.248190536779,167.81890915112
105,2806.18655654511,1674.8793298721,1176.56995602194,945.602686782031,735.976538833255,698.486602772931,678.657232606882,550.232499885191,498.282322047749,516.591363697541,483.734810901309,429.343471925879
106,2758.47438391405,1687.98035396681,1002.51815168639,807.772919581343,674.836601400533,633.658496942784,628.531359176102,530.40951804842,538.429083657376,508.574236230413,509.062623324758,476.890616651304
107,9586.46017113036,5103.12560375811,2746.35617901324,2088.7004028721,1615.00752762107,1370.56457884592,1314.38450573225,1154.1750616235,1002.68344981875,1021.60728792253,998.771189336594,858.659319434235
108,7819.16252431448,4094.22024033256,2537.88646700609,1878.96661839596,1754.23199934091,1618.35550282413,1241.49606364372,1178.6489675716,988.916351838236,1039.98579471017,878.805921529898,853.580593330258
109,11664.6035451277,5455.70877536216,3324.94774818791,2334.89070729001,2075.42497076118,1946.10318377162,1574.40671844096,1459.56722368727,1168.38310396638,1194.33506272714,1112.22558488681,1085.30662838679
110,3428.98825634268,1906.36781079021,1417.59543802361,1326.244853322,1124.92834495489,1027.21235769814,1025.65461313268,719.891896933616,711.985024706679,669.562417753631,709.791728689868,649.975292827824
111,14247.7634516499,5989.87297542942,3590.22333557052,2528.64782340573,1927.8118416771,1734.56553662494,1747.35224191364,1460.91820167485,1299.8877268342,1321.70882974147,1237.75497509696,1201.92549701443
112,16654.147624661,8656.36860031538,4119.63081110864,2738.59146526273,2518.10801103575,2349.08721159201,1789.27160095202,2032.59481421409,1483.49720274367,1894.96111945437,1428.03789480854,1440.5104740843
113,11373.2978277189,5494.75977799887,3923.27283638282,2902.72837870489,1975.47212393752,1831.41967041733,2114.36850512465,1511.7658212975,1257.122071217,831.484314680114,7.29909764198054,61.3605778709253
114,4120.51763245588,2415.37936470889,2865.91183668835,1715.53616187759,1002.65127716427,302.135113170794,471.782719047392,269.223337480888,225.203559424315,210.167811649661,197.872973846037,169.32117551098
115,4438.63082430728,2300.6392510722,1617.57441387278,1392.4829416276,1045.80267758125,926.265953531873,1004.7487400559,764.337555855812,682.065845951144,728.953472603923,662.204298248542,628.674165500576
116,4458.11626383461,2189.20104734245,1477.89097285523,1277.05975403124,948.797509915895,792.64798077008,991.717142894336,754.770313609595,706.210304946981,687.345417506433,702.075180419474,642.017117707573
117,4706.42030983393,2396.01618226636,1592.98329419609,1449.30428839669,1171.66055782244,1138.01586595308,1075.9896830845,793.862448431162,714.945452506974,760.095302353682,707.777797597858,640.887556005323
118,3726.05255114444,2958.70721500375,1625.35342770661,1441.36089581032,1150.62063369018,1067.80749016636,1078.37341547281,788.444948134647,729.455030902263,745.000689051167,708.220660354711,602.382341751763
119,6173.45943088663,2762.0509236583,1727.68211545817,1600.23426972762,1228.05278054793,1081.25371980678,1148.35532440974,843.462605324888,726.07576331348,690.22771804331,620.297081624113,523.989811217872
120,2893.64562302894,1621.83995198637,939.789376835426,754.394203133593,660.795651592783,692.83816554519,687.640541393178,526.684170446574,521.032823144149,527.570489015633,521.015840331865,500.415777064622
121,2608.01685673003,1440.52635011745,969.912579808705,880.707392781425,668.323330543621,689.702012677896,759.650653972001,540.480954160795,514.040985772598,521.929832475404,500.993942965133,466.745983497989
122,2955.16139885261,1546.45494772639,942.257619049628,835.22501423195,676.782844867576,710.674721530781,707.721054138155,549.932427655586,515.139119710651,539.053020013069,528.447190679358,499.007861315873
123,7351.18232968602,4369.5969733361,2332.22684025976,1819.15015107892,1495.05392380748,1240.80372489189,1381.58362360289,1141.38701580164,1011.43176075556,981.942211495589,1095.89341750365,907.599856448271
124,4451.07202951132,2394.7659764184,1669.25017284868,1477.33394372725,1106.51489239551,974.004737914996,1029.75405557717,799.101982967602,710.684200175106,760.553839296643,692.212253246912,637.993356592983
125,11003.2484404096,5951.69326526284,3341.73995900016,2238.30918061228,1689.02586344675,1475.16969210422,1529.17703983833,1314.46570448867,1063.375305078,1039.92553036789,1085.94532453046,973.969845564933
126,4162.91717938187,2288.43455812033,1568.59859475007,1326.0805460083,1042.17015247164,931.967441822412,930.436202810675,752.748957895019,694.676322871574,738.426678700553,673.630772951969,623.160798278676
127,7706.42346169159,3563.06986410937,2355.82146924854,2191.14862462703,1533.14786070021,1448.5767221276,1490.28476170219,1127.31745857327,996.065883094448,1030.20582948967,878.042687781102,834.637165920426
128,4699.17192883308,2876.34179661508,935.593676766249,961.937529143024,253.69502485414,232.301525919538,277.640241590303,187.231705426824,153.135581458931,182.988761829026,154.094376065686,132.799121496126
129,3458.17716718396,2229.19617502685,1449.3408031611,1114.3838368282,1076.55407635683,1003.01060783887,912.098978054586,761.208072757025,720.019315418664,674.852512977564,703.50215211207,667.786975482714
130,5067.68491363151,5105.06904310051,2222.26497100245,1897.48620866984,1326.0095872632,1299.22312023618,1164.76958119363,1006.37652243051,1008.04644914066,957.078627731785,930.32561276547,873.544470984772
131,9430.37326243304,4819.95713100926,3578.17504321867,3355.3999894392,2079.18159019433,1818.49129309229,1809.58128440559,1433.7380050253,1290.65178158155,1365.75185755184,1057.08283370759,1061.14553527525
132,10464.7486624026,6498.15835849616,3632.76396309072,2703.22700010139,2235.17943712292,1831.83447693753,1763.95613702893,1403.0906337767,1312.92523315602,1385.805723746,1255.27612413118,1048.27992613626
133,3542.45868344263,2315.81636209777,1459.87899155851,1297.918279127,1022.13165102526,968.910573782461,912.28617374478,707.905972290749,736.981501645976,673.914262143205,698.263201094481,632.654522912987
134,6690.11794111483,3466.37009459931,2218.55976767172,1634.455503152,1229.24911119845,1006.16687899206,1028.50831413435,904.888078471102,790.942084254907,782.958294938327,738.589638774476,721.56194312381
135,5060.90372198329,3288.60990306559,2109.70585786217,1738.55809034078,1404.85240106585,1219.64450753982,979.924588314769,883.252027645953,893.770004940369,875.050724306191,773.927716405234,703.195891894732
136,11476.7474347018,7998.69987878658,4827.27483990306,3864.53518063265,3057.0081557918,2376.63817259777,1933.32546444482,1783.74244599487,1685.51973287333,1720.92644666619,1554.7148511477,1301.37575523261
137,13715.5278704767,5831.72134266018,3502.85157435784,2335.263186467,1892.33469734783,1685.9071913216,1668.58110624986,1398.70588905055,1240.37404082869,1279.48644920815,1209.05560552157,1162.30660396496
138,13370.9538986628,9113.60401872077,4813.22467916519,3495.49340270771,2948.57235055672,1926.70775510894,2061.70915303207,1628.20076354183,1382.88598227395,1400.01544666819,1365.260980793,1221.64632376712
139,2827.25528999428,1825.77047893184,1159.11698913161,966.921826681633,751.885634201688,725.444571135704,694.253076598495,580.516065750902,577.722964411121,541.94397441484,566.443439332923,541.763739579389
140,6154.57824412513,2613.71517443104,1689.58046399185,1480.10379892389,1142.26198402512,1061.64853585451,1134.12488278731,823.083051853178,673.48582165332,673.653499114561,646.168553670807,599.373722845325
141,91743.0831204278,53167.2561426729,30371.4729307669,13287.2146441779,7653.07969613058,-712.955498037137,-400.184262456746,-861.605761185766,-823.113353803079,-1017.73847101589,-1465.85612768245,-1458.11728910843
142,25974.1479011296,14680.3714305214,7452.72291113638,4946.65001947671,4266.43480811234,2836.07586445307,2851.8143210781,2659.63373720664,2166.74856192577,2154.38253160495,2147.85386711259,1943.29521417795
143,3053.35882165424,2003.6306403696,1333.24109825546,1066.30938981896,819.225485187396,841.427539397629,867.412858318794,652.12492277918,645.247746558284,591.458201441011,617.502376729933,575.388222054378
144,4064.53452873557,2434.20995026817,1519.78483394961,1165.94338091313,1011.78723296442,912.054163077728,952.072014164206,760.534938290797,752.362920984233,713.675647430294,714.418851947891,642.197114870358
145,19010.4819839072,9380.66609634725,4852.26384923516,3018.81133422155,2462.49955315547,1899.91945810716,2284.20679641942,1787.28753203956,1545.50441625007,1588.84448655824,1584.70419314837,1395.35653572165
146,25665.4461617091,12393.6920532131,6860.75147709662,4279.59009134685,3473.47726033513,2644.49484458197,2677.98607033511,2461.04149648212,2061.6799494268,1988.8549950023,2075.71996053378,1833.9694298374
147,3610.63390991388,2321.06605995822,1474.67860701347,1293.70973435389,1016.50574232259,918.337041464184,869.351139648664,706.111616118758,629.449728487044,679.521343397476,630.325522024235,609.390947543972
148,3693.24108491219,2751.04847260576,1529.92561683824,1224.80476591653,958.203007014895,942.281435764961,893.073733050795,733.123237981946,723.835470656205,689.786966449097,717.982576364839,607.370596931268
