"indices","","","","","","","","","","","",""
26,2363.81707787657,1662.9460012142,956.593551160703,835.37955050388,675.999759021763,664.225714588426,698.874696655429,585.27967578692,568.388674659344,568.402157086859,529.350518287758,449.153303578616
27,7003.47145216977,3218.24255722792,2825.46158331419,2533.73438601476,1654.24634194677,1278.67648746973,1253.71328910704,1010.77407983848,899.713605228764,929.435225632951,732.245263378162,656.028040066812
28,11782.9436560879,5358.83454574123,2440.15038677008,1991.93601866878,1418.97105318212,1225.74501782217,1429.21034505497,990.297945207357,859.101606705227,888.24029861363,988.600868302103,916.036570477876
29,50500.5418841825,26028.3168943224,13743.816739009,10575.2491254867,7205.68090892277,4160.1645604375,3938.26664417294,2465.49180258001,2458.39218646021,2123.00672057415,2196.28388167261,1660.30965290038
30,2591.21449094527,1705.01071406788,1103.30252817902,1044.0692816779,997.637273074746,930.097785543354,705.270006843469,777.278894136654,607.201664970509,648.822344082163,545.454520903169,556.483458204031
31,70470.953029696,31472.7591888198,13794.3431002552,10439.3610055083,7229.01212820245,3932.98380102783,3439.55728812703,2724.44044782029,3918.24206519905,3030.85553054414,2711.28545502099,1930.2397630442
32,10503.1080163009,6285.87333630068,4166.33628422559,2313.7397014368,2049.24822676135,1772.05155487869,1289.98350236963,1090.42304020026,954.280823556917,823.613453878344,812.06485509926,725.436268954318
33,22133.7108066412,11042.1501190463,7913.84771063629,4373.09124729954,2918.93519023082,2325.9274162922,2066.06573413683,1544.39175388869,1474.06278046785,1393.82639462741,1290.3080387587,1092.55106263485
34,3341.18777955047,2085.49113481697,1359.39308170207,1254.63024892968,948.082497359458,836.311433752596,783.682607942391,667.809294715532,608.810581177004,629.955525956309,589.553197376469,562.306814788508
35,1996.67975077067,1730.88746725761,1080.45640847091,1007.72523154178,832.90054661026,695.328254952757,680.763791181961,635.350569473058,553.644400330194,626.544602688363,543.268303887871,554.031022734288
36,34518.3226984483,16427.7945342691,10555.5701103087,7946.38278838637,6469.0297239435,3702.532693184,2746.20677027429,1945.22723184191,2063.89764022158,1550.0397932515,1715.81090268811,1355.30791089967
37,6107.07212915952,2129.60446374437,1266.02509322971,1143.76500748289,972.291632732405,871.844121311356,985.06511165107,763.05060591685,714.991536548792,824.303957859095,732.931102301291,748.942392249218
38,4259.90690839886,2622.81288690949,1520.15170764082,1167.63328392349,895.420345035625,878.563354368988,899.046459854354,694.692928597102,680.975760450627,638.491458814794,660.07084955878,583.909389318775
39,3330.21220768371,2179.90392631619,1250.48285153947,954.085243659913,854.925448185547,866.783283799082,833.951420679001,647.033606121037,647.580456984669,621.413289140985,608.413362036261,555.198023355264
40,3418.45170900465,1631.44023932713,1151.73333273464,1117.96680830699,945.350135978993,832.568079538904,806.079509380611,693.384263943057,655.677206208502,689.267039578922,614.371313615883,580.155367735928
41,4342.61123904828,3312.00551854756,1478.71203864628,1209.6573142546,839.737708187873,957.671493238323,1015.35478917365,793.846556975199,737.570456502692,677.133479417561,660.617192096641,590.037937408352
42,2345.40213050956,1303.82186015066,928.751772403593,847.397740231643,736.150867856324,627.408440827477,600.64341109181,554.112249477206,544.620927675221,553.277838038716,544.351949474458,546.017609678854
43,29166.5311248974,11652.9132745797,8035.09272585116,4518.15554433037,2650.75858328691,2133.69281205816,2402.39374272329,1604.07517650504,1562.30303925518,1603.87456036387,1264.94647067053,1161.48883049855
44,5153.88297994436,1966.51517053831,1279.32419194975,1130.685434561,794.492941704861,730.583696797262,818.54718463086,656.694219820009,656.793677410064,668.858582057144,653.772764072973,638.297765887328
45,3545.71187636143,1658.43618644767,1169.91932341736,1050.93228208364,770.294408267103,690.928377069398,753.519875297303,634.114029982207,622.237014167236,641.957127558015,611.001495631206,593.612559956989
46,7614.57277096835,5803.0943553883,2862.0407688884,1813.06559451195,1335.82874810886,1209.45976793807,1051.04902936476,866.085089947675,755.83387274372,763.749823139939,578.030712239752,408.176390605664
47,7321.72644077912,5059.43797710092,3056.26128172831,1969.3907431724,1281.66343909369,906.029408033592,1010.14777417005,841.308736132183,729.653053844029,795.341808731223,700.448044447469,667.403089255204
48,32596.5948382532,15164.3017720601,5933.81287954163,4015.75120953647,2586.92078514954,1861.78398875643,2.68738332598536,3.28859280145721,3.4615660690561,3.17526414994403,3.64918203926127,2.69447447615285
49,12401.9807037208,6565.71182586279,3302.41028441548,2570.65406530411,1773.6422359583,1464.61465815947,1640.79831531017,1120.70059389095,971.413129585598,905.512260361662,922.07146092858,818.875843180364
50,2575.46744567192,1064.65375395581,968.386065006805,1007.00429864475,785.232487238737,627.790441147557,659.706564362369,579.74612518689,546.358153458189,558.573282893507,549.408738154184,543.782321788293
51,15129.172441029,7240.38709498401,4553.52699649673,2580.62834049645,2058.83956403647,1803.70149955447,1537.71239866177,1220.12670669382,1075.45909491147,955.987162393642,962.19882255072,873.036352505151
52,2303.39303263354,1483.57663168834,859.603671259798,867.85187273198,680.608922726869,656.469030167812,646.796393876175,570.617376640589,553.650327391718,562.283008601367,548.243747675776,539.86166851851
53,60900.4849014023,23248.1866253841,9576.2410521607,6501.00925933626,5525.64748436916,3183.30768261465,3020.27251329493,2699.23523901639,2364.88157054158,1909.49844666775,2358.36377363567,1944.99510984052
54,22205.6193679698,5737.73873699515,546.343994967446,512.00675835897,1.17402255296823,1.06902933316679,1.43025167943371,1.43558029789639,1.14815001971542,1.15296253360403,1.30544305251963,1.31158845111181
55,12961.6788957955,5874.96905668889,1986.76238655014,1412.51765139383,1273.5616863627,1388.71949216519,1418.79454637281,1328.91159807445,1078.53466971868,1020.51973700649,1264.94215810313,1061.4907772484
56,3639.58578048095,1596.38164233324,951.285788060889,916.906630807831,786.339952765978,728.782309783205,806.387360135061,696.040001937808,664.120578997334,637.171746411416,627.541842661591,586.79587861768
57,3562.46138846266,2140.66463499212,1427.20759027617,1376.50920017111,985.754205319764,925.388994095079,931.890184541039,725.505461520773,688.575251733114,674.029506086279,608.689189130963,573.663717092311
58,4228.61157377597,2860.76499874935,1928.26178802804,1808.6375715531,1278.6457684331,1026.69037756131,934.171928880958,775.435443590596,732.877278754615,772.956405734937,610.987962651047,582.240482985563
59,5607.96444656508,4001.98676636003,2062.64190086528,1557.06372095961,1195.45407065316,1090.77406950625,869.301332941486,731.920018587888,686.068799231203,669.834426955124,696.81138014568,642.986183959623
60,9917.23712177544,15035.209036771,8290.03090160025,4817.61035383473,2820.86919967682,2147.23015446967,1934.68275489812,1535.69480370415,1407.22657540006,1430.17368285141,1171.05290769769,992.503296969904
61,3318.95727445807,1718.87129074149,913.11288647281,909.789869378481,707.767759759163,684.559674554204,755.876616033867,625.093141814543,612.098334154792,633.865457386063,600.983185106844,558.49643512025
62,4565.3488492601,2417.99055850857,1251.92778829427,908.276765675813,873.090879120863,945.051957215601,895.021715591297,705.689524727333,718.093791741797,663.150828747418,684.784737014206,631.823939967553
63,3506.95459514263,1514.00788106558,917.0313581096,868.241421865749,760.668053994233,700.743258213551,796.852578734743,642.393161624013,612.682420739551,629.348433465962,605.399425530876,573.67026064402
64,2667.48500645464,1741.01526272932,1270.88028158963,1034.03600323855,860.184699515081,790.333255782018,745.73250296848,605.810335505256,590.882380548497,554.761116309975,575.558735523727,544.050642960724
65,4412.64239765281,3108.20731619877,1128.09356824069,814.956993436508,1.01400326907076,1.23804448853449,0.98317855196665,0.967067158801866,0.9061965999454,0.897545210692133,0.905342070098815,0.961272079982806
66,3866.05703394243,2104.1265700704,1540.7158037835,1549.54240065902,947.388013208474,924.49898759268,898.802599543027,740.948788488395,672.767855375879,701.632289019476,624.350658005431,585.319454134347
67,4027.18101519032,2508.18500033839,2236.35742088451,1603.97090627377,1172.63375041858,1064.29013131984,852.186719167072,709.256500475279,704.333484305202,662.690025521824,571.028856723667,566.057304858872
68,4845.44180651156,2375.0558223459,2121.03744623112,1605.26662816101,1309.64297239019,1062.28368361762,899.648136423091,775.026418546466,729.993552071577,697.828585085882,611.274924384464,600.410648650112
69,4706.16601086665,2062.66251728635,1233.01132290638,1196.53616602897,1054.70102755088,892.916719022574,1000.79849924496,810.905059910568,687.28891146835,699.448819302775,720.044566503635,708.919353219817
70,2045.68663967057,1211.74119073047,990.725949579498,897.562687744595,787.094864539077,653.477606030607,655.443149517431,631.897655376732,587.092344888378,626.972292094456,547.32171311143,546.777821933277
71,3240.64919430972,1806.52819562278,886.712257309599,928.414731470174,684.050493295252,684.296519150942,827.367308230062,631.598102260169,614.727125220267,550.698397071023,0.971336971942823,0.921516414282336
72,3811.59826840833,1829.58173280309,1038.1732977377,901.566748226666,783.779435283476,814.623557047561,802.173649004438,677.806675995483,663.345402910759,636.625768829563,634.110859089632,591.792067890826
73,8514.07341119101,3606.45700691064,4020.16215126705,3580.6106064581,1629.86600519259,1182.77690331192,1.52995753713365,1.48978404447922,1.37855742181283,1.45825126717767,1.15278862108887,1.12607657227108
74,3551.11860933053,1520.42933109655,1142.92405462639,1097.82542303087,933.137518705869,826.023112282255,819.27673807978,713.772292263076,661.495960612471,674.435710788041,622.185378308878,606.786443280238
75,2279.92471106034,1365.87922907692,887.46213799187,902.471903227417,689.274666533872,654.283281323755,629.01769305681,579.924241788538,556.805953849128,592.4661055438,562.021132460897,543.47349755658
76,6698.62853963968,4085.91555051152,1966.89972921993,1528.93223388063,1303.04442723243,1138.46724661369,1241.36039543739,929.546104578249,803.907239696565,737.232511107459,801.362852835257,681.96978520931
77,2945.16427395859,1856.3362309904,1180.69193888187,873.769620117442,872.742240153214,851.828346944996,785.522307990569,628.850161516267,596.327433982541,552.48881858748,566.059838330455,539.513251679774
78,16496.3742164399,6941.9976451044,2905.06659695031,2241.15049586862,1754.57789984344,1444.44491354626,1716.1268588563,1142.08282252401,1023.57404621905,1010.65905348596,1042.38120959715,998.536659327613
79,3405.80786152513,1588.25993901801,949.306091076329,827.231628711989,707.081963835079,701.903074229307,762.745900572464,643.06110941005,617.455072436321,627.596766853772,596.41236771532,562.10406787395
80,7289.29611026638,2564.5702904578,1391.95908542958,1177.37222075121,918.291469393216,854.704143525196,1048.70850969195,741.783887768805,738.136189419948,778.067883518713,740.535956003522,732.326373997678
81,13267.712715938,8204.81877715093,4399.44720808192,2979.8710930358,2071.57289839745,1534.01333806879,1552.66461591614,1131.6837805473,1127.24572924379,1148.95209124888,1167.54651479153,957.749869015937
82,6069.95084574463,2486.01703113291,1367.46871694364,1411.33306075619,1069.96657997052,873.787569658,969.247180639559,754.449174554924,698.556830022729,670.257576567621,656.758266356778,645.386198514697
83,5843.2044507232,3452.37475353384,3002.2312984795,1779.61597234479,1501.85385529346,1415.10025275452,1084.5117783463,894.537170086247,812.768702313335,738.522838242062,675.380990803945,630.395890159638
84,8296.87410111034,2953.10946907105,1330.55579192172,1041.16127892542,961.939298815669,926.192741325884,1205.41698386458,831.512690743428,805.588578887251,1.34695791273397,1.2546961523537,1.35390610964043
85,49918.677790861,19548.9755450668,8343.36477719678,4849.75632380305,3618.29001952395,2755.95959684145,2975.47585405657,3003.29723896338,2141.63405663345,2351.61473253843,2477.39145303609,2408.49264972878
86,4021.29340247999,3039.36618998278,1334.58660914764,974.407366644241,925.796562820937,953.191788891704,803.842065395857,659.123359656406,658.95924168987,641.21346240618,694.466709444813,582.157317141469
87,39975.2106589112,21925.9193616653,11820.872799445,8829.34281471277,6531.83935427292,3882.27021926935,3085.51420176432,2152.68202488871,2256.46355039053,1802.89983219299,1971.47626520765,1452.8922266194
88,4709.73130380086,2133.45140410143,1221.12353428595,1317.52972577009,1099.7984308858,1045.01060523412,933.8478444295,920.200039384919,709.877317397454,753.570998816475,676.32115523387,660.228004446263
89,4150.65265847971,1809.82249481445,2019.67260637809,1222.04436741028,1139.05063891017,1024.16124486062,822.148042540582,751.728527363694,734.154949218137,711.352420725278,606.374560983555,544.483947139811
90,3523.73616977721,1709.44270068448,984.459602455647,915.885145677947,791.81523460761,696.694519872265,800.345000300123,644.512864415963,614.786297332833,630.829515243141,605.645666921849,575.350626939241
91,2337.52805970418,1330.89138346511,880.666237029464,760.522701592403,676.322793920918,625.338084201495,631.88005439238,554.582772150913,545.613073497461,558.744841693427,543.870942563725,542.440033076658
92,8304.71898365996,3856.74166222794,3514.05102690792,2354.67629284916,1342.88375607387,1188.25683059215,1143.11387681218,973.04521074808,858.643662452885,841.895417003673,662.194628044751,560.118795889939
93,6675.07509437415,5133.17576333284,2468.62647563198,1789.85797448438,1880.28302774583,1305.05791951583,1228.3486289656,963.111368545889,941.2231661706,994.978005840955,852.139194403125,692.281474804099
94,20236.1276818947,10925.5571021588,7001.11861256822,5176.52318451022,4024.01505162075,2416.78918540448,2170.33701740942,1587.9168135943,1356.60371098158,1149.18281551804,1012.2543687639,913.33428640459
95,2570.41301003255,1736.80351726973,1085.52640394026,1100.42775716942,860.267301215616,708.683579506077,790.159842610295,692.932205146501,619.847287766178,685.250714671312,600.045017048794,603.007841839027
96,43606.8038446395,12424.5093327493,6078.9874454365,3315.57351840396,1816.01662093558,1428.23532277964,2.26725470181318,2.38282664412275,1.85425482181678,1.70966510995322,1.9717660894693,1.96649267359857
97,5806.68052189381,4932.31274613111,2601.96365780019,1798.81654607228,1711.97153982641,1477.79548445886,1159.5027971552,1013.51669995118,771.039370450889,741.988901537458,749.08014032401,664.767137916341
98,2671.46563509464,2647.85171488044,1509.8856535636,1120.75774378992,931.521956339511,721.660662074188,700.324311080603,660.49882570259,634.377455279248,683.660879487921,577.961257272509,551.830162188979
99,8899.34214054266,6242.5591794303,2868.7343951682,1923.60382086752,1575.99408562988,1382.84860179279,1359.6757917757,1052.15040351576,1087.2967167678,1100.85906814043,1094.71124407563,904.967179578144
100,14330.3702118376,11568.7052852899,5140.57241547754,3963.99180301723,3231.33515525018,1968.34610748719,1869.7045410383,1348.12713129836,1200.16449289947,1177.77886016481,1157.53876478854,958.344368149665
101,8236.28896463649,2859.51003062831,1692.16156863026,1516.53199825075,1154.84617451334,1243.59011447913,1229.94003553382,908.926276442018,965.343354992395,924.162767819838,752.765033589208,787.929754403941
102,3288.63202402443,2179.45618065278,1187.46101766867,862.203752262211,883.55482554699,928.635027000211,798.691069421213,641.769494712746,630.333511564217,577.392414898386,602.710668356109,554.403021392766
103,8944.16241499151,2980.12239924482,1208.56785321612,1115.11549660305,811.265659890757,775.090389884525,1083.90938375328,1073.03762983899,837.007492752199,857.68830512099,1121.30456770947,1037.16313795975
104,2695.893035189,1547.68711474273,944.972382399718,771.443097498646,689.003220836895,673.348807163056,654.111225728555,572.480322645218,551.193873736939,582.846157841374,566.093766493157,540.912601913233
105,3127.36501625552,1672.18025445832,1202.02645607115,1115.32231033979,728.556681622572,675.22598983048,776.707399220627,637.815052381649,613.421351341282,0.997288927134333,0.948123655933764,0.942189177212799
106,36579.0994897261,13748.7177211237,8435.84829697504,3998.66126187048,2364.46811477214,2008.65657663871,1791.08824372722,1150.65231248348,1072.70747618969,1044.41237275839,904.442035894505,583.517117569295
107,2130.50322985482,1001.31989167315,778.726748018696,786.912096821626,646.760364845199,622.31530554015,647.321725767136,569.14386435709,553.164796885555,566.07287811767,547.607148234551,543.457225698814
108,13562.7911108791,4796.72346568512,2874.00536605046,1743.21411354086,894.936732523854,682.722115446816,893.961703958153,598.519214920485,556.556890226853,618.312569543263,565.361548773803,0.808573775203627
109,4648.02505809572,2381.73110724756,1490.83615890853,1520.53743455655,1311.93611134477,1029.12498089118,962.04495763123,794.554591286722,705.82232955103,665.09648628585,617.519222756773,589.437537945658
110,3482.74892829629,1934.68182186779,1262.77271168743,1324.12016889578,968.3136568846,843.847173881667,837.387803053603,679.244800618314,643.612767061538,680.576419090587,602.093551023002,570.01980744588
111,2568.44512525183,1213.15635720429,840.15200336226,824.641057550929,686.561283345004,625.695414601359,660.883999158159,557.0865503145,543.873635703955,551.257857305528,548.362229683182,537.764686113251
112,4641.93304364271,2378.56870210518,1736.93061976439,1618.87396643979,1162.7442432479,1145.78975750811,997.08398260331,768.594778493197,759.839197574423,739.276753756298,606.62592582987,573.471677290335
113,5556.09263495728,1766.42334960582,1155.62704231239,1056.03037531238,816.068799068711,755.292897878646,912.523909934395,692.549575616266,677.497051414701,795.292499434402,725.885283052552,735.602582635333
114,3111.40794602426,1463.31387014376,896.396883481355,840.810321400185,716.222411401136,675.626543106314,746.176079552558,632.695238742264,619.685193632873,633.601996277924,609.811555050221,588.593587626755
115,18171.9928532678,11855.569853218,7607.36394859418,5806.42055770523,3695.7679262912,2597.97679831226,2144.47433672785,1705.84077652869,1725.78575805953,1546.82568035938,1009.45693286074,828.259340596195
116,2406.42596760491,1151.85769478927,1062.35619393306,996.28161665272,863.131180140412,758.911658140895,690.875948565485,641.198074497614,594.510293877163,610.122708129088,559.464654386326,566.027276017201
117,8135.1480083888,3113.67827057252,1370.28411438636,1153.70214324224,995.969871265775,957.302392176026,1215.99666533596,1188.94908282682,913.682220921619,932.244424295602,1070.41645504861,1001.55906530385
118,2980.79811973714,1744.08280438047,1172.53623610194,977.492270121347,745.775063481271,673.383119799434,667.820702757071,592.105880673281,569.626584577446,591.729065321625,569.744177134275,554.662581057967
119,2718.38528942307,1545.28467818406,1093.30317498099,1020.59435801702,746.184344188582,679.254663643854,708.921393988795,595.157495425193,578.395070874393,551.860648344234,542.759360978315,534.893761124417
120,10315.0686033609,7064.84201793991,3367.16327893605,2155.87800622509,2086.37989387937,2154.54599375654,1841.25971391053,2164.65317628975,1329.61968193721,1249.62601671579,1143.06192757108,1220.68234716867
121,2405.38759423609,1171.05719937698,686.679316282674,718.92089203818,689.065452417354,664.788106392773,618.414666957216,568.972256910201,553.456904237843,554.79388089317,549.289788120913,541.149058296248
122,3480.71758922119,2322.48850910628,1254.25940619463,904.430310298229,844.153999608938,857.520741046518,851.847892109882,681.31680484347,668.376601841127,635.917080285211,637.898231750491,567.122118728839
123,2199.44012440536,615.32259141851,607.149530357747,520.923799437022,681.770058052851,623.41066095125,606.619855979036,555.167621281792,545.540569630187,553.347608151415,544.476316417848,541.190727079624
124,77278.0831132723,36397.767499357,10837.2077828207,5852.2951982541,4390.27688520214,4923.86090761519,3840.69603426475,3782.21808026674,3046.0219715003,2094.0886362724,1733.32774759472,1396.49435945219
125,7158.69240709866,2860.99154780451,2486.00433948891,2070.39715823952,1577.97769143163,1244.19398245874,1110.59008542369,1006.73727021862,914.313543882562,936.401941806968,750.088860221903,710.198923981467
126,2438.16933524603,419.088835571205,475.853145581266,703.888748133848,683.172185880135,574.048780308738,0.836198684817778,0.786057876575831,0.812597716268183,0.834585848629362,0.837466704290691,0.898452334526105
127,11211.9438019831,5647.8016863757,3579.13075645505,1738.51650895729,1094.64206526945,1.20023438731213,1.48753464033919,1.14718199873929,1.1064718884545,1.06974516800449,1.12420187694398,1.11537059113536
128,4474.1662774631,1991.55042559242,1279.8241139732,1225.2397089125,764.789873907708,701.379539775364,888.317161112858,715.659638797701,654.669114800403,679.827340316758,672.358681868267,644.775824714567
129,11398.3316245187,4100.77655134532,2506.5756075797,1707.7087441186,1216.72873889578,1286.71810252307,1250.22562353714,976.889484806529,1074.4235486724,981.625161237778,830.066478102403,826.918330765308
130,22444.8614502688,14801.4643567325,8048.52515689273,5182.44151497191,3377.15652121068,2506.71322310516,2407.87169279597,1825.76490689807,1681.64115838556,1655.70882124677,1477.57536450455,1170.92454586286
131,2338.566886291,1271.60283033952,804.505874483049,686.04642741571,693.033668154834,653.690017564488,628.999369749795,573.566697996284,554.67613838847,582.898024703149,564.781088377244,543.812058595609
132,9775.72000475911,6158.0742365138,3641.44170851218,2544.20690303426,1743.08533647151,1455.1939519371,1462.10742420513,1092.54666871634,1109.74183887935,1140.86430232177,1107.8933754191,924.66952600131
133,7371.13911750535,3054.58385947474,1376.45024502569,1395.28628694667,972.85355047049,918.538683940499,1229.69337166742,1035.76622064025,912.96314690271,910.034458355635,861.871130355968,868.155023991106
134,2150.99705381231,370.885213509587,354.549247132548,470.125835986389,676.926140469091,613.619285334792,641.876580858287,556.40345703683,543.144111962073,551.222960628469,543.595276466841,537.749525076595
135,12836.4586174745,10549.9552578697,4740.43804554856,3505.14886560314,2242.35597322456,1727.93238892303,1648.26330954884,1335.86749608249,1046.41906533673,976.63916152355,981.147029016536,863.306486319737
136,9774.81749958315,5718.72189248604,3755.98895137884,2757.54544681063,2063.70150349333,1679.42630489517,1612.25510699223,1326.33295556524,1040.92869975777,967.212569878367,870.464155997132,763.291657100698
137,28425.1598058243,14740.8900093103,15621.3381998721,6379.09785930652,3220.36152659431,3.05866436382538,1.85055977632095,1.77837651332296,2.13295755121535,2.22611516141374,1.5459184678705,1.23626719594623
138,12691.4819744668,4005.95453801662,3248.67143475631,2800.75094787381,1538.45076556358,1212.99743607293,1264.52229056377,1118.44385805712,927.076211345883,922.15801716356,771.598905793135,665.774673540901
139,3180.46351295987,3156.56780276953,1846.16077729586,1267.78527014228,1132.3903394813,1065.95502988724,876.104522270613,749.479936754604,757.941446003897,713.867059682823,618.62392843657,573.294940485705
140,3354.65768041417,1716.51940255251,1002.24194732411,930.199066398556,749.702786772404,734.021417112575,803.788052169291,640.529026283313,639.294143374486,629.643925357854,597.471561355719,547.404426760701
141,2920.58241614614,1439.05747995588,892.738567559252,817.522866772237,699.542437760608,669.333889363143,742.540120357108,624.212410753729,610.124731901236,633.337526567164,601.063014840497,558.572719833297
142,12242.7656067473,5411.25216614892,2507.57822282103,1874.95544623855,1628.70778333057,1366.77104646002,1426.41996184251,1067.06568851525,899.995034228524,936.991390914854,962.511756945468,879.442428139888
143,2472.88584642258,1421.47524488116,857.487712992172,807.583441441981,756.477264669824,639.408231483212,656.526890443536,579.03800007549,543.245229456753,551.715256245196,552.072130045717,535.975636819804
144,4538.81166118547,2140.70898205308,1462.10338244946,1372.9516672105,1047.4464016518,1005.36307526429,942.542010676816,768.361069612636,710.632080602143,669.412783929111,654.012637403864,607.86140517943
145,96832.8459980086,46185.6102643514,12400.2879640312,6622.34586885336,5720.90758822777,5338.84016699282,3744.99128267694,4106.78956936628,3519.90343852318,2671.13760775914,2552.59392505976,1485.85238269561
146,4199.7136568431,1965.2209283857,1173.41527163891,996.277630257707,695.476758772592,664.693260519915,805.835604657223,636.568740860948,614.897383222024,1.19841564262273,0.961049584835072,0.981442984815503
147,6252.63393867231,5617.43314583813,3506.58605772767,2401.84617483784,2098.81188945432,1551.64007732539,1439.00946611814,1105.18624605076,1011.50953517317,1029.3311450825,886.527389476661,752.22759539129
148,23661.5588998359,9376.89474827985,4408.66148781569,3257.40038639326,2413.1082189513,2189.3665190657,2053.74867810725,2146.7731213745,1872.53101702594,1675.97883654817,1526.15915383076,1289.8195456516
149,20348.2829638832,9885.18044492903,5178.26492406816,3977.48960675841,2817.43177608121,2030.23607029363,2071.01127533727,1610.07460541625,1222.17757922818,1128.80278664314,1164.10488645783,956.139005496051
150,18122.7140234307,11880.9223519959,7392.94094506651,3868.09770120859,3003.24546037204,2304.34305565944,1944.64037912193,1413.99594124994,1425.0136496384,1325.56201320004,1171.50741944665,990.609090857513
151,8007.40157399463,4917.00572436929,2552.17304246577,1911.92514240766,1601.20824349933,1351.84976442804,1283.30239546384,1037.66091449683,853.475985754013,800.438118873856,837.074403675432,731.169836880948
