V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
177,46203.79054,16850.10653,7302.566951,3254.236464,3741.552245,2704.767277,1920.951461,1680.917369,1526.313305,1158.959722,1088.932581,923.0530589
180,3417.440099,1699.943816,1026.204412,1071.894114,817.2931407,729.1800167,909.1867956,741.9549291,653.9770215,670.4423221,639.9214874,611.7373118
182,2451.180969,969.1984932,468.2302729,488.1092991,740.7235839,705.3508725,724.3032447,638.229035,636.7164291,638.3678197,618.62736,598.270574
184,11580.03522,6181.595657,3515.637246,2603.506825,1863.330678,1685.213582,1670.956832,1192.212644,1070.050117,1043.885615,737.1128102,721.2109351
187,61298.3049,38743.38759,13792.03707,10256.04119,5127.572819,2526.633283,1804.562312,1736.703465,1526.421179,1206.668022,1216.59046,946.0593127
191,2482.611033,868.9829535,815.295669,680.9623118,757.0403668,737.6790232,732.9636974,638.2877395,635.7045701,638.8447578,618.8272533,551.007583
193,61408.17513,18983.29068,8432.133417,4909.015423,4807.854806,2290.206079,1856.65469,1490.947483,1404.409052,1269.379232,789.6698177,1.35495824
204,97777.92416,34597.74612,14336.23913,6599.539483,5318.694486,2943.977706,2364.077935,2139.815149,1732.774283,1066.110428,2.189182385,1.736468612
208,8812.316573,3605.859294,1859.574653,1506.32647,999.9251857,947.3318478,1280.608878,906.5276285,798.930088,758.8762521,671.1739922,633.1252941
210,5397.44823,7677.846969,3827.818598,2764.772806,1750.077312,1305.049423,1288.814189,1036.346714,998.3782962,939.7367324,702.7820821,633.6905399
214,2463.105682,3234.872616,996.5253842,1237.647916,741.1206977,706.0038053,723.9878853,639.4495417,637.3523811,638.1818465,636.3172544,604.0376551
215,17483.30694,5589.116607,3921.880453,3103.716953,1167.941343,1.53703193,1.700486827,1.500026726,1.410401773,1.439804037,1.221729425,1.160258388
216,3341.982492,6488.654743,3599.141275,3603.303566,1093.997684,1040.969703,988.4757338,907.1840843,762.5414039,709.0784902,657.8051903,615.9924895
223,7101.497265,3074.635146,1577.275139,1266.397873,801.0387747,769.6682058,1030.023735,684.0314256,646.7975117,1.355509947,1.15496205,1.160378595
227,7334.104552,4673.666887,2067.61876,1584.082318,1636.056278,1531.496878,1427.575848,1009.686275,1007.592745,941.0922878,707.5022186,668.7456196
231,2891.086789,634.8223057,556.0134727,430.4309224,755.5504301,745.4906272,923.1209914,684.52398,644.0557318,651.1699192,637.9800545,616.8816467
235,10538.93487,5355.930346,3022.657406,2316.189537,882.8783531,842.0271818,1201.327381,933.8275924,768.9553087,758.2814392,680.7665517,646.9479163
238,36546.37023,24014.2967,4078.0689,2891.748358,2.064716161,1.504094959,1.531179915,1.556557296,1.521585871,1.400108928,1.654709208,1.439316871
239,5603.490062,16957.10576,8092.6354,3575.881553,3501.962384,2384.536033,1585.523733,1625.510844,1303.553619,1036.972128,826.8052491,752.8664053
242,70586.474,23491.00644,11942.88,6682.103516,2240.356158,1268.546838,286.8579583,1.873965148,1.698654533,1.480614066,1.774576507,1.475475068
250,3564.679889,1762.21489,1150.882677,1241.352682,788.9020227,765.664228,957.7678883,730.2062703,652.2766366,670.4242841,635.8388389,610.2607249
253,2642.376557,4383.392112,1797.245093,1681.77773,1.932750053,1.252845926,1.164202516,1.141854156,1.152653829,1.099319262,1.134010544,1.091920001
255,3554.825393,2171.38473,1283.320869,1025.8643,783.1856919,764.7987784,926.320148,727.906614,651.9540856,669.6612821,652.5705147,558.3361151
256,9262.130417,2767.316482,1694.283073,1786.918386,804.0993792,758.8382628,1.814462139,1.310668885,1.218093564,1.211751864,1.16524097,1.157658561
259,3071.488077,4168.241165,2175.92295,2031.548539,777.8023053,732.2514513,748.4030324,667.1816955,181.707535,1.133997749,1.141581511,1.092676379
261,44855.71457,28396.83279,11089.4256,5058.725823,2442.844177,1871.829336,1801.059107,1357.258574,1247.674863,1127.236173,1103.568504,902.7419337
262,74623.57327,29887.47635,14322.19451,6119.790387,2613.940195,1991.622762,1633.504112,1400.407528,1354.109142,1252.928605,941.9735015,820.6487355
263,2508.36545,1067.286695,619.3847381,565.4786539,749.4053117,737.9808377,733.5817531,638.6677982,636.4969281,638.8834361,619.21292,604.5689637
273,73099.42348,37060.14215,11863.97453,8763.903333,2665.811679,1922.349761,1984.876789,1524.887011,1501.825724,1350.357378,1234.91109,920.2366067
274,4879.045641,1633.411553,1496.47926,1150.197275,852.5328406,791.174942,1006.540891,751.9676769,657.7196683,671.475651,652.5479613,617.2434559
275,7103.547551,6415.83133,3560.721993,2287.153665,898.1561832,801.0362435,903.4056074,838.2748604,780.1992459,725.3774844,845.6435941,744.26102
278,2669.63611,3710.429262,1213.899839,1248.689925,466.6345814,1.252785205,1.162925867,1.154393027,1.15273504,1.102802303,1.134408816,1.091920001
281,2812.796481,3458.556527,2037.457705,2077.847545,767.4625178,690.279449,621.6575303,1.164605445,1.164095419,1.111889488,1.138647048,1.09754008
283,9905.051122,7136.963328,3357.825915,1834.474863,2429.9732,2203.587278,1668.909757,1521.995768,1288.629533,1045.517175,818.1326595,783.2610486
285,30684.68775,8434.498775,3991.949199,3139.862735,1158.225173,836.6150196,755.5385774,1.493800983,1.423405041,1.478579276,1.241804075,1.169309926
286,2491.579993,4669.759623,2151.869866,2487.376742,944.3169406,906.0001758,901.4931215,833.365804,745.3196814,671.7538495,645.1736539,560.9625094
288,6565.643703,9244.501302,5093.301201,4573.06984,1650.102036,1226.537021,1047.285012,975.2486623,1055.280388,945.0632083,972.084481,764.8083888
294,6373.416351,2738.098978,1418.265093,1156.140218,835.1824729,798.6128312,1026.392298,753.3706329,658.8229799,671.2923046,660.0410299,621.6695251
295,2395.665137,1062.06473,810.6320012,685.5018642,747.8002031,737.1124751,733.2905659,639.0404717,637.0099321,638.1818465,618.7990548,603.7348421
297,16193.46078,9906.080893,5556.952418,3639.693561,2288.590603,1655.695585,1332.066475,1112.924239,1067.78271,1107.471239,751.6998255,677.5645572
298,12798.33288,5618.099204,3089.619391,2868.757773,1740.870053,1165.484768,1190.719242,979.1581817,807.6628686,787.6790192,650.2319553,564.2580993
301,2479.195887,1119.899393,580.1857538,561.4842786,741.1206977,705.6822818,724.3032447,638.084287,636.4969281,637.962879,619.0129021,603.6738184
302,2551.371769,1106.732753,621.5731445,575.9330526,749.4053117,738.5783464,738.4219864,638.6677982,636.4969281,638.4395145,619.21292,603.6738184
305,3885.367223,6368.582513,2938.565643,2576.935725,796.2951232,769.5052416,816.195089,653.2634369,641.6015993,645.6147207,646.144737,622.012955
307,19607.54975,18417.40009,9487.882127,7326.890205,2478.593583,1732.021087,1582.820132,1362.053987,1260.689994,1176.714505,1072.631165,891.987824
310,3367.082383,2332.635214,1430.193781,1426.595464,827.0879663,774.5159668,851.9242078,724.4228503,653.7625025,667.7377895,645.4273027,609.9488991
311,2841.495257,7107.995814,3282.965028,3006.84771,803.7390692,763.5299698,812.1911974,751.1612466,703.5482576,669.4229196,643.3794016,609.9632104
313,2445.143466,654.9136845,353.0215362,384.8126391,740.7235839,706.7319546,723.9878853,639.992389,636.9474913,638.3678197,619.0129021,604.1689514
318,6452.230665,2667.982946,1484.684191,1352.439472,806.0491216,778.9015508,939.6060551,770.7791425,714.025549,610.5084018,1.138542066,1.155524053
321,2651.852405,587.652022,321.6731802,299.9681737,741.4920143,706.9780263,783.8168475,653.8161688,643.0256586,645.0543395,621.7722271,608.159714
325,4217.283601,6484.083027,3165.871131,3293.931173,1055.408719,769.6963788,753.832641,775.2268348,724.0830764,752.2040394,671.4578473,606.1878574
327,3515.689918,5240.581251,2579.960489,1410.95436,656.4770489,1.718475859,1.539449567,1.514629604,1.358847794,1.184531214,1.155420414,1.111888311
329,17226.97825,11260.76178,7214.254486,4773.476631,1442.480356,1.859189821,2.190657359,1.972838153,1.654366193,1.514204337,1.306474964,1.192895152
334,2466.951322,620.689835,492.1596843,374.5819664,744.9814737,709.3967081,723.0089284,639.5829717,635.6257531,637.3978202,618.7990548,603.5579328
339,110966.863,41180.28875,15379.42649,11746.51721,5484.421335,2973.988419,2361.734493,2142.925496,1789.306338,1392.539568,1333.255893,1008.211282
343,21762.35568,15055.4168,8977.732651,5072.474035,4986.509087,2911.313021,1759.120559,1907.290103,1585.519958,1291.607475,869.8421771,687.4274118
346,6221.387809,1943.183648,909.5006781,585.131624,1.942557337,1.349667183,1.317899545,1.145253513,1.161666327,1.112304845,1.120660206,1.125571163
354,4187.037994,3999.723393,2361.732682,1613.130862,1329.356917,1131.018417,1078.85555,846.7701173,786.7465269,765.6163498,633.3262797,2.229528023
357,2479.361258,1010.713789,531.3882597,486.6558617,741.7945754,706.7319546,723.9878853,639.5829717,636.7164291,638.8116914,619.0129021,604.879077
359,9122.014032,5310.443549,3195.201764,2365.299258,1645.470708,1307.341418,1373.041922,1034.212066,1000.908854,937.5677619,710.6267673,654.4291133
360,19430.48827,10035.22015,2764.324104,2211.480914,1.67855789,1.44705686,1.392171746,1.271313283,1.251439895,1.273450807,1.17808151,1.144544597
361,5799.124581,2495.179811,1418.389815,1109.629455,815.719779,795.5584233,1003.166406,745.1722299,658.264242,670.608196,656.8571676,620.4568975
362,2678.052364,3901.765396,589.0333281,719.5103083,1.470512224,1.250341832,1.161425581,1.140294639,1.15273504,1.101112006,1.134010544,1.091920001
364,3143.435082,3892.962796,2234.119761,2498.741867,781.5084494,488.8629841,1.231633211,1.234603413,1.166124723,1.133997749,1.141581511,1.092676379
365,4743.035107,1291.196211,1156.89348,797.9834408,844.1375535,786.0917321,1004.292754,759.0299836,658.8894577,670.7114525,658.7162825,616.5920521
368,2487.377315,645.0692205,340.1351154,318.1620691,748.0256924,705.6822818,723.9878853,645.3681122,636.7164291,639.161508,619.2303036,604.4460679
370,6477.966114,2299.021431,989.1255358,639.8671383,1.943530598,1.350137114,1.331903205,1.146929482,1.162606282,1.11348282,1.121833115,1.125571163
371,14328.40062,10105.82867,5561.844847,3431.569432,1753.835579,1272.991714,1264.684824,999.6447281,1104.656924,1043.684697,868.4277063,745.1631219
373,2879.933447,1754.376364,923.8101535,905.1808978,749.4426992,708.7679017,894.2472027,673.7991727,644.0557318,649.255456,632.6248976,606.8978389
376,3919.676594,5229.124879,4083.395485,2471.141275,811.569193,1.392542474,1.250870872,1.247133287,1.175175798,1.138957044,1.147631855,1.1504744
379,2631.236684,933.487094,693.8777304,538.2168528,751.634267,707.8950745,724.2582244,646.6982949,635.6257531,638.3762781,619.0163812,600.7665545
385,3255.552881,3691.26105,2021.988686,1747.676721,840.6831346,754.8975547,872.4959606,794.6426384,202.4113632,1.159163257,1.116691224,1.102468009
391,20396.30254,9109.932083,5673.072031,4874.790612,1411.87231,677.4057279,2.132093869,1.942309616,1.651022734,1.532057276,1.281671024,1.183172105
393,2998.178181,2077.253495,1129.239182,799.8961976,775.5635625,725.45551,750.1724643,689.8321316,644.5018936,658.3135603,639.8788359,604.0594072
395,38361.25721,8890.850159,5188.707337,2732.646609,1671.035326,1319.556403,1464.159073,1034.976758,1039.826979,1033.786365,727.8917318,574.9544981
396,9039.495119,4882.126319,2605.978375,2068.324646,1339.029791,1120.65104,1338.091837,969.3134165,796.1917043,766.1818078,664.6958425,507.3167344
397,6200.619387,2347.551109,1869.679108,1662.82911,838.7219016,767.4037563,1.788389724,1.336544132,1.195132348,1.181690081,1.155938419,1.15223821
398,11519.94362,4322.045887,3326.881021,3056.4812,1137.941669,783.57573,1.547875333,1.476589783,1.336500968,1.356059175,1.194239771,1.153726495
403,2450.037532,2984.281217,991.7940003,1238.608408,740.7235839,704.341986,724.3032447,635.8913788,637.1016964,568.942505,1.175298849,1.093061203
405,2819.693607,1163.290589,737.8782258,622.9473067,749.7807791,739.6769507,824.2148056,674.9883092,644.0557318,649.9698742,627.1037054,611.7947994
406,3440.494549,2823.286496,1435.101777,1111.68194,801.4670274,769.9363558,871.3762335,752.9293945,706.2289175,669.4854741,644.2753525,612.5779348
411,12505.94941,4909.150216,2510.622539,2177.666793,873.5001197,764.963948,1.881870479,1.324512203,1.242165185,1.25798433,1.211719194,1.17081673
412,2459.304206,594.3481867,394.7178619,369.6300368,741.1206977,705.0684213,719.1347271,617.962854,179.5251891,1.101432882,1.103171654,1.091262293
416,4788.63326,1708.369069,1124.228055,827.0636687,763.7303688,765.8129006,802.8640156,560.5818195,1.17291949,1.151159836,1.129223903,1.145496561
418,113878.4915,45516.68456,17458.49948,12128.61804,5561.63267,2785.982707,2247.1863,2020.765875,1679.106292,1356.307324,1317.839088,947.0111223
421,15675.07377,15424.01256,2931.773746,2482.64092,1.722818944,1.451123985,1.368846999,1.258807296,1.23037618,1.234983806,1.175460273,1.144085336
422,5699.308841,3204.084066,1714.428881,1356.565076,1295.609697,1133.790799,1060.520478,842.8696873,780.2151922,766.0757568,658.4404473,640.6765487
423,2872.983215,1217.071934,691.7765439,608.7533032,746.7984489,740.0188191,750.7179539,572.0189914,1.167543469,1.119159916,1.116862453,1.102709774
425,2860.247111,3982.547804,1231.119385,1481.222147,771.5288003,719.5772939,736.2612477,685.8488867,643.2426334,653.2011227,614.6421101,1.198208019
426,17399.88442,8119.944224,4814.515593,2954.634971,1468.349856,1204.582448,1220.118164,953.4681385,843.1792155,873.9767884,638.067257,504.3153725
427,7611.745877,5211.946965,1925.130655,1017.972641,2.039198488,1.382570475,1.341967228,1.238438096,1.176360685,1.148121264,1.160921583,1.128420915
428,2836.674585,1110.490674,632.0870478,595.6470384,747.1725702,734.6425325,894.2098789,674.3984782,644.2778395,649.4782995,632.8004773,611.0370557
436,2556.031297,1539.828177,1049.010132,973.2351093,755.9360069,749.9951228,755.5151946,638.9318637,635.9717132,638.5986004,598.7650061,469.0726791
438,2741.221279,1646.007026,880.194023,638.3962367,1.935982766,1.326665883,1.214221699,1.142877887,1.151637358,1.099319262,1.125890151,1.091920001
439,78750.0663,29758.3055,10831.87663,4183.719438,2003.479164,1436.208966,1548.529339,1129.016235,1184.96633,1082.318293,903.367032,765.445425
440,2452.866754,539.4907692,354.6075858,322.715938,740.7235839,705.0684213,723.3238613,629.9940593,630.2248601,1.101432882,1.103171654,1.091262293
441,10064.6779,5367.603686,3197.206134,2268.750041,1040.688665,970.7721048,1164.733875,942.5724952,808.6173461,778.9840075,672.0102297,648.4696575
443,6468.922635,1684.080823,1121.498424,774.0412243,753.1928975,761.689917,903.9235716,652.7880711,641.67965,1.130111116,1.129573534,1.134265537
444,15546.2978,6063.880628,3986.841152,2856.875943,1200.67802,1102.749749,1312.908387,976.0126958,813.9029194,799.7548958,644.7657381,505.9618942
448,2494.098061,3239.991494,1021.276895,1262.206715,741.7945754,706.0038053,723.9878853,639.4495417,637.3523811,639.0826126,636.3172544,606.6883006
459,8361.183701,3446.303782,1734.63703,1424.100267,1314.128642,1144.98136,1373.344153,919.9737812,795.0350714,786.6579786,694.4430643,656.1138535
460,8291.832403,3330.844452,2112.164854,1692.077344,1098.169009,1056.01698,1338.261853,973.7501218,773.6377857,724.1188899,690.334287,646.8952244
461,2587.94417,741.3436411,649.3456969,443.9435413,462.9564804,1.252275363,1.161425581,1.141854156,1.151106739,1.099319262,1.103171654,1.091262293
462,34521.74376,8869.947438,3442.5655,1929.118336,1540.21921,1264.390661,1436.091366,964.2140299,1028.915517,1000.643208,728.7705826,574.2757131
464,3278.754206,1302.270632,1011.505235,954.6681523,777.0434222,727.5955461,800.0426502,705.4390427,650.4747806,664.9060836,625.5049996,607.5019089
465,2395.801934,1065.006991,477.5923681,470.2255648,740.7235839,706.0038053,723.9878853,638.492745,636.79033,637.962879,625.0277991,604.2917908
468,15921.02752,7009.248541,4033.121955,2867.667177,1086.884856,994.6039713,1307.89825,979.5739017,810.5370545,784.980251,652.0259911,509.4157118
470,4083.344136,1600.392457,970.3854671,1046.474557,838.1834489,655.756465,1.28402373,1.276833628,1.183791127,1.145647149,1.120278114,1.099231405
473,51822.11935,15956.73611,6716.512788,3804.690803,3944.357109,2816.57378,2250.923892,1854.105823,1419.041346,1149.654553,878.4826602,734.4175987
475,7327.599374,8035.167623,4170.53149,2584.287242,1063.619402,958.8775333,1060.709242,936.8952888,832.6240066,740.5356409,851.6331168,746.6975755
479,116726.9916,46621.60051,14743.33964,8814.061071,9.244690603,2.555488579,2.520995226,2.196429433,2.007804404,1.702266184,2.000936904,1.499274143
481,2852.467247,724.6685358,630.6106055,469.4026928,751.0461538,740.5222855,825.5839838,673.0998552,644.5116456,648.3524574,626.2621708,608.6642482
483,2678.96662,1566.401084,936.7098952,919.720865,789.9578072,754.3038443,767.9724434,648.7309588,640.3369809,572.5284518,1.144899805,1.093393687
487,3079.950357,645.0032957,387.7821859,379.5987777,773.7412788,721.8804978,798.8272018,705.3796772,650.2388113,664.9060836,625.2664365,607.7773841
491,10383.81468,10435.8576,5642.040328,3137.828153,1765.323672,1728.44494,1720.108475,1245.139801,1062.720901,1008.1668,766.2407555,730.984863
494,2548.481216,1136.906118,748.1733267,732.650275,750.8604501,708.8001487,724.2582244,647.1552503,636.1943464,639.3477666,619.0163812,602.7546649
500,72570.91506,28158.54479,10760.71734,3986.216064,1926.811745,1385.468,1463.422495,1074.97204,1143.361887,1071.034054,890.8111695,751.581549
502,3228.710346,2917.669246,1672.129612,1439.344751,1588.269359,1624.201991,1265.197586,1052.093511,986.8081802,904.7934002,692.6860654,620.2621039
503,2518.728817,4637.362305,2015.966505,2012.03305,750.8242001,709.1366256,731.5102759,639.4578591,637.1407896,637.142809,636.097429,601.1286389
504,2997.712832,3883.626073,591.21293,756.091208,1.488718278,1.253221403,1.254615966,1.178010962,1.164558972,1.114353495,1.139465581,1.099132543
509,2747.156661,2041.181917,1070.448628,989.7354859,755.6422714,747.0619646,790.4451018,630.6341806,632.5188032,1.101988362,1.12310218,1.091931709
517,3885.715528,1832.035146,1461.756609,1055.047045,804.556009,707.4973798,1.311922046,1.245630757,1.174857164,1.141446827,1.113949945,1.092338298
