"indices","","","","","","","","","","","",""
27,7897.43569819442,4179.83769031052,2530.08515286055,2141.59125312439,1748.12007054247,1602.08201182321,1328.15111867852,1213.32172080517,1164.27687710241,1172.40143008402,1082.21519512555,1020.26884082871
28,10331.2465193703,4493.19969607951,2210.99976638843,1717.85745545366,1441.06219233108,1220.41511563909,1334.74289847645,1020.16608326855,903.212272793655,940.74167386491,979.180823728795,873.581962586634
29,37128.1132447763,19945.0068793999,9042.87417904909,6666.29491206874,5505.71224517944,4633.64136432889,3927.16996205801,3521.04534520823,3372.41819249643,3399.388687202,3519.42577057923,3070.95251889852
30,3365.74663491754,2339.54070410893,1276.91643495874,1079.70269063017,1013.10651943104,834.522617646963,729.160341636958,638.153682681916,592.171015706948,587.258303864278,560.838491293543,553.745816790896
31,48912.22250443,25183.8556997448,9706.24857920479,7455.02500097057,6069.91991937916,4766.96699845716,4497.97788968726,4086.70992381011,3944.36950857663,3952.37198364228,4170.43851326703,3638.70539869727
32,10046.565671211,6139.39121776462,3333.00733136027,2819.56266409646,2399.73904420831,2090.61892290154,1703.95224759339,1568.18957244721,1438.58799752612,1460.97570576605,1449.22335534795,1311.88854799782
33,21789.4524890498,11753.3642555515,5696.45756535071,4723.23253538633,3784.12698341029,2950.31058984121,2700.58114421977,2254.86693935574,2166.99604052622,2188.82614529694,2223.88936662179,1947.27917150116
34,4174.66426205126,2383.18252832991,1360.76066089702,1202.20028714072,999.392481073924,925.06942237478,855.622418313753,730.058085878239,670.888593142342,677.718067978816,624.259781563188,611.765340868124
35,2993.91576017117,2665.12472824969,1488.32701242503,1226.90040332032,958.156602592378,804.980154870929,722.233118755453,633.755587548337,573.820932880449,577.797391786243,546.694393595803,535.842013982028
36,27985.6996502216,16944.4438087928,8405.13663092406,6688.51816216977,6127.74642466661,4232.99192232937,3457.12072891772,3127.74656185014,3029.08768115982,2990.81809481542,3060.52943449596,2675.61973788773
37,7555.95543041826,3120.00362755584,1604.81595921942,1218.53716233445,1041.41381864259,948.959797851683,1018.04390661241,793.918415180741,756.577976009942,753.936347964229,736.677252094813,704.451203161459
38,4134.06546821867,2252.48051329851,1182.64776513619,1060.95750521626,883.413857344455,821.124019335549,768.417194063582,658.553839862862,603.946404562983,597.777949398177,580.428520574452,546.738999322666
39,3711.47823400538,2155.38135083998,1085.74407524718,1024.28004928309,885.49078267849,841.544576562749,813.556600030738,669.881671072338,632.489992204345,614.215901288764,604.53231709791,573.532998642827
40,4766.93817557497,2648.7497307593,1423.00294528292,1234.42621536688,1043.20324850858,961.557445279725,886.992265978605,740.774732194946,704.540249723629,706.589036931928,655.302986626321,626.829090210987
41,3943.00782565001,2276.58727085844,1068.42694256967,998.6478034539,854.834002382375,820.748147717798,795.151389362248,645.3717365908,615.417972908843,589.32042831491,584.822510495849,548.703847690749
42,3513.73745495462,2118.73198769906,1110.61611429389,1005.65264183712,864.957673277946,785.523072012201,715.669005817957,624.728417456289,591.988894302246,582.59146383092,554.281645312419,546.191694667584
43,22575.8575574002,9920.65635930138,5015.15295297346,3550.28354000792,3147.41333214142,2518.37822338737,2556.40128650112,2050.68066844778,1956.25529667645,2019.9715831685,2043.61882602967,1788.57756410468
44,5424.44411341738,2405.13009248622,1348.39083075463,1190.01250956272,959.076928819564,853.401795893888,862.765387642923,687.104112998647,637.776256433785,637.108289619072,610.772694991002,589.675020855027
45,4214.54455633943,2087.93308340663,1174.13798252245,1058.51090506382,876.006062802273,815.380555639985,765.261498055748,651.327026167568,588.953218957554,582.412813488737,555.095373145404,535.490094220865
46,7780.14518437208,4897.1737968385,2219.94790532401,1519.25084795248,1236.62254432695,1222.44919577005,1141.09122271006,1023.84827432865,949.606023714445,964.243061522225,877.498078793344,835.361225572133
47,10200.1206374904,4756.95045425864,2597.49536117564,1868.410877398,1436.62470813742,1405.5551742905,1423.5992887497,1129.50089546124,1070.6833473988,1064.73806621708,1038.10545100766,990.490542982277
48,26095.7424552894,13169.4335239113,4887.94372518655,3240.59484497264,2512.74542961097,1880.06955325316,-324.348503937598,-247.132622568785,-334.538631830128,-147.223615470885,-32.1017906065213,-140.831331443956
49,11268.9964794165,5529.44181630314,2875.88949526506,2446.54589410988,1964.79572001773,1560.4472579463,1631.34560548491,1236.09252275289,1131.29260330501,1157.40910958188,1170.09914984351,1039.77112033838
50,3328.32965993846,1750.88918579845,1149.17503791507,1022.21672384392,918.301141217282,768.934522739254,732.724623401029,671.527246029244,645.785232334886,596.800704732176,530.311174432535,545.761068076475
51,14206.943561266,7235.36351126655,3831.16581944879,3168.27588970637,2664.02111987518,2117.75797909138,1927.76760850458,1625.60843334872,1509.09493512172,1520.68283732269,1582.9010309708,1374.85124674997
52,2772.78091681628,1595.08963781525,825.914461804771,811.589499954355,692.573096547478,651.556786182802,629.690825545495,530.70244032931,491.480131094529,477.284294740132,464.846991570318,448.431821383932
53,45052.8940417238,23182.1055552607,8660.39305541658,6042.92289097845,5328.81135778085,4184.27167127364,3936.99399133045,3688.90887721492,3487.42366279083,3539.51430025968,3762.20209168673,3282.51933662644
54,12662.6600004647,7522.3343023411,2607.36234645124,1950.32509855035,277.380361376217,-90.8011919462733,56.7416495665325,-26.3213629326692,-119.655789524102,-112.743933599426,-3.22273750055115,-72.6904562643437
55,9623.47739449357,4323.30822447811,1774.54058296657,1323.41091921774,1147.37205378549,1061.66756337421,1183.32961929164,947.641731219381,887.931612993637,884.785555199628,886.799469044572,848.821313014249
56,4269.82859408458,2074.96621575866,1166.62551008263,1064.12151526485,949.70731469712,784.15257310019,796.778054489244,643.37731798287,597.966153063861,577.182646575906,568.775215106254,539.581264990008
57,4424.89883045259,2488.9471560581,1420.96186967377,1237.40467272634,1040.55735365171,962.127552941536,893.399962131785,751.72211430224,701.312182722458,706.543475482643,648.985190234682,630.685550649647
58,4633.71612011761,3106.41289744523,1512.32438870826,1269.98375900985,1079.97449694696,988.604830433441,879.170268851987,751.531238252769,724.792427730062,724.210298226144,671.581115714144,641.083183448485
59,5712.17979984167,3533.56818119205,1871.59071856994,1660.79385161539,1408.5432806423,1224.77079603565,1107.02926747004,954.46745884083,857.772422568625,872.269923111721,853.861767684687,824.756487039019
60,13184.4719626468,8182.77473200541,4470.54273678362,3296.37141872855,2750.45118411864,2259.08016004425,2116.8761371664,1737.5184401022,1581.59996456262,1616.07287900091,1567.09995693103,1388.77982429511
61,3883.93765740776,2067.94362280559,1059.4887964122,1002.47328759636,859.519193789285,820.700724916169,799.551585658026,655.899758848689,614.65109291234,607.013375294191,589.33586942005,549.270528921678
62,4806.40960788143,2369.98684780695,1175.99142002227,1108.43077901296,929.384841615492,802.522909890337,846.908887080593,660.660074803169,637.878138125004,605.437044712707,608.900562581617,578.381316852667
63,4013.922262854,2059.76937397958,1105.12495380109,1042.06499835808,857.642859096471,833.490475763321,809.471252386616,653.861283198598,608.903705964261,586.447592148181,579.643323882601,546.109205692913
64,3488.50107762756,2002.79916151079,1106.03519161856,1010.49926695656,859.926732838497,788.906201023614,728.377582676477,636.439922281908,589.682511915441,581.579968264073,552.975273619621,542.75553934149
65,5824.49927534609,4068.19556697244,1815.58906426067,1309.52201030867,255.37681384865,136.986102590018,77.4361236138712,68.0447701077466,71.3359959365454,49.7804560284977,26.0063954005308,44.3042249453801
66,3746.62420036502,1960.26464525018,1229.58581321043,1001.32819610792,830.600016948145,763.724107560297,702.262212762401,605.252853952039,548.417558735467,547.681305811453,501.161062022969,474.967478574146
67,5499.68556190243,3181.22698977757,1898.47808144943,1631.14523000182,1351.89835578782,1244.17813960706,1054.01308444702,949.81033099209,918.698106733895,914.619317173223,834.328715785921,819.434475067867
68,6156.90291098675,3544.46160485291,2243.53929884556,1864.30720524867,1675.00375597585,1385.93990881953,1158.64073376543,1057.55143731881,1031.98425502096,1019.74491350892,930.809568283042,913.27567448052
69,6715.69618091232,3051.22228475495,1713.21381943828,1262.13335419156,1192.21750763162,1026.2994801328,992.173265731317,785.275048248107,736.516405033795,733.38507514556,717.000798252736,684.809112072685
70,3269.3154880195,1878.38192951109,1089.32344093321,960.846879514123,830.348423596984,774.790123537978,759.257076229484,677.80316925029,669.203009545261,597.257542016874,567.15198041759,564.666618512205
71,3596.56776612487,2140.4497388502,870.314541254895,842.266736089516,698.883920192191,672.877359621756,665.084066035426,546.947517370616,504.300404374473,418.194452757363,58.3170183020655,44.685441766942
72,4170.1638827414,2087.83181823131,1087.19824698216,1009.43062131018,869.07382297294,827.582072683166,809.610254149575,657.832297554947,613.020040242435,588.070645733922,584.209383618519,552.478407854886
73,9245.23160746055,5047.44485267376,3013.20845462613,2249.48132214024,1712.39598341444,1378.52636159147,9.21726301999206,56.5616396947509,76.1462139484594,76.381833668972,29.8839803038632,24.8243016234594
74,3450.57633607584,1608.36684132339,942.648539557114,872.587854431433,729.265604872633,673.022871158573,638.917096621782,528.555898457062,476.311245160455,466.53852950684,435.238059428006,422.979951710025
75,2488.04904111825,1369.03142289868,764.166633302845,723.430808352883,614.107219714498,569.301425655848,535.076974387275,468.239601608692,424.102374892421,417.840066507954,398.681769969591,383.966619928504
76,6683.41597427003,3841.80365446082,1839.32930159527,1731.9171324261,1438.23558921124,1256.36762540688,1254.04613916532,983.08098639496,906.054010634505,916.236483480377,918.420248623206,802.21483564423
77,3428.70783361214,2001.77009816382,1048.09485964959,995.685788716121,848.043849776642,804.761118555326,772.12820409829,643.904199431992,606.580381653223,583.070328516272,565.743960959206,549.268090782488
78,14658.9230668372,6252.9098861492,2850.89755562027,2282.64094335628,1910.00508115141,1595.83088656321,1792.97081270911,1344.43972255413,1219.89692817395,1264.89302426479,1311.19087416272,1169.17370059559
79,2905.1099923318,1475.76343685918,772.358075646591,747.163130352851,621.354650521243,584.638621398347,582.883068314092,480.617987276019,433.002302512226,421.35969897483,405.342989488665,381.779719190685
80,6917.46396045533,2783.76108850919,1451.50897998556,1142.05797567918,952.404804458483,874.399205908333,964.412474625465,774.64861445603,699.513356547482,708.52420555309,704.183308601092,672.009636820718
81,12333.9931931008,6871.74244717915,3157.37178393966,2725.16549847537,2153.34891973028,1716.99311290002,1768.33737839525,1365.99623356339,1242.58477527126,1277.74296764778,1295.01782002202,1161.48212239282
82,5874.55777142904,2674.93642871451,1522.33091910577,1155.64123464258,1047.90622236092,876.476393635499,884.208526965383,701.193813056675,642.120373826408,651.379677900513,626.520251211858,603.860473011346
83,6608.95592353784,3874.75081491929,2199.47031992253,1865.60224798605,1573.68297253912,1439.62354472783,1196.61821692288,1099.26151228071,1056.42414224612,1046.01004735554,978.310960895802,948.958422783285
84,7688.80597755451,3328.35422346695,1454.9511481996,1108.24733005414,900.402378293372,839.582723901603,929.347414159427,730.994962803151,645.738496700112,-9.93385002895121,-4.6686500799795,-4.13201832147467
85,37812.2957386175,17599.027085778,6956.09053142891,4757.12953469318,4181.85980254645,3334.09149439177,3456.14955790163,3030.83102322463,2820.06435337414,2931.19195019563,3081.11613366171,2696.52677472477
86,4532.9273325159,2802.34408333075,1363.6742687759,1298.21242606317,1118.4503859355,1021.76561800771,965.546834577805,796.955840613823,730.156521667145,763.405565999112,757.526326630655,701.502983007364
87,35834.1658093088,19361.4314781838,8839.79948232456,6795.19067103215,5427.821353722,4574.34317919279,3852.21968948151,3458.87606250956,3329.60560610938,3360.34501819898,3452.6300010734,3011.70753780202
88,5932.77127708167,3065.15312042567,1672.75458292457,1365.1504932938,1181.32662825896,980.806899715768,933.176823597288,739.863081916082,694.936691399753,692.921731045631,675.68829737157,650.512089400793
89,4970.85756107006,3046.4453263448,1647.30696318218,1296.47531341769,1106.25102287275,986.764841826188,837.109982245356,773.51806625736,762.213003634988,749.793002616168,678.54271150754,662.364026481308
90,4018.82107367197,2195.58486845568,1110.65144604781,1051.77838282676,868.937228793129,823.370746365241,802.966786270112,654.082820864687,609.837169541347,586.551799381672,579.643323882601,546.109205692913
91,3290.00721161848,1868.21972056118,986.918761524302,953.115487608071,819.316493741433,771.302636899464,745.269663859223,623.154196444962,595.770879783502,581.04919225749,555.159071096709,539.314017417815
92,8289.15699737192,4443.64015830657,2510.85490734859,1859.97681216606,1573.5187860353,1443.19635775694,1227.47790197839,1104.68252912031,1058.96293112411,1067.48156511837,967.51789746898,867.305604340749
93,6682.77217835582,4628.43449125691,2280.67941474556,2050.50172396328,1909.94900892564,1427.85170444403,1401.50803359663,1129.04117766439,1044.06568032118,1047.45949488803,1054.76782326688,957.626286475279
94,17317.1150185932,9716.35676335211,5302.37288436723,4249.98739347814,3842.00986365919,2546.62014583619,2318.42826530186,1950.28533343395,1875.97681270413,1887.29029951236,1909.30389075192,1683.27071518805
95,3780.33640889675,2789.78661991561,1561.74974036926,1287.45121188812,992.243406365045,802.883815137346,755.1790779842,646.642467629312,577.949457641105,573.028197864716,558.32724519902,530.800690372566
96,33237.4970617636,13853.4395875843,5509.55034638978,3267.11747843058,2826.76416348145,2387.86725092933,-196.919689435528,-97.9386609420606,-103.806981637319,-139.33832783865,-24.0931342968993,-38.3139328359839
97,6493.08825363537,4201.74775921851,2408.48769625038,1968.99210961159,1853.89283988408,1476.00305639967,1263.52291474184,1113.96039145122,979.252389997584,997.33893243378,988.785785270644,893.960436701398
98,4193.9577899416,2725.14321884671,1304.42404639942,1189.08872720051,1022.6780672888,951.538515271109,904.258825839343,752.672817787901,723.359460627801,702.392893216624,685.900417501232,653.425486764529
99,9593.48485394211,5344.63156473332,2405.23321470576,2248.39684373669,1875.03011173582,1521.08456863027,1610.13444834651,1251.9774195531,1152.24130123169,1134.31071044316,1175.03084336922,1041.30033353941
100,14435.1878823967,8406.85558070685,4059.34300799345,3227.35682939716,2698.60044569794,1981.95691496311,2028.28426786493,1566.35353352631,1422.84629761646,1461.03115612101,1482.50241672657,1313.59943533683
101,9628.45112436322,3824.7352681063,2073.53231986632,1560.2119712322,1328.9168905531,1196.61787291247,1281.05821386713,1033.29394379798,963.524389927607,968.570854206945,934.846592144968,882.197854638656
102,3451.91311097717,2095.32718747083,1116.82052207684,1000.80653607432,935.82679523279,799.419855563677,760.895620051086,631.50250189464,610.422121224422,586.106229155828,578.803441983211,559.678798135469
103,8176.41526070577,3398.28466867131,1431.84467163058,1129.83205461741,935.055105002999,878.717615305751,1000.5381469304,841.519410042751,738.216109370306,760.327899751058,774.981223508555,733.600537229633
104,3434.59534361257,1946.39586623118,1028.78728621282,974.323451560123,822.102016719847,790.954147397127,760.92860744786,633.962229820684,590.397562365546,582.19837931047,567.539293648223,546.483527048105
105,3817.35954177181,2031.50011928193,1113.59668693226,902.203334149006,731.543562477669,670.729343040219,637.902691107043,545.683410201558,485.469291353269,44.088641708022,29.943330440425,28.1576752638976
106,27761.5933623658,11230.626243978,5745.02139513887,2923.27155105057,2613.19158043648,2714.69668342916,2499.11921656902,2208.44037666753,2168.66179869104,2160.72336408282,2118.00344823068,1943.01044060278
107,2694.45046425415,1419.20830778844,880.178764213993,794.488816915649,675.230938767254,649.82669630782,644.333614240493,573.811773187889,549.070317100882,494.99243091097,464.056244262253,462.04634063852
108,12475.1139667499,4967.39614579552,2436.87348042044,1591.38662735342,1255.58675863676,1315.5031697326,1420.55177725902,1137.94805532747,1043.66455418316,869.632191227571,521.628463729726,20.9409727211979
109,4758.57044088121,2616.37142277219,1521.20591434944,1271.72932714589,1175.39474660849,948.762128320271,888.388696780612,739.985662123235,681.754835689228,673.618216126273,625.780536832374,605.608454259
110,4482.69497916504,2425.9343403814,1369.61379718621,1229.60808847149,1018.35683927404,939.791621806566,873.480371381286,732.947290245727,681.371160917095,689.894690609806,632.117482976754,605.264747956343
111,3236.30801484299,1817.9953162423,982.55927853093,956.793459505716,816.660427418228,772.809890518024,764.441448609438,670.988080924428,648.664599688853,600.295871719208,563.738207559894,556.616525331584
112,5300.63838595008,2905.31292697171,1703.54769510967,1487.99965796529,1210.2444557041,1119.89889880418,1006.47554623502,868.406892669343,808.191588801734,819.436956454962,750.206338209605,709.901763358241
113,6572.04912999437,2535.93974115767,1411.75182890042,1114.16341764291,908.954682307944,847.595980913342,911.439746925512,713.02046352198,658.246266137646,668.236003237585,643.969890469866,620.675131702815
114,4060.47034309751,2067.11198179474,1084.14369359686,1032.67666436253,862.637170589152,819.74156240711,802.237462365027,651.466473508861,607.475637123802,581.807453450057,577.841747665997,546.456626158982
115,15336.161377668,9099.75523641812,4840.80924975517,4003.3167644573,3317.6559046088,2774.46292765885,2319.68027868955,2055.78524135586,1959.20127983045,2019.79001140592,1953.6859618913,1716.44619121288
116,3274.39273690083,2117.65385503987,1171.51152204854,961.792185072977,817.109131539272,740.40923717155,702.878930204312,646.007832893947,627.66217157657,571.08300605446,510.750862175551,522.367428752136
117,9614.0333902575,4096.32904432822,1917.44939694863,1422.50556096654,1167.97167956436,1096.41988464034,1221.23312405659,976.853849853726,889.432380572393,896.882918043189,884.281913874366,840.942252948013
118,3529.54160110003,1996.01861383998,1100.36990493108,995.496659101419,843.640376627664,783.975061651679,725.896390850946,633.210447216635,571.350972618928,578.55428325502,545.027925792173,535.275030255894
119,3305.25639989392,1899.26694507242,1066.22028171981,991.310878038391,824.097698887951,754.895301161117,704.465065104053,619.46789955732,576.663226549137,582.253389785096,540.568823377955,528.207886224461
120,13565.2452122527,8603.303916389,4009.83661012548,2751.51227372933,2136.91438566271,1721.89635888565,1657.57707812004,1462.86442589077,1363.28431847227,1375.56858286794,1375.95736092154,1298.83813951586
121,3449.97024013466,2110.97563584764,1027.08784329217,959.339847757122,848.291990545476,800.01862521672,758.93316092606,632.553193702269,612.167616635267,587.046485102957,579.732184019905,560.576852965782
122,4057.16314017722,2221.7836301023,1105.39064756912,1032.88549953269,884.778849295206,824.599151812989,812.054254905412,668.425645041943,625.493633078814,610.904029725231,590.651875839727,552.163467045232
123,3352.26040744081,1864.82356051726,990.871373145539,964.752124023883,839.522026495734,791.84694664757,774.40869656704,689.975976159399,686.206553300459,612.43700667323,581.636635649429,579.158482147847
124,40067.5532224053,18985.97055186,6266.0242573061,2912.0520148396,2922.60917988641,3049.3048268636,3033.16362837615,2860.56471726863,2764.72391680914,2790.18142654203,2816.54802295357,2618.51630142496
125,9211.35337126091,4628.70973787702,2559.63326209406,2114.14417735569,1779.38391201168,1536.42922362417,1334.34187764763,1197.30487431369,1176.54154590984,1141.48090681986,1093.16433207124,1047.53282782192
126,3612.03249666778,2064.21786704237,1161.13036811203,947.686169302314,713.216769676534,590.900515785557,108.104182681105,120.644564025321,121.35068527871,74.5064103543805,33.5957895314985,68.5395456371631
127,8600.08998837973,4263.78053786041,2140.70181060543,1314.06594374741,1003.49846532951,43.8845174201377,101.755717560959,7.16951326640299,-6.01485219650101,-15.1135466093844,-4.90379645579634,-4.53932807759895
128,4753.27126405211,2066.46177081905,1258.87413849784,941.777100539405,722.935651912862,710.21413587695,720.028031687653,571.236516406209,515.594718792566,520.399453996995,501.917132012012,482.697194765027
129,12608.8817564146,4960.98687349109,2479.01097196901,1934.66733784822,1580.35689548705,1465.14455660696,1503.10153388754,1246.89725724594,1200.30209648005,1207.30570643749,1167.94648396876,1103.03664532862
130,25905.6041133274,12762.8502372367,6331.91394103834,4821.23691725104,3885.43971179664,3280.80301502475,3003.84194127655,2507.17373928152,2386.45762797699,2444.98669795675,2489.26527947778,2178.03594923256
131,3390.54346417816,1893.60449976613,1037.32372825367,984.946967212599,837.42308063237,800.207312538856,767.88669548755,634.157796366281,591.482725189163,581.251942026973,567.066596266135,543.97790720589
132,10251.1180305005,5683.91624614057,2775.36530636742,2427.96673112565,2002.51877743499,1565.79317165175,1593.43080743517,1268.4382099975,1153.29532754138,1171.97799227713,1156.01813652863,1056.9919521584
133,7827.22268266498,3241.5391867522,1513.53603930167,1233.91768278797,981.797042114513,916.936447124762,1031.73896942698,818.49755792526,744.873298324907,745.059542816006,731.785736178905,698.631342726544
134,3506.15972128004,1791.18662275943,1117.01739275247,1051.12553207508,868.546688865159,801.654376989717,763.681871845687,698.188325454581,673.807848670806,621.75172610662,549.966954578243,566.983892641988
135,12764.1302652457,6392.46510874645,3381.46706365518,2434.33780823749,1946.23673271575,1709.41206328819,1673.4961497733,1342.81329403806,1178.6831647721,1245.0167671951,1285.57156002088,1125.69401434289
136,11302.2964450636,5300.68066951495,3148.76325595564,2382.38457764826,2058.02649883427,1772.20715142944,1533.77684227938,1334.47087004254,1273.28022321952,1260.36504950256,1236.82886154726,1167.19241954608
137,19764.3930925265,10549.7037592931,5671.74916918322,3495.93249362112,2775.86324803384,232.323488846978,-86.6354799185392,48.9712777534908,150.938650723832,112.493191545336,61.8403360827813,66.488823706211
138,12007.7451004866,5529.88615256592,3183.79849350098,2322.06550490587,1860.17462763289,1653.14107417376,1500.59776186025,1293.29578490664,1234.81372967103,1232.53814486883,1183.85635147697,1095.81740704309
139,3446.4977964796,2407.89315702902,1208.91595210971,993.141959346896,844.192941823894,795.361146640077,747.620221533719,622.474558928502,597.082195496222,578.88711366368,562.655236272079,539.779686479072
140,3744.93634018367,2048.18855216753,1072.28759726107,1021.21238776579,860.230635849605,820.199873779287,792.928246348833,651.017148691068,611.690972430941,602.801911357524,587.862170456272,548.626813855868
141,3871.43187514918,2045.33633583827,1071.274758197,1027.67760695327,862.167044342237,820.000421699538,798.802031846814,655.213118103154,614.166069230438,606.534378566383,588.870822084156,548.837097309224
142,11608.0140185936,4855.73698743044,2448.53449687761,1900.06506728155,1600.04183215918,1373.75010108964,1478.7255868964,1158.01834828904,1004.48543552597,1042.26243763447,1096.40762137354,960.962379185876
143,3296.43020476604,1914.64125713392,1084.3307720681,1000.30658000728,903.173922089719,777.051702593883,745.269796713345,623.650077525229,591.609431787922,573.771248063674,557.524341536259,538.666391672801
144,4907.68531650549,2457.12158736199,1389.23531744482,1218.80437651762,1018.27193627044,945.153864612037,890.264661044426,739.179068227983,681.054390749517,669.978274466134,625.53021517796,607.884183173963
145,39812.97235287,18477.1512490299,6285.35935192502,3177.00295685075,2948.05559239056,3010.13696582084,3032.2868738278,2889.64664989868,2777.01788800359,2820.07836824379,2848.25658251561,2649.88916719703
146,4434.81727195906,2339.0015180002,1177.63032616368,1016.17844214761,840.998029416043,792.091840240645,779.514952872339,635.299903531516,584.999559215799,52.2720664671482,55.5524610904245,46.6856220235681
147,7965.75556656782,5313.48817665801,2943.6297826748,2414.83023301199,2262.59674307007,1723.2364865855,1569.12631411681,1304.47788688564,1198.24576812449,1224.60692034627,1172.74431484214,1090.78694837807
148,18012.2963615864,7836.9594168043,3373.78801444046,2401.56928139349,2045.93368440319,1863.00737595388,1853.47993341412,1657.87305732242,1596.01046794894,1591.91497797287,1610.23168881378,1519.98193424223
149,18899.9069283472,8654.93291776393,4835.60377055174,3410.86160637048,3131.31524009522,2466.75559716237,2204.11782894825,1898.92789362878,1717.60725563234,1764.6234346605,1868.53759801243,1610.80229728399
150,17392.6948986942,10115.328975057,5330.34501136113,4203.42379995692,3854.45567789431,2572.72433183489,2429.69316412589,1972.43497040949,1895.50450487958,1915.63456188383,1921.93387506547,1686.27825067915
