"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"129","12284.1845557192","4677.75574207386","2915.92111240342","1841.25558182904","1463.02112475127","1430.14077663822","1230.01813986568","995.541760909342","1249.2406419313","1042.59581722879","921.055324406878","842.242010806441"
"130","22092.5819865041","12557.0406264366","8182.0435861172","5113.50521331266","3695.61408959998","3235.36162197505","2650.52490926648","1881.23614814978","1964.69429739277","1820.55222696653","1524.06133739219","1349.78909858045"
"131","3034.89912727512","1563.57362522433","1013.66954171012","837.621734021955","734.800521166618","674.002278960776","702.700894842017","610.861495849663","553.787847222424","578.810746587913","573.556007089953","547.054571427619"
"132","8326.00023464467","6069.78619428087","3495.46603840247","2699.82744369326","1789.07952231809","1543.10634680224","1474.60187775715","1104.04287403938","1073.96237862266","1125.51501821558","1031.61768996781","823.366836430533"
"134","3095.00194298238","1357.28707703758","1109.05783587059","1185.20731391367","796.277083474426","692.435077746037","668.834499314238","607.343779020295","587.702371601966","563.758862283578","549.115043677219","543.868508204587"
"136","11465.8361003868","4956.80426459009","3576.68303468327","2737.0057070837","1977.6356103925","1894.41236013047","1606.92989105741","1273.50843111276","1184.44098045603","1025.89592874645","947.291372286075","978.361697627758"
"140","3364.11739210074","1755.22097157936","1098.30707994671","946.62170898278","773.084916487946","707.952563214315","749.830885693298","625.81060453989","601.611010736315","616.33306122373","609.830668405818","539.591550363938"
"141","3729.85446607498","1623.27277644894","1044.62274066426","858.310201066839","745.933817178729","682.924286426576","725.947310074268","629.112787397039","589.396487392435","612.799052563024","604.24379048356","557.710601474259"
"142","11858.9776833607","4856.34543050553","2352.95199446535","1788.04912975057","1629.78890408752","1372.88587301541","1252.34566285976","992.7173912283","868.577634036187","909.044747408921","929.020689434939","815.779861999085"
"143","2861.35049756321","1563.68660568048","1017.19783282901","895.361541217919","766.879867303835","642.152086895979","673.974659731205","610.392266696072","550.215731944204","543.280571858318","552.557591114204","539.269470688229"
"144","4480.84244720798","2058.20496822225","1360.29140450696","1356.65422622424","1060.17332050451","978.802004189316","842.235199426471","682.538023519872","664.862154658123","642.826656641391","637.632653623445","596.413028556118"
"147","6258.83740874407","5455.38912978569","2896.5875151899","2330.04760150046","1970.70516188432","1455.84463099419","1513.73235569498","1048.9365302993","930.636976156187","992.854364105428","809.823136670953","666.470467180486"
"148","22477.4769859072","8752.36309597885","4205.45597843384","3482.67215195326","2208.40047483291","2157.57459424658","1884.41761844891","2049.37508306519","1913.20769421059","1918.99620144373","1607.90431015495","1552.01260048711"
"149","20159.4847055501","8432.58926103962","5069.72352950076","3717.59576540399","2810.07214186176","2439.24337773176","2341.9406321882","1694.27461870622","1427.76984558962","1193.39886903834","1273.38669711613","1146.0531349081"
"150","13527.9293694559","11042.557429638","7179.87682659273","3973.06681925405","3103.66744442532","2552.18616578516","2064.62630700965","1376.29460210539","1538.45613810839","1407.31165326516","1121.4356126599","879.599958870755"
"151","8015.92498575348","5105.98344708089","2358.84683244525","1807.84869940969","1515.89202658601","1333.7392766256","1223.11281897086","975.236697497385","810.09834181692","725.896693170881","808.131651443582","669.396061608908"
"152","21389.4114465215","7040.89893089126","3662.3688078613","2238.8277367343","1925.89384584845","1819.54728147457","1704.72150133112","1746.55893825619","1407.39198807665","1283.6340477511","1402.54933514275","1694.52658602411"
"153","3894.40595495056","1733.75241136972","1130.96339310727","991.891968007977","785.862629123774","693.803859326568","737.921998816027","631.72597567549","602.960842091002","626.477026497882","616.658293826635","588.592797017355"
"156","3355.57853046994","1771.07784750802","1092.13449958669","924.210488596744","750.326437729486","694.15321073568","751.548824877631","621.2819338281","578.648766229974","607.302643603166","602.657236114422","545.693703911473"
"157","6432.2892246962","2713.67575953062","1554.16330506392","1275.36428711872","1212.77971564724","1114.0245949295","974.934727082991","715.819802683752","716.697491374474","758.035739422626","752.695342757359","752.383461022726"
"158","5745.30829419016","3325.18877639228","2045.74271386505","1463.87290619084","1151.27952978278","1030.53215094479","886.101903769051","782.182295997025","717.621655344369","712.453973629943","782.150544091263","682.140813621387"
"159","21357.9497662861","17507.0548148527","4847.39614812824","4299.92552255546","4971.29089871642","3067.61414027468","2121.58661242251","2215.99293063978","1709.38488976792","1713.27868330695","1553.42226262775","1248.72690734161"
"161","74668.4975582164","33448.8032590423","14952.0566399042","10151.7381184362","8459.55900898606","4663.60687693302","4127.44297464899","4158.0765057892","4287.86462016506","3864.46988454592","4181.60889164691","3379.34999656399"
"163","2908.98372313417","1479.12101469382","1009.07347268436","843.908761578946","727.158424023899","653.032325906538","697.05645176834","601.659687731823","552.838359894463","544.690651006238","552.695494912444","545.741930769764"
"164","3123.81800197701","1674.38452019961","1230.47165372735","1240.5548616962","1025.19463436768","850.089621105772","777.094976987795","670.422205241628","592.342582737014","566.606069350866","550.794515145976","546.543646319385"
"168","21533.6905940358","13713.3640719683","10878.6934685156","8790.69400521684","7492.49913301313","4141.51958722171","3124.90331330943","2356.70077581591","2863.63766843754","2457.87413522131","2000.19056048461","1612.46953912187"
"169","2708.63079924064","1817.47932603009","1061.92325195799","954.26255603001","847.11532491023","700.742607857872","754.516407828005","677.567482291589","583.720424896823","617.221605356976","574.738048167783","556.142556314028"
"170","3128.41551894218","1522.45686060496","1180.51360621009","1176.81205945287","848.851993033714","776.622985974457","709.258087789055","615.750730223242","601.966289280878","564.420886392879","557.683403793663","546.298240218361"
"171","3529.87451499269","2253.07692323586","1378.05588319489","1482.88468979605","1192.43086941615","1114.60096633152","896.599226575827","884.069972812843","678.589821818598","713.273765067345","593.37930994951","571.859248850434"
"172","2812.61107173598","1516.71437814986","1063.39592608935","980.777421075617","771.521734687394","638.258766801602","676.355059640205","593.383496594512","554.320277241569","552.999475946205","547.369067653516","535.496531129386"
"178","5579.37014414671","3658.44905541502","1878.86946770156","1642.84930717076","1497.26756019752","1205.70381976288","1024.39902508965","912.354657435564","728.112528521145","644.412746923708","711.434730049554","614.590844567801"
"179","5311.1194187878","2981.16516060795","1910.26208963792","1326.25821963451","1078.93043860322","949.954583251516","861.899353226619","762.653031587019","658.786353499718","690.487103329131","761.683780630848","657.837088777455"
"181","6149.72554010354","5401.19200794784","3404.4817867078","2553.32755379735","1992.15402341662","1548.25321025188","1422.41654533134","1119.55816137925","1012.40906406955","1001.21855765213","915.860544445319","755.123841549786"
"183","7503.24225695861","3220.89368186006","2966.50277700524","2950.93256305191","1810.09364827273","1625.84925500742","1338.46803698625","1183.87901293627","1297.34078861959","1348.0808947554","845.288640402173","858.099832825265"
"185","3717.91977626997","2078.85579198675","1591.04517940093","1237.61333632872","1061.40964998917","890.548963232327","745.41386417427","712.679609875267","649.235847325425","630.177949331267","661.69317170689","604.42820090199"
"186","20142.3372980832","8391.46973910263","3607.1236477649","2337.6202744482","2126.91187901216","1968.93524316025","1692.39272844814","1587.88878641442","1428.30028076996","1337.4398250059","1519.95696484141","1208.0956661909"
"188","75016.3306411762","31593.1637252741","15161.6601259187","8994.73550668499","8346.97311079872","4667.74387121274","4082.0472352367","4116.92066059018","4309.44477300794","3925.7253011955","4199.60449080708","3533.58511516269"
"189","3658.89907455687","2344.37170541433","1464.43317527585","1306.8829634408","1146.60085844467","1063.12791953999","864.407233820971","667.106942112662","633.701376950008","663.756181914182","625.725826012473","556.475444955789"
"190","3087.54281849657","1705.62993905267","1086.10574122207","906.973461665418","751.407777283846","685.53885248648","729.693763805962","616.437549990189","556.399102161654","575.43353928038","591.339060203863","544.008889801824"
"192","3473.86071117715","2263.25403171134","1547.64440315478","1344.35926866238","1147.96931245294","998.225039831478","844.571446779719","672.563759376207","625.544307333062","571.750120375589","555.232544365285","546.763211859779"
"194","2945.55729430098","1880.46086194376","1160.51398295265","906.473600743638","811.176608701863","770.075480359279","811.244100070247","632.203312940903","568.477946790571","570.505000364919","566.978719839567","532.393544125657"
"195","33898.0465817436","15914.4289011102","8562.83486519105","5082.46072941405","3806.32458446317","3425.591687216","2900.40860639835","2220.94118248804","2591.64682578954","2453.38460907112","1971.42580517304","1743.71268729692"
"196","5212.80195802232","2221.95975913744","1211.64112947577","915.267489952521","749.676422147792","713.262236355017","747.169947575558","653.076052019546","607.707727754636","614.685304397432","667.855019671502","633.0460836581"
"197","41399.9959418895","17543.336397012","12060.7464130192","8031.29169839139","7228.14616135024","4166.26106319164","3574.9999634814","2270.16258543138","2533.41005111392","2274.01277625887","1847.23052340819","1719.02153848236"
"198","40328.0312684781","27160.0325604777","10741.5860988758","7499.59599582746","5465.68561041897","3863.18281608833","3271.5945823518","3543.68243813212","3415.30916230872","3314.58802190997","2575.11682032587","2088.33378117475"
"199","3316.18670438983","1909.42383865641","1099.97870232042","1017.23162853102","860.674131840024","708.005654158336","767.036439252861","693.354095537396","606.356132754373","645.782523789339","606.588216748395","600.770110812216"
"200","3656.9054380854","1915.0394284108","1260.78324118954","1219.22176108319","808.970515781618","777.288799820151","760.509064643047","651.736668724166","613.133957446434","602.986022924465","604.919314391974","553.432069633056"
"201","2905.78729833285","1572.96042291546","1012.65649098535","900.728430135935","751.962845825257","652.868348814325","718.718892989722","610.280369114292","552.452175971346","543.778694926015","559.808843857586","539.685852254733"
"202","8484.7089777106","4874.84889190725","2255.76777958227","1976.2819469633","1575.49588712818","1361.56755985201","1319.62603028926","982.488422317337","809.883562084605","748.222725893607","865.055991139079","728.963248542051"
"203","12927.3374808788","9586.15988452851","7808.07793841424","5208.14783754257","4107.19997353541","3087.2502003483","2610.45704980298","1831.14096214406","1787.65069589151","1616.8395517219","1272.31656561771","1124.63907999749"
"205","5967.77933998738","2854.69385730305","1565.2077409869","1353.90399562497","1091.19242733031","1066.02595293152","898.10495589869","703.757169888964","673.916103888359","655.5222258787","689.47971776473","635.366370623556"
"206","11393.4483710261","4400.45539752298","1682.81399548528","1233.86618082799","992.832661591367","960.537604865595","1011.57027171487","1078.28247166085","867.765692914097","937.230148335279","1161.98977274181","1111.2308333561"
"207","20202.6403616832","13131.3021331604","4708.92997334434","2740.7921652549","2595.04414850166","2533.77485061458","2073.87568308891","2588.80409449291","1588.83841830346","1381.6851359046","1454.79309968543","1204.19098936615"
"209","71282.6910862433","33004.6125484244","13866.7235712945","9325.36114226652","8309.78716066026","4629.49839347724","3786.09619895159","4054.61455256895","4057.62438532117","3824.9043078578","3921.31947409202","3205.31977453233"
"211","2858.79606239694","1367.33490649122","975.391626064244","893.877876703638","781.311725473513","625.824504961583","660.891089698616","620.286059552991","541.40522789705","541.185629566035","547.064417575932","534.930799344574"
"212","4975.13530586169","3108.69500763815","1572.04868892508","1113.74849258852","1111.69204015768","933.67563630761","874.175330834294","815.399322082271","660.256808446098","686.410308194987","725.402637315689","594.632348753619"
"213","3743.53578148937","2063.82258463132","1646.35937262438","1233.31708067292","1054.17946077786","896.602066049734","752.081204333569","710.626375028122","651.87921038015","631.690754702616","662.351141150224","600.388194419094"
"217","2852.55826717271","1264.92801087532","955.215717690346","889.999641410287","716.249513479128","628.674807150602","661.601983074821","591.902546347528","551.603339582367","545.667476482811","548.880250855806","539.736900804713"
"218","43909.9857522656","24809.8582096568","9242.90504689811","5120.41593827865","5666.24920509515","3799.4901236516","2996.6576563868","2945.02492574268","2431.61801769337","2196.64035577918","2185.60934770909","1657.32710405556"
"219","3366.33866243697","2486.38597343679","1516.64650378385","1033.78417032119","1026.01510012137","832.088929658346","803.199055242187","712.256022443321","609.47048125283","608.398885315642","657.005471816605","576.829267262851"
"220","4059.30361745213","2466.41181007608","1449.19779494748","1320.37039270936","1073.74236365394","1070.36396897256","904.023925813353","670.647978493995","654.243747520997","661.051147881977","637.617993357983","564.862170309993"
