"indices","","","","","","","","","","","",""
34,3835.38711725499,1975.15014977008,1157.56976717581,1016.92875081374,838.696835234545,812.827479159691,748.766810327938,657.209553068839,589.70146830877,593.101743576186,568.417931394934,551.36288788333
35,2206.31236777133,2373.70975541471,1525.61189434364,1240.85289102418,914.950205875715,832.296815644981,713.999421344139,671.164792305302,533.594557536775,542.744953897135,491.585604864202,513.44530790738
36,34719.6152365569,21870.1911087524,10763.6262224526,8314.96806956893,7505.00991540591,5423.45592513912,3534.21834622443,3136.98789122368,3013.2724997454,2812.72602449946,2677.19878115418,2055.22386020934
37,8193.49004318468,3149.59050666948,1571.14249472786,1188.23805271415,992.120902002771,950.393346166118,1048.9181870341,791.120421225389,776.652492252711,771.514646703231,775.592902326779,718.256323721009
38,4705.22301318142,2313.09520355084,1215.39506014443,1057.98718428236,859.867169807906,816.162438767753,801.117208580848,685.714175506751,632.239184172628,591.326283162369,624.921734797675,565.118600373879
39,3807.82027250548,2176.56775130788,1039.88892706147,969.13960441941,840.018634729436,878.209736281563,854.239396810446,712.780964839014,674.063765467641,631.469549341514,651.485163537375,609.835987950732
40,4431.31253338874,2513.20425483592,1402.15208547062,1209.48823879427,1043.96336509849,970.461968762851,874.605926020864,737.126183055306,734.189054597038,721.412664703673,666.581928547299,649.664315207611
41,3933.31251753461,2312.37913392614,982.156948951205,892.840235022552,768.567213470849,837.312252904841,836.661714495991,693.106487472386,652.987615728856,603.540112770741,613.106736538693,589.249750306876
42,2978.64953417233,1975.8640814424,990.003972943368,903.348042382045,825.334558951653,727.489160123372,643.512816873954,573.746899392659,565.166073148584,559.665287244325,528.694955554029,533.930177891771
43,27518.4223326024,10753.7419009948,6149.72930480803,3852.2285833377,3588.704691428,2770.40154999839,2931.0269128292,2245.92864954833,2220.94084713462,2207.68141583074,1965.35378284991,1689.80918194754
44,5840.63706686549,2650.1944368173,1409.72199141393,1255.63552692335,959.26965018501,859.046446192295,887.307419527338,658.61487542485,665.010731665641,706.413474621766,668.281055518555,614.382233840166
45,4167.17834200574,1887.70984929715,1143.05681563928,1055.21926164501,867.01853040355,806.172221415114,801.109275512697,677.692386047616,624.277097703317,611.306187741209,572.584138775147,573.798621948288
46,8951.4711849508,7084.18717822291,3000.87418239646,2089.65935900306,1606.8692194683,1425.73507031688,1136.60287207864,1003.37443958285,1041.41298385931,1177.39202359478,951.711596685649,964.740885126768
47,10661.2752485704,5532.01461134391,3027.43290574915,2140.09972248573,1732.07551809751,1548.26233826654,1571.88442052611,1220.42649002964,1209.15182349656,1187.14772829698,1148.83628730547,1110.0699681666
48,38025.5890734562,19711.8698650178,7383.93738776865,4591.4589246283,2850.18654448946,1827.39936602357,-1226.58511561934,-874.637213665377,-892.202564277407,-636.637227353643,-244.304786073822,-544.753512376371
49,15308.1007555627,6559.93300036811,3790.08529008894,2988.05337063016,2145.40978467426,1862.31584112166,2152.46657949315,1480.81122251105,1335.18306150372,1314.87168252447,1268.49004472181,1032.15495761961
50,2818.07202188553,1401.09188372074,1042.27986015263,993.439241606909,877.458032192176,688.399359240807,662.656793252529,635.022250390796,611.006551699319,613.046772375268,571.055359183285,584.17199469547
51,14842.2881372463,8216.92330060993,4288.30740158544,3416.29733146517,2864.72463312221,2342.09276481469,2083.34398412437,1732.92423867691,1675.35406314762,1610.10304533867,1594.15008412449,1344.07791526535
52,2513.10531714864,1234.88186914305,671.084847787332,650.019381941761,601.27914149572,552.554447017326,517.181638076096,456.406824171457,434.641793174587,439.816638073373,431.65452043025,411.575392116516
53,55075.0774633545,30885.463392342,10144.1907932348,7003.53811191857,6563.7760366409,4499.83816848903,3650.98215246123,3722.1399081464,3872.82902009064,3581.73472973325,3492.73033507928,2938.28554298286
54,15636.0238104653,9209.80354952796,2891.38505312113,2091.22869629508,-119.082688864738,-240.066746132535,-53.0157097307047,-152.43772000749,-191.237996515055,-188.056955655511,-96.3850528704764,-199.568750224716
55,10915.257876417,5384.83552601273,1774.02074786792,1411.16045675012,1189.22292115944,1146.29668476408,1264.71884584852,1042.28722495555,1006.73168801327,987.642403224186,1022.87769056873,991.229162574946
56,3623.38900964678,1911.69706266765,1046.29134960086,978.556737603859,865.801924161404,681.080632036488,714.840101765573,568.657669359457,518.301301332994,498.747615054722,499.496043495037,485.100864704133
57,3893.90124398476,2343.59709319957,1357.59251526139,1196.21999900288,1051.35774164843,927.874758646908,849.019217515839,733.310233854863,690.582501534025,680.880428916171,637.172987418811,620.095285966299
58,4932.37730292121,3118.05541446745,1486.11500356541,1230.75502954588,1003.82899382943,1018.47870627625,890.720660914742,697.652026041957,709.532788776597,730.54390546595,635.096167036073,614.632482956251
59,5348.57901431702,3482.19167261313,1886.84982888324,1641.01640492937,1409.12082141639,1229.09826805153,1091.79928936232,960.41054877324,851.691700896039,846.691914884026,826.736098295088,815.121525318079
60,13306.9275910352,9032.13770128067,5278.80437848169,3777.3507905806,3040.22236085952,2541.45249141615,2271.12467270004,1843.82721947779,1587.99936899372,1676.21769787774,1284.15002043184,1260.10535587295
61,3722.1573380434,1953.30858777953,914.703390694895,881.288438627136,749.165597202004,780.226406352225,804.597893506349,648.298127932649,615.744744515397,610.692610950423,590.402444679677,568.124221646931
62,4346.56772524097,2321.53163749727,1082.3910199194,1038.59860204813,895.638405693154,759.794381777199,815.564366753713,622.21084873987,634.495210181728,583.429985994124,587.164474392569,570.979680136462
63,3898.53486531148,1845.12486905243,999.204928194981,949.768299250322,706.063380634183,799.199752938343,831.160753002878,613.292043153312,548.815213157044,525.291729105579,537.860643406149,515.754173983703
64,3177.80669839918,1718.34366675629,1048.51737742678,998.664576301416,854.075642232322,759.492795006276,696.790467402767,615.483284898061,590.15561615474,571.018229038201,547.722424907983,536.052663307815
65,5845.62239703091,4502.80223692915,1982.79509222437,1424.92866947613,247.434567393236,47.4193722533128,22.3949542809206,48.3153252337606,44.9745532363669,24.2090851488463,21.274338969494,41.6071365776958
66,2866.56440674554,1561.67147264718,1052.21323280505,879.753670098143,774.363047899604,653.674532068145,612.976928660363,565.385073420187,493.987740114599,478.804450875121,434.01850466805,416.925203488351
67,4824.8244009032,2788.34958256431,1853.25416559677,1597.21327380355,1264.40492646109,1154.41002399802,989.99775040598,898.513481555315,874.094733178529,867.778116037846,797.794401727963,791.008629848639
68,5041.58620883086,2888.27738372868,2103.93965161825,1790.58564066638,1581.60033147778,1227.29398722274,1033.78280814692,946.419465552459,921.152544289112,916.603768194375,832.259294781082,833.020068432993
69,6444.32468915537,2866.89885289954,1677.1889583352,1287.86239090796,1210.70437307117,1095.08326620157,994.510072609629,800.710406483711,681.711719199446,646.1851567075,669.254064563272,631.848794638106
70,2690.23678070176,1672.35907255474,1017.64496597424,870.923408202257,829.093153460352,705.974791337211,695.153444917288,653.543048059549,668.241442807705,635.772215288839,627.243342400505,623.00069814102
71,3219.77448652884,1905.80146017227,744.927702031634,667.959176113493,542.907085095001,594.1277388514,629.226833516801,529.167916954122,460.643810506434,396.22397833315,79.491733426691,69.6877965843094
72,4261.47323357046,1882.3606504872,977.532401408671,887.01059377043,770.356000336799,817.130223326832,827.718139757326,665.26797912565,619.047284109245,585.038620046768,598.437425513248,567.035883260284
73,8645.35770221445,4879.38226844686,3665.08989091567,2726.38222570696,1851.36844938943,1294.19605717993,-64.0222249575519,2.69739900695993,34.2413766176882,24.3769494784378,-26.1127600919303,-10.467964957208
74,2246.45902459316,859.203901604578,582.943278101979,560.410872653846,536.610091639082,479.536677630049,460.233482349379,397.706356271559,356.159484570676,343.79422066911,322.81423048369,319.443579382888
75,1997.45845225176,869.353513303723,573.414390446897,573.167318371627,514.194012268569,466.305561918668,403.791744278186,373.977740814423,361.734408827698,369.224487447416,347.421928702091,329.761407952349
76,6926.21359682174,3645.24475918861,1801.63917037473,1572.84884790444,1303.74486947321,1248.1175716296,1201.00734060051,877.440919668035,826.816101202638,796.864678550076,761.203304536451,631.929811367578
77,3437.90396686168,2035.25651089031,1023.86492303193,966.026004933113,792.637925373968,815.716141019383,796.466979195601,664.481577653272,610.190061118653,579.386172021257,569.610067324965,566.407595072141
78,17285.8378629173,6718.64923704871,2808.87609852166,2412.2239901774,1699.06401398612,1502.64519330036,1976.95734593809,1282.29204917923,1198.8655993204,1196.45482058083,1305.3535567349,1020.77166197298
79,2730.05535075014,1048.21645733828,653.981142906401,600.586497576549,505.029571324423,514.902983117111,518.772613168495,437.541389009217,380.623596706895,362.181681534702,351.058698637248,331.040068434237
80,8105.09718341926,2978.20373352569,1529.89871241017,1240.79987327724,936.261741722554,906.590176941128,1060.46912510653,818.047334147516,721.888130677009,731.448195627339,736.313858057893,717.023265173885
81,13604.6756019972,7332.07197754863,3284.04750250124,2730.05426612921,2070.98469865243,1716.99554536549,1825.19361817464,1365.86040161624,1188.6276773394,1140.10724617957,1121.40824232421,927.275546187992
82,5884.48637956119,2643.61807073978,1497.45670321915,1155.85683718758,1005.86860088053,849.973937084281,868.054622714497,691.477830657724,585.310039725674,582.584405706862,564.8103461565,572.139123333255
83,6321.14388324282,3663.20956973266,2278.57226992151,1907.95572208477,1665.1168987074,1411.19656367241,1184.71114330985,1105.20823050905,1096.00895753365,1028.58950746156,1005.21852568087,959.523615883813
84,7158.89221335714,2890.07806373274,1198.72513871725,925.360943165388,823.229933921738,767.496851777304,894.879570468046,682.875841012228,581.790724864518,-13.8905052104068,11.2978964951281,-11.165263501449
85,54103.8976453932,21280.031545756,7641.75447731296,5219.16848320714,4114.18137975538,2851.84573703138,3344.83770023698,3188.78633843115,3008.05024923778,2977.64264947396,3122.5369378896,2651.23546612382
86,3851.16958065418,2596.7566720873,1188.36910763934,1115.53797178206,981.670969167912,932.194939148416,880.880272252445,729.895220712265,678.582541707625,698.53563009404,724.586112393849,643.171859300581
87,47874.477546793,27061.9166341339,12242.3328972363,9327.10091321268,7622.19640139252,5611.03057309674,3873.35585338431,3142.996815648,3836.88707566099,3825.11176015344,3406.03025512564,2709.47817118017
88,6065.70783857193,3892.17778961377,2036.11474733386,1722.15363777606,1472.07534582806,1386.34971632089,1060.4156604259,890.713925433184,768.561830949169,763.286563059675,741.125752047507,693.245779457598
89,3650.99102023236,2306.22858601909,1353.33283042893,1015.17771210578,967.29717054801,756.534075212469,652.467015477054,657.862374250773,657.463662709842,651.502404652672,599.188820745676,555.456580197723
90,3849.68546744723,2281.24567393675,1093.06191147384,1038.2155151665,798.914502759424,764.498245655152,841.603421010657,646.019867658665,578.964928407809,557.932462960466,560.12193017237,538.774365873161
91,2818.7478242803,1587.09541973431,838.839750423033,826.679381173349,737.340446377746,714.447213361321,717.812980180347,584.242480633355,573.146824730475,581.425391555773,551.620996691809,537.138679054634
92,7450.48838791161,4252.00256989664,2347.33289219134,1767.98567915216,1440.59439989059,1294.38919649775,1192.12479165435,1067.75984521411,1022.39264764505,1051.81779545021,903.19864110616,812.420197137121
93,6041.99838299319,4862.5931192097,2481.02520641858,2262.57111755928,2184.65471569988,1546.9814382389,1453.22799809482,1156.0744685318,1057.61166642202,1030.70378847479,920.111255431731,875.804299903897
94,16567.7330601953,11481.0464926063,6024.94525650758,4860.42110313975,4265.44211035852,2671.9474268262,2359.86546290149,1925.65061688761,1798.5912331382,1680.98765294995,1536.93628132942,1393.7172369901
95,2336.4922098542,2584.15979022861,1527.75794417663,1258.3684028092,934.369428351384,764.967118275838,701.785420166073,637.618907321468,495.033028752725,484.139744712401,463.149043036551,468.404016223678
96,45415.5353725138,17026.7623617805,7340.13188544243,4505.36726170306,3364.4276661093,2595.60096315103,-908.385585876974,-464.097168319516,-384.478739006153,-443.111339494322,-171.404924518383,-228.760748208831
97,5563.27227309952,3919.65109364766,2390.00781487355,1927.46690524824,1850.1600157001,1609.91934452013,1360.19420580353,1170.98435792235,920.556041444011,927.972116615871,892.870814200626,767.267098559033
98,3942.77867881435,2646.13227279478,1279.44861401302,1156.89613733547,1017.7649750664,972.475261433191,897.656852099569,748.611492104181,745.522881943124,718.133482682271,651.894359183326,657.038269452569
99,11499.2100201605,5748.70242261371,2564.86391267407,2293.72087921192,1946.05720947328,1709.81934258594,1815.12247078547,1380.64420044319,1270.04603215933,1159.55120184149,1157.82664572198,993.006197790805
100,15601.814800549,9233.25992788832,4485.32971219375,3318.96878678719,2836.74618617793,2104.73927097993,2071.32373693393,1541.80944150811,1296.79456421173,1237.89094571856,1148.29990950071,980.219908701883
101,9125.57197729807,3347.68071384028,1784.208993507,1397.09423858566,1192.63652085387,1048.48800899086,1162.20024495143,896.086307563805,883.050857595206,891.160483348901,849.612994413544,811.114324562043
102,3222.03333238591,1905.87199651913,1020.54963468124,925.034531347178,850.938217178663,742.63187667228,713.973622601276,586.262359603762,564.187612014496,537.838195809457,551.85940055796,534.777251786195
103,10282.8618595373,3874.75928941219,1316.17996271793,1084.48179852062,821.046594620671,720.21192954474,851.801518941229,770.317970400979,664.327633845781,740.075214262929,850.424519706374,754.490678149971
104,3402.20460458379,1713.13654260912,934.81553461925,837.813362773655,717.335349584489,727.287685251444,726.196880585266,600.884269764804,563.741347598351,574.401672984503,557.653359983291,545.126856835865
105,3205.70261271321,1835.23065466211,1033.69593063429,809.486074806962,619.171916866213,564.296834393412,572.58667314615,504.396743880182,430.642360924794,53.5463108347291,22.9586111049291,30.6227858179617
106,33077.8105819191,14103.5573269666,7310.55441188047,3521.06218129792,3269.63367744989,3102.20695510163,2744.22976380879,2167.27193734086,2361.54910951405,2506.945898934,2225.71998293692,2112.61707659648
107,2504.91033203331,1197.73424696243,926.656827510628,789.986133238671,753.260681364814,706.048453119698,740.577269006358,655.373926938709,618.617779855491,601.0983509942,578.493765849092,568.720439852213
108,15913.65281788,5749.3902424935,3214.19266079889,2006.91255413389,1607.87012890627,1580.72108791478,1813.43316192919,1460.94371904039,1344.39363060747,1141.79955463711,654.612433301841,49.3205729329542
109,4355.85980411126,2656.09403080132,1662.44352089474,1401.05224361276,1315.47491314216,977.64771026466,914.667677549858,773.050022996351,688.627539968206,658.294080737268,606.321342773141,624.924448270416
110,4036.36449572763,2191.28822993863,1178.09881369162,1102.89594615,894.462019777035,847.68614739206,798.485774001329,653.399664770194,618.481195835259,618.161920177479,580.769440817637,549.760084501161
111,3118.70479073278,1601.88368751531,952.219201366221,932.126283457496,779.490753246299,758.626641782518,804.271435200859,685.684439030066,681.05942431545,659.382062156462,638.36596397647,630.229735806283
112,5409.83510088976,3147.21088002561,1819.96084211317,1639.15762226306,1213.29545172092,1187.5873604472,1081.85431302398,963.008398576416,847.306334541816,867.067389997679,784.796646087965,758.858964136939
113,6404.68338906912,2211.60006498031,1331.26565921193,1039.95975616231,862.861555218558,785.489795773347,875.357255474253,625.02991256108,592.498038413403,622.589726563701,595.353829715496,578.732356640386
114,3542.66497570273,1666.03251828523,895.030057459942,870.008351873598,702.470187474228,707.778855224906,712.260034376896,573.299017237534,548.170825492451,516.163849690219,511.182491481027,505.08118707601
115,21695.0829241111,11807.835566135,6363.68098032052,4697.00020176191,3653.79153819138,3316.15301182599,2430.83156671456,2099.43731416856,2137.63957836884,2168.29086839531,2038.39864403778,1639.36390491688
116,2638.62288993434,1822.26946423864,1015.59477460259,809.146939260379,750.693420328666,647.776659971263,619.833968585793,626.526595897515,592.162733768599,573.227807495179,542.874867995261,544.247572815474
117,9507.25429158308,4323.1720421749,1792.85995652598,1436.32639180211,1301.13254462601,1136.00310171011,1243.52412160519,969.832271878611,906.775357789215,911.18832669848,909.48547349108,872.982024041544
118,3301.42885098177,1769.62496728586,1036.64953800759,929.765680082765,822.968680300874,783.712949794365,732.43605675305,648.471171876614,594.708224932855,607.316599260811,557.7999990226,570.144532885404
119,2828.59162645252,1781.07579468799,919.062874222242,869.53301713487,701.694691313113,667.873624269975,638.531808463232,575.351620389895,508.290162054711,535.556826637368,512.393172863864,503.927237188127
120,12352.3655755648,10938.3504894817,4637.65617396029,3276.08679675073,2311.67947753025,2158.8826823779,1834.06465747498,1998.52446100808,1372.35751566666,1344.78632858423,1397.09748266003,1357.9970223708
121,3410.85477658631,2133.37060398432,916.170713575921,841.77236336702,774.228263610357,798.118000345948,761.254750931103,636.691152033267,633.296362764537,608.094747503399,607.093326316,600.389168636128
122,4148.83992012707,2264.15534977231,1041.0453706347,965.629276365968,841.733232368914,848.91310987851,873.470324603674,708.418075608405,672.792445712687,638.269519515771,626.572418295471,596.957741567959
123,2993.22628225481,1644.25277223297,910.894582458276,880.846733116291,808.71459211358,787.968877711929,759.811360455434,700.830522623679,729.001122820407,673.249588030537,692.707878915259,662.276806736258
124,67800.311200164,35923.0162951212,9823.22467522505,3827.5398132297,3817.8242750565,4155.84175921321,3631.48936806941,3591.13397045373,3763.47034135344,3563.15912643271,3846.88765583015,3699.33807590547
125,9943.39119620714,4942.98331143518,2745.97492315678,2133.10648401221,1763.39583124243,1596.81997968634,1394.78917118318,1257.14268804019,1287.58700180811,1176.56229295452,1165.36557123561,1141.10693521684
126,2994.91539880333,1884.62224506704,1276.98891482514,1017.97740817361,691.608110462795,505.70386161486,73.9882299089875,132.845625573282,132.033765336159,127.400798904386,112.840710959767,139.744930821587
127,10590.9120881492,5437.08152248924,3015.32775959856,1711.69905445501,1084.08361421008,-50.1627979728427,82.6334420533468,-17.2070414311821,-57.9643796080211,-57.9369626131949,-45.4002685369591,-53.4555912177431
128,4321.54854024984,1839.90183322215,1286.59944723541,977.18404945533,751.281814099367,730.394931116746,734.576096263521,598.734394301073,514.03208073814,518.444520137329,487.327464330985,476.239047348
129,13768.8593247335,4858.60992805893,2392.65014220349,2037.27940059433,1616.36978310081,1454.61440446992,1531.41297470298,1233.94321657548,1259.34534546797,1267.04620026288,1199.15154888203,1151.46997580924
130,29238.4717795002,14738.4912351894,7170.21823578584,5353.75632532394,4247.66576104994,3294.25245469354,2740.84178097059,2085.03531569712,2355.32861706833,2387.61448693134,2252.05733352155,1857.25802798851
131,2824.71853176574,1526.30756080964,845.666177176042,815.728119736449,786.64904691438,731.699738908495,693.432693926283,554.458558813153,532.676356658216,522.216994156484,510.151590081108,501.411137912908
132,10684.3532153778,5372.04497302482,2669.31542621623,2290.34000546604,1841.44253924254,1478.22415888874,1512.88129636982,1165.93197762729,1035.81370331068,998.491484029572,961.569108142336,852.551350127644
133,7722.93988847735,2880.71457848143,1275.98676971801,1169.38257529215,890.425142916258,903.595548179489,1029.56719891534,835.407680216909,745.39061752402,728.443301508654,725.256353150103,699.00548466779
134,2715.69860605178,1238.95273621856,926.290029920898,895.869609661474,754.201632035205,678.475859219637,648.103660378352,627.162813996284,613.086990437703,599.673151156467,573.608255774548,572.134018802691
135,13245.4123998946,7480.37212701136,3949.57687011106,2861.57318050682,2185.63904644731,1826.75480521508,1647.5076219231,1332.23852905121,1089.0640448177,1236.06353234868,1086.44850946167,1001.62359611264
136,11055.2287872355,5145.19070984068,3149.86068114421,2303.21709341599,1943.99740678258,1895.54895124062,1602.34326349297,1410.6320090385,1167.74398023897,1075.94464024384,1149.13778007463,1072.8681829405
137,28421.5546434117,16393.8393996499,10439.2217529236,6072.15699176894,4432.17265280025,-12.5727084791065,-506.289488803136,-330.336810009143,18.4290412611813,-0.26119304840563,-262.41155124701,-101.863650785402
138,11429.5775439883,5512.14655305167,3372.42224131113,2434.50356007029,1991.85968552395,1603.33682840401,1391.6982632099,1171.42706416772,1186.71830856566,1250.94474213198,1159.56867524797,1025.80565902659
139,2972.97339140058,2449.90629810041,1238.74162160217,1001.20967467876,874.120317882492,792.46672783832,714.092839817103,607.445194403171,603.635322366565,582.575091038811,508.105169352404,520.358070536352
140,3625.19796734176,1989.99703511717,1042.32542201958,991.01301664087,800.166646923508,799.921676874945,806.670655228501,669.348228376752,631.297310192916,611.279970239654,605.160580807673,570.515555061665
141,3473.20613927945,1764.92142004273,919.630688069983,899.026087280163,753.008748586274,715.269719168369,724.242864051784,596.593359077982,577.935490285585,566.286135350331,543.578480250954,526.616266077209
142,14215.3453849227,5458.93486580802,2638.7704240876,2073.52226275517,1649.76717690661,1419.81207585342,1467.99156168399,1063.79560357353,991.549559827268,1043.40163118739,1156.99168302703,861.956147028867
143,2796.44239894407,1478.61479150518,875.664720446524,809.503982916474,725.45578518401,625.851721211335,613.865373033394,510.179329309791,471.465351593912,467.021285963687,471.454560550587,459.975408318659
144,5569.13302894528,2620.56602049546,1560.36543755295,1364.23752775327,1071.79223014882,997.129099506674,971.9590554352,745.582042526135,749.769127843192,737.968781546046,717.653214354081,669.085174965369
145,71424.4929133569,36489.6379741624,10404.5235010554,5034.00644694866,4188.39163127884,3410.05698536721,3377.44760937616,3554.9665713786,3751.98722250169,3591.82239967801,3964.38136328383,3764.85196530626
146,4059.89068124999,2175.00960850897,1118.00387516049,929.253889510838,775.848977825095,709.146770018219,685.907863344629,563.926039240565,532.887180476354,53.3418349926948,61.1355774128094,45.2501345198719
147,7208.7354217058,4761.51750774357,2725.7934380109,2229.90591352768,2141.13030561447,1760.83076411129,1503.15871738532,1284.49956798043,1059.93741177984,1045.51660065366,935.241549500005,881.660191744146
148,24521.4566613058,9866.39634082367,3682.94381556107,2641.10834045908,2037.02921327001,1865.16903886287,1970.31067175546,1875.88942932725,1732.19231785287,1650.44611317342,1982.4425701123,1741.83439521858
149,19558.8479041846,8551.75501804185,5063.51665510101,3661.81049365819,3221.32678916731,2378.54759382124,2116.38088464331,1766.15980955989,1548.91139293403,1496.00478110889,1701.98055201703,1293.54796632453
150,17291.2097953027,12101.9599662747,6200.30190750248,4748.98179402791,4223.35547199394,2562.36690503693,2531.46004775972,2019.10885346055,1875.91876799067,1770.67025310161,1590.65986636153,1415.47784362735
