"indices","","","","","","","","","","","",""
67,14142.3936348958,9254.02337270992,5171.43972635614,4412.32695950439,3406.35134852281,3419.83966607415,1061.89740957452,905.729285445669,835.670147969173,744.246271585955,648.219843377779,613.290843329887
68,15086.8964822713,10126.8105129331,5671.90375765975,4887.78695338001,3985.89163767514,3701.95383256249,1111.17835824156,956.656242732715,863.694658203531,780.858921847609,677.263816830994,633.675322315929
69,47856.1321921433,31436.2016882237,13998.0847922502,7794.72266556951,8278.29783792396,6298.80817541728,1862.28035877648,1313.2003436423,1239.83681431201,1073.92658445176,1111.66562612953,930.045306295384
70,11034.8583846755,8157.94762564141,5149.46169293453,3880.71579371229,3103.28138339278,2687.21534473615,1319.37004011409,1057.58891730542,1134.64919828419,1021.18293085546,1018.53088079776,831.62781573073
71,3743.63555225252,1976.20155085808,1102.07424499274,1142.93218915978,714.820884981805,827.418366628646,859.63620277747,725.718021301818,687.272268984992,625.808293419808,1.38161200234614,1.28262452635995
72,10086.3322356987,5448.29894135453,2596.56763163311,1882.33190805108,1659.27200185777,1697.02381013292,933.274130842405,803.34219935238,715.838365782955,686.529736803075,648.350410011109,618.424572394726
73,8268.78802427786,4614.88949918324,3823.97726573214,3045.65312541077,2057.04106736147,1614.61710524155,1.9642624657831,1.94506724842177,1.86138268506448,1.75968397728971,1.47641975408015,1.37067554714664
74,3973.24281014662,1893.46887633016,1311.10126755061,1240.12384115439,1061.16512716776,824.606664153703,922.970215642534,774.131717747081,704.037962848878,690.044375875715,647.282545863904,618.622756721151
75,2809.41250513909,1461.2538765385,1045.02127113474,951.322273212173,780.558382005977,736.248952868097,817.562396908583,707.77627743052,676.923425968113,672.625891048481,643.387672092153,610.288318816469
76,17909.4656867788,11040.3425274448,4726.69262107704,3171.00005879214,3029.48368028501,2683.01480049875,1309.92647843446,1020.49082883624,804.889485768048,739.834855704121,781.00242421415,713.938164979715
77,8171.25169772298,5194.54377031712,2691.60041605079,1846.60959171987,1782.14505065744,1854.2451566399,886.635806503278,778.658841979726,701.907740310512,672.088887380736,644.450868706717,610.288318816469
78,35615.6726742627,18808.6027027193,7012.11087174412,4335.81840602958,3783.38029206046,3235.54333421659,1637.24995764457,1163.17932666316,948.234251381714,903.186213926456,897.246681386745,890.161440183132
79,3508.98773701924,1523.318276238,1015.25293946356,954.855514030789,699.373410508663,684.747353496978,859.677926161165,729.565272593322,689.523503753823,684.838468785984,647.05631719327,614.746339288502
80,15713.9873975439,7593.57473963714,3137.05917437048,2004.27148963598,1881.89452144667,1810.09880605375,1111.11497399092,847.049870601108,785.183049666639,801.225941082479,727.093237870815,710.156480970118
81,30220.1630038579,18995.0745416775,7823.84581496302,5492.40858132171,4330.65695345753,3417.64826912695,1481.36011357154,1168.09496016763,1080.19156141355,1047.18588422399,998.510907738931,840.195486241267
82,13098.0189475249,7659.62172127871,3095.34287694651,2472.29192227791,1985.06972986724,1807.57426091478,1056.886906418,820.507819156966,729.277623332769,694.967355889501,678.458738278265,644.060990376382
83,16580.6527119549,11424.1178898977,6040.38555355387,4300.51769023651,3791.11418719425,3729.26374103558,1136.6628701411,1013.73076791279,868.046805467888,784.274149772404,682.417840618126,641.727772388673
84,7917.38540985167,3249.91585022968,1686.02509409975,1432.75097649041,1174.98531230789,1060.88111869534,1156.6921611705,874.860774330625,826.796296400862,1.66983439848425,1.5989072336354,1.61514793804179
85,91362.3845243672,47311.6023310702,17028.0602352471,9206.43338088,8737.95136949075,7177.49652222052,2430.33792864729,2396.99607638417,1757.55810662301,1639.12912876225,1647.14187281742,1490.25703268698
86,10490.3100264674,7747.15346400722,3708.2023678928,2700.85557389481,2449.98069541435,2380.17839296112,899.396782178242,783.771663048027,712.418561667705,706.564768207658,719.262188461564,628.26602228645
87,82039.531059608,54951.8376526113,25696.2044723854,14016.2564036197,12530.0996050821,9407.1916218718,2177.69671837277,1645.13991101477,1560.72964621101,1300.88264836667,1166.8124471895,926.305089860074
88,39406.6840229312,32483.8407059318,13502.0801134878,9313.28671162139,8755.90560979444,6864.75499553081,1620.91907920037,1242.34029468576,1213.25454207119,1057.09235206594,1067.71893208583,869.057201490313
89,17970.2870473217,12627.5610795653,8340.09624015423,5518.01341454837,4788.93769371049,3930.56044840966,1627.70329225723,1297.67453437236,1395.39440435398,1184.79421427988,1072.53128601434,823.654289628053
90,8735.61923981467,5988.22207580528,2834.95042813581,2555.02895117928,1896.61199012598,1762.48281091877,933.274130842405,801.954758592673,713.081523774155,686.258598160343,647.05631719327,615.939912710982
91,7518.86546383167,4976.07466271182,2660.9114919432,2262.62422490764,1862.14655103928,1874.12275004008,886.635806503278,776.325970825662,699.748162745472,672.088887380736,643.164559285506,610.288318816469
92,8790.23920157637,4396.03150846381,3233.29456627352,2530.51635973427,1885.70853356011,1787.42009123951,1106.83556754368,933.764441126888,848.47094052676,795.508974570829,680.503534244368,593.746607008753
93,15477.7607515094,13433.8085652895,6015.4077422543,4277.61071276048,4039.36545306627,3448.36641441397,1323.61984127044,1074.92606943461,1008.99175298861,1014.65367287725,879.62514129045,728.795299039496
94,41147.7324657413,32053.4819159915,13961.2446782988,9546.85930220996,8560.71734465181,5354.53767162138,1872.90830883965,1484.86613619707,1216.2000804591,1020.07616691775,882.858680231413,792.182614154516
95,7425.19670794252,6399.90663367007,2879.30960590732,2671.14698818189,2120.35066799484,1910.03033551043,933.274130842405,802.336402814252,713.635927504875,686.529736803075,647.05631719327,619.093058112341
96,34519.0986043342,13016.3671026586,6340.94040190652,3661.88630235453,3427.46177555069,2785.60038087709,2.63545875250077,2.73525369490205,2.22844868672205,1.95605131228154,2.12185061835105,2.08242891440696
97,16803.0194010654,13078.6805503038,6327.82801338315,4493.50315351304,4492.39900852091,4011.33566302446,1179.51084865333,1028.04498425353,794.750797641034,732.289783409869,757.032431882418,690.615710912656
98,15323.6716857821,10186.736580372,6303.53052843471,4412.24727327149,3743.00560317766,3259.77396897706,1326.39050180413,1059.87462274501,1145.22610432469,1024.80970785774,1018.88420760999,831.62781573073
99,23226.2550988009,14372.0102155846,5940.12968505564,4003.91178488283,3692.5144324516,2905.75176684017,1411.27435508402,1135.20272965532,1065.50311248975,1036.05464356482,969.686801426997,818.474021330995
100,34045.3234016262,24148.7209338253,8981.16574416573,5671.12809392725,5313.31859357759,3949.70776445446,1647.60752668619,1247.97342444783,1104.1731539154,1064.05883197635,1009.66387389337,848.343059260339
101,22281.1840956084,10484.6575778497,4429.16066140892,3190.716568917,2591.78076743382,2531.44440870608,1321.66478438993,986.33224582974,945.879748723589,882.133954208876,730.985006815333,740.544627805548
102,8106.24018758321,5583.2809683401,2688.07983222788,1865.8617348516,1833.10251318354,1894.02758587924,886.635806503278,778.658841979726,702.231321614255,672.088887380736,646.177422389772,610.288318816469
103,17963.4916116925,8175.61085328055,3120.05120900603,2330.05949459522,1894.3930002265,1945.30732775093,1185.5275693262,1207.95465563981,908.832580253895,856.019876552512,998.608210916551,960.121436536842
104,8913.51222325949,5010.34516595366,2436.18729542515,2011.60642078055,1639.84737531509,1883.90109798846,888.571693959139,778.003799011429,699.748162745472,674.020695559866,643.387672092153,610.288318816469
105,3622.77491525954,1909.79048032764,1362.90110278005,1168.34831095383,827.612921503715,800.598608595912,860.093970905307,725.718021301818,685.366604417243,1.34556471687006,1.32173588060851,1.28262452635995
106,26329.3377975402,12287.4159851693,7419.27571551674,3993.00013828703,3613.55046908063,3529.61599853667,1416.20421100816,1072.74834111535,957.78999172465,935.065071118372,789.102225205205,706.283945545622
107,2802.51221757994,1588.82631081619,1195.19628829078,1104.31629679805,887.660865796115,817.713065717989,817.222558731384,706.249900581205,676.923425968113,670.698080513313,643.164559285506,610.288318816469
108,11556.0310261393,4773.70191457958,3144.0492853184,2119.07368791233,1657.68621773542,1622.89003533688,962.049071784541,739.944154048925,699.842970176904,687.052156509561,602.671030397754,1.33906703237996
109,10320.8535443296,7494.82336086624,3532.11774618911,2667.2322491113,2424.47571276643,2106.12895965102,1001.36545764849,851.604666850812,729.455903106777,691.202208738437,648.056016316777,616.137300787342
110,10613.0354797319,6557.39831073513,3385.51209572028,2720.96165992849,2248.50547912018,2132.22377600301,996.253329163136,833.278684011048,724.456494233311,698.785824358122,645.322286597434,612.797861492601
111,7421.08727112267,5007.44648829882,2695.38265926944,2455.83145339064,1792.3623819215,1939.1065196808,886.635806503278,776.325970825662,699.748162745472,672.088887380736,643.164559285506,610.288318816469
112,12512.0110926897,7926.02369026655,4119.36190379745,3344.68328497441,2745.29181409371,2563.94909246468,1089.74919147608,908.395808992316,840.054465462555,747.77561287308,649.619888438432,613.527673554995
113,14871.8623824568,6870.33292621324,3025.54825621264,2320.21548127074,2050.63831349912,1779.94900356356,1114.7306056275,845.397381997032,759.832605334127,788.475271103542,721.704675321981,706.006117595459
114,9503.49709006631,5462.85636121243,2688.07335564977,2325.59288564043,1731.4923843004,1810.86162299842,933.274130842405,802.336402814252,713.635927504875,686.529736803075,647.05631719327,618.424572394726
115,43828.4587998781,27724.8918269007,12052.9728461036,8259.85008127208,7715.28555139562,6392.14504839835,1823.86103462846,1488.05779644716,1329.58860755004,1189.96548652063,884.159864429409,767.038727958473
116,12087.4944888192,8904.95453218699,5544.24835347554,4187.23563125916,3415.3515474784,2759.72445034374,1413.10192562682,1124.82093020569,1158.7686913245,1041.16524261718,1019.24273416493,834.725179906573
117,20005.830050468,9985.67533563953,4512.76036272953,3223.60722655391,3050.70483485651,2570.09712057882,1313.6347750002,1257.15173970886,927.112788162239,870.016726241333,967.161167936584,908.297826526646
118,8211.17607146819,5365.78916583571,2887.33596969211,2346.93050505299,1832.37598085032,1921.46510997474,889.33758200339,778.696058404266,699.748162745472,674.020695559866,643.387672092153,610.288318816469
119,7877.8206844085,5063.17296664562,2711.82593216089,2164.15180622738,1794.92508007599,1763.2740089395,886.635806503278,777.299161087472,701.907740310512,672.088887380736,643.164559285506,610.288318816469
120,27454.9820042899,21097.1096106712,7478.35461650701,4565.92979726768,4791.22477762014,4638.52137717275,1485.76514558926,1497.95020035585,1125.22822899394,1004.01716423528,1056.97710464536,1017.8645652645
121,27647.2300709416,20678.2823463011,9570.38409731863,6750.83493240371,5723.59965796428,5738.72092749901,1409.09947617247,1159.06221535672,1168.63996306006,1021.87250461052,1018.53088079776,831.62781573073
122,9304.71473618432,5979.10564046309,2819.06727679098,1898.34829848876,1756.79119043893,1770.12112897669,931.155290719088,799.078934737892,712.6385449158,685.055644283051,649.259201230062,611.373601965403
123,25674.0059863673,19977.3304211358,9823.525799751,6951.10237890616,6278.59833198117,5521.240572582,1409.09947617247,1157.5498491156,1168.63996306006,1021.87250461052,1018.53088079776,831.62781573073
124,40632.9222201326,22003.7191870331,7390.50381558909,4376.40354308887,3825.17018380924,4269.37710266835,1624.16092650574,1681.60670062492,1365.1602180868,1251.77335542968,1125.46350381466,1013.8166989378
125,71945.5668312646,48849.6551154263,23020.2976662579,14325.1797854658,12939.9720690769,8947.42076258173,2019.09147789026,1669.47128765721,1596.82072833143,1359.91979097726,1140.82310071895,901.872099472196
126,6761.45944147986,4438.76127503933,3402.95509631898,2771.86112994193,1803.65215300623,1500.22984101381,1.89050075904278,1.95241550127873,2.078357180738,1.96027670620128,1.59624727924128,1.40577968753525
127,8116.77511037549,4307.14986015977,2771.67151808577,1361.68288150329,1095.64942336561,194.695874749144,1.78660549541525,1.53803832841518,1.448093996902,1.38640602211218,1.3865782997468,1.34252574836351
128,4395.07098416171,2183.0291329299,1576.70428225303,1306.79595871803,964.157227635637,863.077851540121,951.136356487937,739.240013461951,699.537213004651,690.253879578691,674.302951087515,637.551480765291
129,30292.2877921932,14084.4098724781,5961.1190725918,4393.32660422947,3182.35981561092,3354.6134065983,1357.36489405012,1049.03982189458,1023.87119910437,922.066015526541,789.268249849197,774.162301811639
130,59301.1247722483,38200.3816799816,17305.8870235751,9765.43145429075,8743.94758474504,6577.61928889667,2121.98179215198,1625.78320821219,1455.23011193063,1366.47058845071,1130.00255574596,902.60315214588
131,8235.72182673385,4974.3575972497,2677.72583388606,2154.0373894651,2070.44850792651,1930.78691642874,889.33758200339,778.003799011429,699.748162745472,674.020695559866,643.387672092153,610.288318816469
132,25703.4814630848,15883.031796731,6592.17712988195,4775.56996562871,4190.02496247589,3045.53815808774,1423.33903959789,1143.6599413178,1070.63362636537,1039.25511953389,969.686801426997,819.326990268758
133,8277.11136732348,3198.88890022033,1793.91321520601,1639.58565812932,1254.11763523829,1121.98093707233,1198.97516916463,990.27993092074,882.964721577324,850.806177934893,827.764820656649,812.382717049375
134,17832.5174902747,11383.3609002796,6830.92706939593,5809.71096423294,4275.58949067433,4199.72069490414,1214.68219737984,1107.03232558313,1065.96870288798,998.018605202069,780.447922671618,670.076529393475
135,13570.0414005266,7714.48647738181,4411.90460700037,2867.17130509638,2304.33734940654,1829.93136891413,1329.6952558475,997.00088552816,800.869474960193,749.176728598272,812.254427075353,736.527079802311
136,27453.5353270104,15698.3384657314,6881.19596982982,4535.84599741311,4429.59408055168,4502.00909421274,1390.01951472946,1148.06538334679,977.669171447483,905.274830308886,759.509218840104,682.266948131023
137,18753.2454913981,10388.4938898926,8859.54860982101,4590.09953560234,3936.29922520931,1326.10936306833,1.98289580349876,1.97206760040264,2.10486937497786,1.97101843281487,1.58269371560835,1.39230525278978
138,12064.8094293697,5517.52844540668,4115.21497197294,3302.4957276546,2358.99176987097,1968.55509301095,1226.94327134595,1014.77639192733,903.108898963451,853.31692975092,729.622871752309,643.841600347396
139,3477.37448051702,2311.1673934144,1501.7749230116,1123.05464923188,929.286361870668,953.551388235384,834.431327421424,714.866194680924,689.190893380955,674.020695559866,646.401580354044,610.288318816469
140,8167.0721526151,5371.09495103629,2786.76460369742,2381.71070750233,1903.0657464634,1873.99030953732,921.61946416958,786.682293737544,709.500076331165,684.747812781896,645.906399961247,610.523989577736
141,9013.90358438263,5301.2460292727,2718.96768779401,2291.97305203431,1772.1569959617,1777.46204215331,931.155290719088,797.725772377695,710.445951608734,685.055644283051,646.231969041638,611.373601965403
142,27700.2639109715,14765.6437365548,5630.9201000614,3518.16087613031,3148.96760348656,2640.67346867355,1417.68812923191,1094.29721296391,850.455318872724,840.433864812639,848.589875097849,796.222613404898
143,8464.87548859036,4938.02478694345,2399.04786851659,2096.30619601479,1824.52969235766,1826.02704600539,886.635806503278,776.325970825662,699.748162745472,672.088887380736,643.164559285506,610.288318816469
144,11013.5387121146,6774.44541635646,3527.33812121328,2646.32711387755,2244.50508482944,2063.98836648364,1001.36545764849,852.009939089291,730.023037523524,691.475300586369,648.577091132156,618.622756721151
145,39886.0264944865,21304.6701736652,8326.91935127976,4556.1370424456,4102.49047129825,4158.10925795286,1624.16092650574,1730.28831892771,1389.39267208049,1281.87513563375,1216.4665452817,1050.14748238944
146,4018.60722937233,2056.78270577407,1428.89625559943,1188.25862175592,881.647492541587,860.290521110928,862.056863757011,729.565272593322,687.611596975342,1.60056458690102,1.32342191686534,1.29124786139757
147,22763.9147987584,15314.7876959322,6800.69196424173,4798.87126840126,5030.82026786545,4408.28151815792,1477.1167001543,1149.53301839714,1049.44683638712,1034.04326611299,897.622617527751,747.648941526627
148,42050.9688778093,20806.3584030942,7743.86763935491,4815.48687817421,4265.09710643112,4398.22682413236,1624.16092650574,1727.10641615625,1365.1602180868,1251.77335542968,1129.09710788666,1032.17807545405
