"indices","","","","","","","","","","","",""
41,4135.00101545271,2277.21076214194,1066.12820722778,994.930256942286,843.0568029629,821.896782632128,793.997739930889,648.135377480426,617.29016215475,593.24815127779,589.920087288401,549.721869449723
42,3489.97025469032,2165.81196850061,1124.47765854111,1012.55836359081,881.613715460733,788.103575778713,721.792987446735,629.432817884706,594.803776679959,582.529678493858,556.062860235489,547.31359311236
43,23914.5343436958,10131.3428920473,5313.43576650058,3584.30275827222,3170.03933539374,2550.55342457951,2613.3018880756,2105.23246798201,1990.31080805103,2067.71892822965,2068.22481982932,1831.45044356946
44,5363.34370633638,2457.41291733421,1354.21705424827,1208.34847824635,964.526041085154,861.670250545025,858.571607538752,688.426032145842,639.754543587516,642.60030172358,618.783987084604,598.472960349935
45,4138.92488138869,2065.76492475434,1176.3771392702,1075.50305352741,899.302518957182,824.84058138635,774.908592181553,656.333112491769,592.589902765527,578.187662083157,558.287013179584,536.940759758091
46,7593.31312775562,4850.97129860581,2222.24376165923,1527.56001185375,1269.6001850661,1217.0229109343,1131.07952015206,1008.88656086505,944.625797606759,963.337994839761,868.797712342317,839.740060646929
47,10109.3915736361,4866.67076129377,2639.27033767859,1960.37643118895,1522.77205656414,1422.1220636311,1451.0072339486,1152.01428141114,1080.88666945665,1077.57407597645,1051.38200431553,1006.29807401326
48,26368.8916068208,13240.042888414,4994.21102628372,3335.98029549749,2579.35906215428,1959.87727758168,-332.640139096463,-242.790458167528,-346.105691013105,-132.512963362991,-38.0119161437194,-154.136548868147
49,11916.6119167583,5621.0821388408,2956.89092930533,2442.35096242654,1938.7602488837,1592.61854052793,1679.48589182973,1278.11166556583,1146.09102060354,1183.65006434299,1185.08164101081,1066.60834392397
50,3329.71902615861,1836.46354542963,1178.56162934773,1050.8833420466,939.061226212894,783.172542232189,752.891160090271,679.493292118169,666.819295599511,604.299600770008,542.919382874502,558.448321112313
51,13923.3499864707,7418.92133262702,3879.2938114434,3197.22695880417,2657.23835145213,2125.57676836114,1937.63539542913,1662.03708904769,1501.00127567789,1526.30615983197,1590.74936210182,1374.86856357213
52,2994.75768874186,1565.81056703007,826.264955686655,768.819752336615,675.954367356211,645.270372958349,612.06633137655,521.601916165566,485.997882946962,478.30898369194,463.994421740384,448.555721927756
53,42302.2436787444,22969.8435633394,8741.24785129255,6330.56302595356,5572.29386031541,4160.33204684117,3965.99210441154,3683.86590755781,3444.74448287223,3503.279272088,3688.6663207319,3255.22242370983
54,13010.8430309063,7446.31035352221,2587.76753137705,1936.72464695005,225.122988227443,-93.8054080007,61.0406902296955,-8.57245690916136,-128.896765191648,-116.459149139201,-7.93218924574376,-80.4358759713954
55,9190.9596181911,4334.7109225443,1782.69523742838,1368.58549512813,1168.62367503164,1064.79255756233,1187.89910201153,946.271519939906,884.247725356999,883.765061310676,883.083417821782,848.808382342137
56,4194.62067030558,2135.75574155941,1186.88887705083,1097.99703925445,975.199688278793,793.820230974844,800.385423766448,649.602482711768,601.836246059196,583.49653686882,574.651450514274,543.070908029832
57,4327.81489986125,2516.75424411642,1442.10792592987,1263.93645294579,1081.41301824249,971.318951353456,900.366549337581,752.643117195641,706.161242294331,710.146243888041,652.800379092219,635.034357847869
58,4968.49606030721,3106.0295931871,1493.81243191067,1215.34561029237,1055.03270528735,998.474043316707,883.19223036972,761.081597961332,727.180946349061,729.110671844819,676.216344793062,646.719400983134
59,5548.08476381286,3504.66335275556,1882.91166285536,1665.01410640351,1455.85249719323,1234.57186581304,1110.37999621075,960.266003591099,854.282723790368,874.13038565772,852.513384543402,820.812985052855
60,12622.2442623656,7948.72708542441,4317.96224509956,3264.04650569237,2753.25704489891,2243.55458344353,2100.66111635134,1730.52264232603,1547.97701533096,1576.7610371869,1527.19886109751,1371.44115663491
61,4083.79793619447,2082.09742108226,1053.70368718384,1005.76514741675,849.19560864348,823.930483699243,800.390233748292,659.274174538803,616.923259967632,613.887464935814,594.002077471824,551.186931290014
62,4784.25668424439,2435.42106823613,1191.96975344911,1125.01672089184,939.887505903589,811.635666802064,851.426882261293,671.688497893673,639.423806224428,611.032286380881,613.643170145905,580.02043018563
63,4305.75272129411,2055.45397231227,1105.6819912319,1043.9369174523,839.916135220995,837.641131052602,811.97950151265,659.516708707279,612.370748057851,589.329606586836,585.93894785193,550.229103651001
64,3430.5119518931,1981.10942382376,1130.39987170357,1032.72897373251,906.069200519686,798.983639818283,736.663924907892,639.530094484751,594.878926238634,584.01166974591,556.091122502802,545.050089833277
65,5608.56476414865,4096.07770513415,1793.36419685138,1348.23915012014,309.387476730953,137.858017728078,77.3899802101581,68.7624223286086,76.6214658597149,52.0271722213182,27.5066767497753,43.6599012432808
66,3640.89224681285,1973.26969604562,1224.31920189734,1009.86836117486,850.094306466151,760.28089643051,700.423938314051,603.649265434424,549.606829192853,545.844126663418,503.129521151987,473.699693652285
67,5420.98449358514,3177.55054828107,1946.97986826763,1673.67079221461,1416.38851826938,1263.99465801878,1070.3301490793,956.681121491708,930.55569716225,923.791915978297,845.565219954199,827.127010733706
68,5977.46469273397,3517.86784722304,2276.12977179459,1907.11862128349,1725.12037798918,1395.84306790881,1168.12942284407,1060.20116942218,1038.97636151301,1022.50902102517,937.816450868615,916.43724163815
69,6933.70106604956,3058.33463336935,1726.19661473827,1296.20020382165,1180.57634826311,1030.20353439361,999.452653341918,792.899576618225,736.643913649125,735.949110751037,719.282767845002,689.783439913438
70,3240.20655557662,1932.06953627359,1096.79407961405,976.52748751752,869.210606450933,775.605955586708,762.650223473527,681.553533740075,679.775614931545,601.349757771166,573.703560333373,568.620577216603
71,3705.23804431348,2093.25993212862,855.806863021314,791.6945215103,667.934975756527,666.59390802648,656.804075035599,544.673024052558,498.827169690509,422.784537700985,58.0889632431009,42.9775523851774
72,4466.91177037648,2099.61658643493,1079.81950244033,1002.17459827703,844.395768903386,836.280921932616,815.185009578393,663.693890991431,617.219631259863,593.259192472196,591.536872669074,558.443069599049
73,8735.91439229489,4979.10722035988,2994.96677886243,2319.62230662417,1774.1366298335,1403.36048614501,11.66235578945,52.5781202544348,88.450484884127,77.8824634262197,30.1585618477505,17.9143100183437
74,3361.06583669711,1633.07058293234,934.863445817072,852.390836764899,710.806046823112,665.506634386371,633.799688122204,523.066707393967,471.900250927515,459.566361573808,431.597603370796,420.260510022527
75,2604.47619614214,1356.61662131244,762.018019481756,717.144338919843,609.912989778415,563.296597474733,519.536187439434,457.570601080796,419.813356881698,416.674936308022,395.373094478682,382.300481484278
76,7122.469950142,3901.63369235022,1854.2018494534,1662.08388217961,1416.30819458792,1264.54576036595,1250.31355874069,988.131026220899,901.852663099976,923.662961748567,913.627638355798,796.819790694133
77,3634.62878186906,2042.01469305524,1067.13516368446,996.429726953084,850.000671338323,811.529796098949,775.858432664002,647.693820673442,609.994577495688,592.604226225845,571.68042083197,550.520845436309
78,14900.1918219178,6205.47986124977,2833.6635903,2264.30554114279,1849.88133962229,1593.99594310834,1787.65849148792,1339.64509392666,1205.37329900568,1258.78931144305,1297.19838515175,1163.76056337372
79,3031.66010644141,1456.34494969284,767.61807792033,708.14496130101,600.697359805042,581.437747408934,573.550838697283,475.262226049679,428.356295291606,418.454084228129,403.110114458162,376.540198942265
80,7268.37344323222,2792.39628119179,1483.43529272778,1146.41902292955,949.892140354911,890.476225086026,978.336429261866,783.250462021721,706.139163534275,715.691450811544,710.766247620458,679.263341175864
81,12893.5057663457,6849.73979085704,3155.60948352013,2652.62560777526,2107.94413858367,1726.77815770582,1793.02502057288,1389.73212815689,1241.32796203581,1277.73220376516,1290.20320518995,1169.04457738455
82,6166.9692453754,2699.25517886562,1526.88984771181,1157.73553307852,1016.96487108503,885.270228296289,898.009046498168,713.844910930062,647.381019757436,655.849920624945,633.303705064887,611.40499740223
83,6519.56754939272,3866.59152034278,2252.4671192715,1920.34658010948,1652.53826300929,1457.57671997499,1213.26386753237,1107.41588142535,1072.84932527874,1057.958145177,991.2843240279,962.996512650159
84,7613.55948135001,3297.13075889615,1437.88251339582,1056.15624284564,871.612076374383,832.361574618365,920.423492286777,725.868322435224,639.467720949175,-7.68072079589848,-4.21868468496484,-1.76590374351025
85,38342.0212214345,17455.7722612225,6981.16020422387,4820.58369698416,4150.81210296088,3313.08141148666,3463.28852663502,3023.66308716763,2789.75883462142,2909.946111534,3029.31640627234,2684.65283693159
86,4472.74764980541,2842.85728287638,1371.50380123096,1312.87118036375,1158.37123889275,1030.37401331775,955.745214898443,802.680451864061,728.095556362525,771.822040216961,760.527660616619,699.553109071286
87,34400.2860719155,19058.3157767294,8721.37263611911,6842.10698861222,5386.70671194976,4433.74142900618,3661.21791568291,3379.40823386843,3240.19987561927,3272.84317857183,3342.72810198119,2947.00789328975
88,5646.48651218413,3071.23748125572,1682.30676602035,1391.07746494199,1184.79671064669,987.103613782569,916.633128159003,735.688551298118,693.091840681526,690.734321581964,677.007305800771,651.16182089214
89,4617.48074060935,3087.31450503408,1634.46892174114,1294.42465855913,1142.79013516171,974.744256538553,827.375969679525,769.600450478262,761.105823484827,743.572499335204,678.106973369553,659.540834545247
90,3995.26293763078,2230.52894858151,1120.12223227307,1075.91633772897,894.871481761567,827.599377119605,806.288204582208,658.449816642106,612.094978628959,589.160360823762,585.00374890287,549.350900074736
91,3262.15673421072,1873.30411221589,991.330141373595,969.96186451998,854.261706965211,780.37469612546,746.082955082496,628.660087699425,600.305351627299,583.44202518032,559.599662009625,542.851671953548
92,7873.70103164964,4474.43514702748,2455.7583011669,1887.68297342571,1571.035145338,1431.05733326415,1224.18072016844,1100.62856031555,1062.70724993562,1067.22675555255,961.185878902778,859.875928049459
93,6569.37733924679,4678.88055448274,2333.57205376191,2130.22045773997,1963.50371872087,1450.96443654428,1411.54302239792,1144.28322204613,1054.1282100098,1068.14100933471,1058.75112386325,968.019436759499
94,16674.5280299101,9928.18918104928,5302.94531216079,4321.13243666321,3787.19660344215,2517.630324526,2306.27393917745,1965.78923676537,1851.1475454197,1872.65802908887,1882.99391449857,1672.74469789697
95,3634.91254945556,2844.38034538292,1577.98946606341,1317.25375357121,1005.59430699283,811.930728178291,764.006333352132,652.982309143829,579.258344714616,572.873487354768,560.446176753584,533.657717588709
96,33405.0023153176,13851.6152620032,5737.64821953755,3473.71457177938,2857.08578143228,2465.36969939642,-149.25142089502,-109.321900408313,-92.1580430346803,-128.689348182559,-27.506065899096,-39.7369426241771
97,6300.82998524026,4201.06023301046,2425.1938034315,2020.87323150003,1891.45107932394,1510.6462420007,1277.7748363275,1138.21863486597,990.767863381058,1009.7753429194,998.650449050469,901.888164812263
98,4356.36526255101,2654.64111827148,1278.21675180877,1162.22993269851,999.346881634099,934.485090839551,884.989968618792,741.476059796886,706.557602217302,693.031901348299,672.365364084569,642.524217161465
99,10175.8916509912,5408.54849009116,2395.16329396251,2155.1586211361,1822.86520125803,1533.49884044665,1612.72768245977,1272.35538319451,1152.49501176903,1143.45352529137,1173.07437549285,1045.60173934004
100,14955.3795313289,8384.51142770038,4014.1967631396,3085.2519318637,2582.41846966438,1975.90143802179,2037.65026010398,1582.51816803441,1404.2827176392,1450.65620184995,1462.82446151177,1312.15775032447
101,9948.291357856,3807.41517577924,2088.19659642644,1553.93493985284,1308.77525167632,1201.65824918744,1277.36255485088,1033.01603012315,959.736689129175,969.695296222767,934.362410175131,882.412715418501
102,3681.13057727669,2120.41977089355,1129.66011797712,1016.24155661251,928.181051995639,804.419450038247,765.704945937823,636.185092550539,613.598165195755,594.946478432936,584.700530299219,564.280271229062
103,8318.81578346711,3366.97712584397,1436.83713989689,1097.41522848748,936.231394345361,882.955480114371,989.874055707732,832.020344045766,734.308410232257,756.641512976871,772.728966922615,733.813077064855
104,3736.63127502172,1953.58500299779,1037.0301212913,939.248268154525,812.086786590153,795.000507343605,763.398933095498,635.58987025684,592.573510435806,589.688401972173,572.852968839009,552.233234862842
105,3728.68552270371,2020.99672333377,1097.75938253122,882.833652275597,716.372921648275,662.996554631565,634.069017748352,540.702684148545,483.327816489807,42.9190128173798,28.4883076090582,25.8243020505556
106,26851.1058666048,11467.6197390463,5744.77876142267,3043.64048338815,2669.47022684294,2696.5463961733,2525.65136800896,2227.10882641588,2152.00775667169,2156.30779871522,2107.70876319474,1936.69673260476
107,2694.90552670051,1467.50174758386,897.913573954955,815.30655063503,706.867929910147,656.880354263022,655.523255103509,582.495948996854,564.952929284591,503.141875418385,474.36085519738,470.634598891108
108,12893.4793966662,5093.8107144355,2564.19230225225,1672.13558991229,1297.23180881172,1340.02742613522,1459.16137093506,1164.3129100639,1064.79463972913,899.454470918902,523.410858993875,26.3563603255836
109,4613.26425773536,2594.35874159414,1540.26362258088,1304.3686118014,1185.30361217702,954.888274310341,892.606132683723,737.3333527652,682.611323351997,668.614665611794,627.709675750911,606.982860123759
110,4652.78116597375,2461.47818416002,1371.95355858796,1224.04370690015,1013.58883040012,944.638574372811,879.488870785465,733.376196159148,684.94419519289,692.283308111623,634.845037200566,605.913311077087
111,3260.1387531289,1818.82901316253,1001.77917340087,991.847924684553,862.718449518576,787.969465009823,777.176871329878,684.372139541336,669.430619389636,611.723690192174,578.393965811284,569.170526464312
112,5245.66909642845,2975.01850565318,1735.74062204981,1504.7765982125,1218.19765013186,1137.01764658539,1019.69715264948,884.83370620147,822.12986667842,830.963372010954,762.317659993936,714.873573018069
113,6890.43706557682,2559.36784704161,1444.40828770857,1093.58577568222,909.434909388161,854.253378579007,925.883880570327,718.991617596239,660.923669741727,673.161564280028,650.183814579956,628.031039459187
114,4362.42878739759,2066.92605531117,1098.03300503201,1039.50327129866,844.184206694223,826.214975092045,805.891159410119,655.150522893851,610.602529818282,585.4985971059,583.798807467086,551.484971286867
115,16364.8073793126,9231.99732041595,4854.1306356941,3823.48462571939,3255.56565524139,2777.46290695524,2265.6066328925,2053.91387371403,1970.08507698654,2042.70183148943,1953.3695714532,1721.29386966698
116,3174.38205593162,2160.32834681607,1145.59938196943,953.318291093583,837.391952850072,737.580579963033,707.270953003665,645.17001454099,633.702868741909,566.360834280408,512.161729396625,522.782672317891
117,9168.40805880532,4127.71196575668,1939.63741098427,1480.39056574666,1225.83794849556,1100.2428122494,1225.3046471282,973.562487081287,889.697528540048,898.203993349558,884.350094376271,842.938741831744
118,3464.34426172667,1972.48693464017,1101.38580324255,1010.12355873,871.66726492768,792.925008251335,733.414756768665,636.001513235646,576.048260648315,578.31518669487,547.396224326432,538.517125933972
119,3288.05265806964,1946.80251269111,1068.99837150434,992.68354193605,833.891546614008,759.807972086274,709.497184288161,628.235997412064,578.935848666449,580.20686328033,542.690578632576,530.517791328575
120,12843.0073604156,8704.93664172915,4010.19643135088,2842.4227209051,2153.53281169977,1733.3248925764,1688.80795986782,1469.0420297974,1370.08196614921,1388.14924204203,1382.29622705596,1305.23991500329
121,3680.21576089894,2150.56758009306,1025.09588561017,961.792026978177,847.868719069757,804.547739295789,761.715677740197,639.213190381603,614.911611650022,595.656006414159,585.705761638366,565.071162093617
122,4234.87177199867,2269.8046934603,1097.62102833921,1032.05021015445,874.747084154534,834.342154027189,814.745383374878,674.144548035922,629.42460711247,619.15373932304,595.605713663961,552.895103149325
123,3351.15464339284,1916.5750506069,1004.39850755852,985.846475628051,879.502186409052,805.677237560756,785.169414160236,698.431468215267,702.731027946695,620.730823710885,592.222741567354,586.954026660705
124,39780.3650030041,18687.4647981199,6310.63313659933,2933.08505399857,2893.29363173225,3067.07028603846,3135.14653280351,2887.83929744474,2750.33171132935,2802.01367864884,2807.75867934615,2637.31259241454
125,9497.07497446871,4722.38045187732,2590.75413957547,2115.21806984321,1759.99461282592,1547.63500526847,1340.81449376281,1208.76982956432,1185.13844405577,1144.07385488017,1101.7532047979,1054.37942302857
126,3427.05232696332,2052.66532592176,1153.43359864049,964.30017540972,741.973602722729,600.402756804301,116.24003399308,120.47735948393,133.150360669233,72.889322935551,36.0385339564018,69.6041843184922
127,8715.15835330501,4290.61906889032,2133.19038374457,1384.48208953865,1008.03806030126,42.0262226962957,107.610851482715,15.5275798256762,-2.67055988929349,-13.0942322940869,-4.39113308662667,-3.33491443588753
128,4569.59374439559,1995.6489660446,1251.96400512368,957.316276185239,746.161228871261,705.717424946537,716.568358138816,569.805080905507,511.127309515539,513.814478300956,496.936153423465,481.173111622847
129,12831.6832308409,4969.18081123652,2519.18619425625,1957.49430722338,1581.47576966861,1478.43639552665,1508.64588100373,1248.38028697469,1203.53214995837,1212.33441551756,1174.31584773712,1109.773590602
130,26667.714610256,13109.1675060182,6425.16386369289,4923.17892777637,3932.44012684106,3273.57541961708,2936.25429835191,2510.28504820615,2392.25568351271,2455.75525221859,2479.68082227654,2195.33796332672
131,3606.1619876437,1937.16123145606,1051.90071467019,990.933832156534,843.861694397085,803.940483598126,769.242246099514,636.150629642807,595.491613099094,588.262183874875,572.438579042521,550.18614927481
132,10853.1065751776,5763.12273287426,2802.86210426757,2382.72680916223,1962.20656682694,1582.20079142573,1614.27749134124,1284.42701407758,1158.96617628625,1174.05315983745,1153.44734116466,1068.41696561056
133,7735.15606316626,3126.2199786989,1483.73920386524,1190.09955692981,938.107766425646,898.079823340089,1011.65859744025,801.990425295546,722.77809736948,728.982012883577,713.888655043757,684.916557164648
134,3467.67213672203,1827.47360745333,1138.28896681918,1065.50087697791,910.645253442846,818.092073187233,783.500524478683,706.59265872031,694.085381692619,627.161065465514,561.508500472125,576.405548887276
135,12368.087766573,6352.24540885711,3318.23580734869,2421.6094212138,1924.40840284113,1687.2524623488,1675.76821204724,1352.90491834874,1150.32163993445,1225.13021729485,1251.67684267654,1111.77483250658
136,11823.3615790241,5385.6193973217,3156.25151662985,2370.81138216809,2013.54440246361,1800.89902877974,1563.69858315019,1366.60515371079,1290.17323080161,1278.08045420791,1256.90021589167,1185.75133885924
137,19253.605398986,10734.5434700668,5607.60823254084,3658.29814892156,2909.3068228762,223.511301798923,-74.0424588855258,54.9357696930226,165.908805778252,115.314791713645,55.5688773472689,65.6809796485447
138,11403.1802503131,5587.35840219576,3181.38951838393,2366.37644085811,1915.69769604079,1643.21896699942,1460.23867834195,1276.25135658752,1231.62251578521,1230.02233112891,1184.22057538443,1091.09161545917
139,3378.44302561567,2428.29446067459,1204.6645393696,1007.75043956672,875.52593147918,796.200981468135,751.230987707559,627.790812446519,597.114048819695,582.72354142491,562.939108814082,540.157711490266
140,3689.62931799909,2042.87726745569,1088.12003987913,1038.7491757914,889.677123336811,830.964830461141,796.05232261396,656.397797895085,616.524743448327,611.972204331557,593.192078766479,550.763723289256
141,4079.99070694945,2074.84660278947,1086.74399589212,1031.58668706481,860.43680476543,823.171833111717,798.258247784505,656.562684480865,616.575652156595,613.638239915853,593.689466785828,550.963161329232
142,11965.0212206308,4828.58477746702,2430.65917483967,1858.92776439474,1542.9297254098,1365.75258704618,1438.56795574013,1147.56398873752,991.227316539818,1037.07512435108,1086.21653166823,956.691268704485
143,3574.88244872302,1921.6117820424,1093.73623248885,983.97343323951,893.397767096782,781.852026211202,747.102257458637,627.046329655195,592.523841422669,580.146228193903,563.006834144895,542.0860031292
144,4823.15644261195,2422.45945884775,1391.33399759364,1241.01935511573,1044.81606233273,950.899209656504,878.208663471065,729.337002245161,682.093388953392,665.98067088552,627.920504217359,610.89482716844
145,39691.7102828426,18113.0644539334,6461.75838735835,3354.86194047874,2993.47584520464,3017.59639619765,3107.4099100831,2910.96840265163,2769.29917231459,2835.92326125696,2841.80310440863,2669.58960759711
146,4461.56185859353,2343.50072684063,1168.59258428922,1008.97824913488,833.665404744294,790.914273720017,757.738412407771,625.544364476821,584.176237296373,54.1480915562218,56.0968343757906,44.8001968236102
147,8538.6829528849,5368.21946585345,2946.64529638583,2380.06435742644,2213.71364787555,1727.7237802557,1585.39250401116,1311.86024960083,1199.53350528063,1231.31657424566,1168.38511484846,1098.00077442167
148,18369.6070482999,7859.17446869435,3411.83128356778,2416.1582225984,2048.73282168421,1890.27280313885,1902.29745190408,1683.10356978575,1608.878273441,1613.50636556145,1628.26697450881,1537.79814491638
149,19598.6255265542,8794.01150464573,4900.5468019675,3549.40301174149,3151.76956658554,2498.95700648468,2235.00529528018,1968.31382568233,1737.35885213431,1790.95969821484,1892.8531543402,1630.83324225407
150,16854.2629149377,10402.4394014216,5367.88893562028,4291.13423833604,3839.5496319029,2571.13763767345,2442.51324731683,2003.63558012448,1884.3890273738,1916.04227342719,1910.27359897791,1690.23445992908
